tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.000810,  0.000397
001,  0.571803,  0.000138
001,  0.363078,  0.000135
001,  0.351797,  0.000120
001,  0.340135,  0.000135
001,  0.334140,  0.000142
001,  0.359852,  0.000075
001,  0.318260,  0.000077
001,  0.339292,  0.000072
001,  0.318707,  0.000080
003,  0.522672,  0.000395
003,  0.372220,  0.000158
003,  0.345898,  0.000157
003,  0.335662,  0.000113
003,  0.334777,  0.000172
003,  0.361772,  0.000130
003,  0.325750,  0.000113
003,  0.338708,  0.000100
003,  0.323197,  0.000147
003,  0.317192,  0.000113
002,  0.602418,  0.000332
002,  0.379633,  0.000083
002,  0.367345,  0.000060
002,  0.360428,  0.000070
002,  0.360110,  0.000110
002,  0.380455,  0.000075
002,  0.344368,  0.000088
002,  0.360917,  0.000070
002,  0.342233,  0.000085
002,  0.335922,  0.000103
004,  0.359030,  0.000395
004,  0.441953,  0.000168
004,  0.371132,  0.000092
004,  0.353963,  0.000087
004,  0.370898,  0.000087
004,  0.385872,  0.000212
004,  0.345782,  0.000097
004,  0.360818,  0.000107
004,  0.340733,  0.000112
004,  0.338337,  0.000088
005,  0.281788,  0.000322
005,  0.471212,  0.000132
005,  0.369825,  0.000120
005,  0.349945,  0.000113
005,  0.367813,  0.000113
005,  0.383093,  0.000182
005,  0.340033,  0.000100
005,  0.356185,  0.000112
005,  0.334408,  0.000110
005,  0.336410,  0.000113
006,  0.442960,  0.000285
006,  0.417510,  0.000125
006,  0.362065,  0.000115
006,  0.346585,  0.000128
006,  0.365908,  0.000117
006,  0.375345,  0.000113
006,  0.338702,  0.000098
006,  0.347558,  0.000123
006,  0.335730,  0.000113
006,  0.328645,  0.000117
007,  0.222857,  0.000295
007,  0.489105,  0.000208
007,  0.366873,  0.000120
007,  0.341698,  0.000117
007,  0.358247,  0.000168
007,  0.363480,  0.000198
007,  0.336317,  0.000110
007,  0.348043,  0.000110
007,  0.329100,  0.000117
007,  0.330095,  0.000100
008,  0.153233,  0.000552
008,  0.490452,  0.000195
008,  0.363352,  0.000157
008,  0.350405,  0.000112
008,  0.368160,  0.000117
008,  0.364372,  0.000260
008,  0.359003,  0.000162
008,  0.345677,  0.000160
008,  0.337702,  0.000110
008,  0.339478,  0.000100
009,  5.309360,  0.000383
009,  0.336812,  0.000160
009,  0.355127,  0.000168
009,  0.336037,  0.000217
009,  0.343703,  0.000155
009,  0.358885,  0.000153
009,  0.348743,  0.000162
009,  0.354702,  0.000160
009,  0.335660,  0.000157
009,  0.335307,  0.000200
011,  5.243145,  0.000318
011,  0.376408,  0.000077
011,  0.367868,  0.000073
011,  0.352893,  0.000072
011,  0.358163,  0.000070
011,  0.371827,  0.000070
011,  0.361270,  0.000068
011,  0.367495,  0.000062
011,  0.348747,  0.000068
011,  0.353050,  0.000060
010,  4.836930,  0.000397
010,  0.509937,  0.000087
010,  0.378002,  0.000058
010,  0.371077,  0.000067
010,  0.374263,  0.000178
010,  0.365698,  0.000075
010,  0.366607,  0.000053
010,  0.374953,  0.000087
010,  0.384327,  0.000062
010,  0.366488,  0.000058
012,  5.088958,  0.000358
012,  0.407808,  0.000120
012,  0.364948,  0.000095
012,  0.350970,  0.000090
012,  0.361987,  0.000073
012,  0.369200,  0.000073
012,  0.355703,  0.000065
012,  0.354965,  0.000072
012,  0.371517,  0.000070
012,  0.349535,  0.000067
013,  5.168581,  0.000348
013,  0.405177,  0.000065
013,  0.382235,  0.000067
013,  0.366557,  0.000077
013,  0.374507,  0.000067
013,  0.384912,  0.000063
013,  0.374725,  0.000068
013,  0.371072,  0.000072
013,  0.374103,  0.000068
013,  0.365640,  0.000068
014,  4.917158,  0.000272
014,  0.477973,  0.000070
014,  0.374962,  0.000113
014,  0.357015,  0.000072
014,  0.380900,  0.000067
014,  0.382397,  0.000063
014,  0.367768,  0.000075
014,  0.375275,  0.000073
014,  0.383318,  0.000072
014,  0.364623,  0.000063
015,  0.088030,  0.000575
015,  5.202755,  0.000172
015,  0.360733,  0.000083
015,  0.362828,  0.000073
015,  0.365022,  0.000078
015,  0.352435,  0.000073
015,  0.364293,  0.000082
015,  0.359628,  0.000063
015,  0.367693,  0.000065
015,  0.348367,  0.000080
016,  5.000570,  0.000295
016,  0.443697,  0.000093
016,  0.373000,  0.000083
016,  0.366105,  0.000145
016,  0.378982,  0.000083
016,  0.380587,  0.000098
016,  0.363680,  0.000102
016,  0.366275,  0.000087
016,  0.380917,  0.000093
016,  0.361982,  0.000082
-----------------------------------------------------------------------------------------------

RUN 1
001,  1.506050,  0.000315
001,  0.465760,  0.000122
001,  0.360433,  0.000120
001,  3.704930,  0.000118
001,  0.394190,  0.000105
001,  0.358538,  0.000078
001,  0.343010,  0.000082
001,  0.343603,  0.000078
001,  0.349000,  0.000087
001,  0.336717,  0.000077
003,  1.717742,  0.000262
003,  0.399652,  0.000112
003,  0.347177,  0.000123
003,  3.717143,  0.000160
003,  0.371250,  0.000115
003,  0.333010,  0.000120
003,  0.331318,  0.000105
003,  0.360560,  0.000090
003,  0.341595,  0.000153
003,  0.335708,  0.000108
002,  1.801395,  0.000328
002,  0.409182,  0.000068
002,  0.371822,  0.000118
002,  3.741932,  0.000202
002,  0.386035,  0.000068
002,  0.357995,  0.000072
002,  0.344532,  0.000080
002,  0.369052,  0.000080
002,  0.357515,  0.000075
002,  0.361505,  0.000072
004,  1.583963,  0.000388
004,  0.456750,  0.000200
004,  0.364823,  0.000140
004,  3.712565,  0.000153
004,  0.392260,  0.000145
004,  0.366642,  0.000105
004,  0.359223,  0.000100
004,  0.379793,  0.000073
004,  0.360297,  0.000113
004,  0.342352,  0.000100
005,  1.860400,  0.000253
005,  0.394748,  0.000147
005,  0.370510,  0.000108
005,  3.763555,  0.000143
005,  0.385012,  0.000117
005,  0.363045,  0.000092
005,  0.353930,  0.000113
005,  0.375865,  0.000117
005,  0.359025,  0.000155
005,  0.363890,  0.000122
006,  1.909290,  0.000300
006,  0.380335,  0.000227
006,  0.369562,  0.000183
006,  3.747697,  0.000202
006,  0.375110,  0.000088
006,  0.360205,  0.000138
006,  0.361777,  0.000168
006,  0.367032,  0.000212
006,  0.349840,  0.000135
006,  0.357078,  0.000182
007,  1.645907,  0.000283
007,  0.441315,  0.000117
007,  0.345963,  0.000108
007,  3.708230,  0.000157
007,  0.367473,  0.000105
007,  0.330723,  0.000102
007,  0.344580,  0.000107
007,  0.363057,  0.000098
007,  0.337788,  0.000118
007,  0.326450,  0.000098
008,  1.964787,  0.000388
008,  0.349247,  0.000190
008,  3.699637,  0.000198
008,  0.416845,  0.000128
008,  0.374302,  0.000143
008,  0.358867,  0.000147
008,  0.366533,  0.000128
008,  0.368780,  0.000130
008,  0.347423,  0.000117
008,  0.357165,  0.000142
009,  0.517137,  0.000253
009,  0.337955,  0.000158
009,  1.829263,  0.000227
009,  0.351303,  0.000165
009,  0.330477,  0.000162
009,  0.353007,  0.000157
009,  0.345917,  0.000185
009,  0.326817,  0.000157
009,  0.317433,  0.000175
009,  0.335042,  0.000158
011,  0.475517,  0.000118
011,  0.344312,  0.000065
011,  0.333783,  0.000090
011,  1.840822,  0.000075
011,  0.331608,  0.000060
011,  0.352678,  0.000063
011,  0.349523,  0.000137
011,  0.329003,  0.000060
011,  0.325473,  0.000063
011,  0.341775,  0.000062
010,  0.197927,  0.000447
010,  0.406273,  0.000162
010,  0.359295,  0.000075
010,  1.841542,  0.000065
010,  0.359628,  0.000070
010,  0.350572,  0.000073
010,  0.365075,  0.000118
010,  0.370335,  0.000082
010,  0.344887,  0.000070
010,  0.344028,  0.000060
012,  0.276287,  0.000357
012,  0.393742,  0.000077
012,  0.358952,  0.000053
012,  1.847912,  0.000070
012,  0.358587,  0.000075
012,  0.358660,  0.000073
012,  0.365240,  0.000068
012,  0.365402,  0.000082
012,  0.347683,  0.000067
012,  0.346323,  0.000068
013,  0.000553,  0.000533
013,  0.509267,  0.000138
013,  0.364727,  0.000065
013,  1.836205,  0.000062
013,  0.366995,  0.000062
013,  0.349970,  0.000070
013,  0.377383,  0.000063
013,  0.385912,  0.000100
013,  0.344525,  0.000058
013,  0.343687,  0.000070
014,  0.346813,  0.000137
014,  0.371103,  0.000083
014,  0.356683,  0.000120
014,  1.850200,  0.000113
014,  0.352517,  0.000060
014,  0.363915,  0.000072
014,  0.373202,  0.000088
014,  0.360707,  0.000082
014,  0.339265,  0.000077
014,  0.350307,  0.000088
015,  0.079110,  0.000310
015,  0.439290,  0.000182
015,  0.360905,  0.000083
015,  1.840710,  0.000075
015,  0.362927,  0.000070
015,  0.350655,  0.000067
015,  0.366763,  0.000062
015,  0.383025,  0.000080
015,  0.345870,  0.000070
015,  0.344352,  0.000070
016,  0.421635,  0.000150
016,  0.356857,  0.000095
016,  0.345430,  0.000117
016,  1.847043,  0.000085
016,  0.345003,  0.000085
016,  0.361367,  0.000090
016,  0.366015,  0.000172
016,  0.358185,  0.000098
016,  0.329505,  0.000087
016,  0.336962,  0.000093
-----------------------------------------------------------------------------------------------

