tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_ac(ms),wait_rel(ms),array_size(B)
RUN 0
000,        16,       1,    0.001286,       0.000,    0.005577,    0.000765,             256
000,        32,       1,    0.001245,       0.000,    0.001132,    0.000656,             512
000,        64,       1,    0.001286,       0.000,    0.024662,    0.000273,            1024
000,       128,       1,    0.002189,       0.000,    0.003600,    0.000275,            2048
000,       256,       1,    0.004646,       0.000,    0.008022,    0.000673,            4096
000,       512,       1,    0.007538,       0.000,    0.122978,    0.000355,            8192
000,      1024,       1,    0.014880,       0.001,    0.449766,    0.000583,           16384
000,      2048,       1,    0.029450,       0.001,    0.691087,    0.000542,           32768
000,      4096,       1,    0.057553,       0.002,    1.637686,    0.000662,           65536
000,      8192,       1,    0.113828,       0.004,    2.075298,    0.000275,          131072
000,     16384,       1,    0.238148,       0.007,    0.000868,    0.000720,          262144
000,     32768,       1,    0.350699,       0.011,    4.279057,    0.000796,          524288
000,     65536,       1,    0.682808,       0.019,   17.388123,    0.000924,         1048576
000,    131072,       1,    0.986353,       0.036,   26.519993,    0.000540,         2097152
000,    262144,       1,    2.015893,       0.076,   57.488281,    0.001157,         4194304
000,    524288,       1,    5.653738,       0.134,   15.310113,    0.001044,         8388608
000,   1048576,       1,    8.059696,       0.260,    0.001397,    0.000780,        16777216
001,        16,       1,    0.001313,       0.000,    0.007373,    0.000933,             256
001,        32,       1,    0.000960,       0.000,    0.002707,    0.000393,             512
001,        64,       1,    0.001473,       0.000,    0.006820,    0.000320,            1024
001,       128,       1,    0.002307,       0.000,    0.009340,    0.000213,            2048
001,       256,       1,    0.004300,       0.000,    0.077053,    0.000247,            4096
001,       512,       1,    0.008107,       0.000,    0.023167,    0.000233,            8192
001,      1024,       1,    0.016207,       0.001,    0.158013,    0.000260,           16384
001,      2048,       1,    0.031400,       0.001,    0.365020,    0.000533,           32768
001,      4096,       1,    0.066953,       0.002,    0.891673,    0.000707,           65536
001,      8192,       1,    0.126920,       0.004,    2.774427,    0.000840,          131072
001,     16384,       1,    0.269507,       0.007,    2.086640,    0.001747,          262144
001,     32768,       1,    0.311545,       0.011,    9.471428,    0.000564,          524288
001,     65536,       1,    0.522143,       0.019,   14.383657,    0.000967,         1048576
001,    131072,       1,    1.156830,       0.036,   17.292561,    0.001237,         2097152
001,    262144,       1,    2.006453,       0.076,   61.470646,    0.000703,         4194304
001,    524288,       1,    4.231067,       0.134,    5.372130,    0.001010,         8388608
001,   1048576,       1,    8.034610,       0.260,  172.606583,    0.000970,        16777216
002,        16,       1,    0.001440,       0.000,    0.005713,    0.000920,             256
002,        32,       1,    0.000993,       0.000,    0.007220,    0.000433,             512
002,        64,       1,    0.001347,       0.000,    0.024420,    0.000287,            1024
002,       128,       1,    0.002173,       0.000,    0.006653,    0.000193,            2048
002,       256,       1,    0.004253,       0.000,    0.088767,    0.000353,            4096
002,       512,       1,    0.008387,       0.000,    0.091340,    0.000220,            8192
002,      1024,       1,    0.016233,       0.001,    0.269707,    0.000607,           16384
002,      2048,       1,    0.031640,       0.001,    0.604573,    0.000793,           32768
002,      4096,       1,    0.062113,       0.002,    1.265940,    0.000493,           65536
002,      8192,       1,    0.153413,       0.004,    2.498907,    0.000647,          131072
002,     16384,       1,    0.251220,       0.007,    2.356800,    0.000587,          262144
002,     32768,       1,    0.339141,       0.011,    3.234308,    0.000461,          524288
002,     65536,       1,    0.577867,       0.019,    8.910034,    0.000557,         1048576
002,    131072,       1,    1.229680,       0.036,   13.955557,    0.000620,         2097152
002,    262144,       1,    2.014653,       0.076,   51.416771,    0.000710,         4194304
002,    524288,       1,    4.082917,       0.134,   70.046944,    0.001330,         8388608
002,   1048576,       1,    7.888057,       0.260,  132.725433,    0.001433,        16777216
003,        16,       1,    0.001460,       0.000,    0.007980,    0.000960,             256
003,        32,       1,    0.000867,       0.000,    0.000867,    0.000307,             512
003,        64,       1,    0.002360,       0.000,    0.024747,    0.000233,            1024
003,       128,       1,    0.002420,       0.000,    0.017373,    0.000320,            2048
003,       256,       1,    0.004667,       0.000,    0.032440,    0.000553,            4096
003,       512,       1,    0.008127,       0.000,    0.137853,    0.000367,            8192
003,      1024,       1,    0.015720,       0.001,    0.000700,    0.000300,           16384
003,      2048,       1,    0.033400,       0.001,    0.007600,    0.000313,           32768
003,      4096,       1,    0.064140,       0.002,    0.214500,    0.000473,           65536
003,      8192,       1,    0.127280,       0.004,    0.804000,    0.000593,          131072
003,     16384,       1,    0.174004,       0.007,    5.883998,    0.000345,          262144
003,     32768,       1,    0.347672,       0.011,    8.725149,    0.000412,          524288
003,     65536,       1,    0.537130,       0.019,   14.905800,    0.000500,         1048576
003,    131072,       1,    0.984237,       0.036,   30.870756,    0.000573,         2097152
003,    262144,       1,    1.994210,       0.076,   47.444771,    0.002007,         4194304
003,    524288,       1,    4.059546,       0.134,  117.817856,    0.001440,         8388608
003,   1048576,       1,    8.066056,       0.260,  188.532761,    0.001300,        16777216
004,        16,       1,    0.001687,       0.000,    0.002340,    0.000980,             256
004,        32,       1,    0.000800,       0.000,    0.015840,    0.000260,             512
004,        64,       1,    0.001167,       0.000,    0.023207,    0.000153,            1024
004,       128,       1,    0.002140,       0.000,    0.015367,    0.000153,            2048
004,       256,       1,    0.017067,       0.000,    0.015893,    0.000667,            4096
004,       512,       1,    0.016360,       0.000,    0.144327,    0.000407,            8192
004,      1024,       1,    0.015853,       0.001,    0.312787,    0.000407,           16384
004,      2048,       1,    0.031207,       0.001,    0.719660,    0.000407,           32768
004,      4096,       1,    0.061880,       0.002,    1.261173,    0.000273,           65536
004,      8192,       1,    0.125173,       0.004,    2.189113,    0.000507,          131072
004,     16384,       1,    0.250793,       0.007,    1.157900,    0.000460,          262144
004,     32768,       1,    0.337453,       0.011,    1.911466,    0.000937,          524288
004,     65536,       1,    0.597650,       0.019,   18.628326,    0.000690,         1048576
004,    131072,       1,    0.985347,       0.036,   16.307537,    0.000353,         2097152
004,    262144,       1,    1.976853,       0.076,   27.508512,    0.000593,         4194304
004,    524288,       1,    4.150913,       0.134,   49.816105,    0.001663,         8388608
004,   1048576,       1,    9.126540,       0.260,   51.649483,    0.000913,        16777216
005,        16,       1,    0.001420,       0.000,    0.008600,    0.000873,             256
005,        32,       1,    0.000900,       0.000,    0.001167,    0.000333,             512
005,        64,       1,    0.001420,       0.000,    0.003187,    0.000313,            1024
005,       128,       1,    0.002513,       0.000,    0.000867,    0.000413,            2048
005,       256,       1,    0.004373,       0.000,    0.063987,    0.000393,            4096
005,       512,       1,    0.008320,       0.000,    0.006367,    0.000247,            8192
005,      1024,       1,    0.015833,       0.001,    0.142793,    0.000393,           16384
005,      2048,       1,    0.031333,       0.001,    0.391760,    0.000460,           32768
005,      4096,       1,    0.062327,       0.002,    0.908580,    0.000693,           65536
005,      8192,       1,    0.128053,       0.004,    1.390640,    0.000693,          131072
005,     16384,       1,    0.164600,       0.007,    5.563172,    0.000556,          262144
005,     32768,       1,    0.331408,       0.011,    6.517231,    0.000705,          524288
005,     65536,       1,    0.651787,       0.019,   16.063084,    0.000900,         1048576
005,    131072,       1,    1.087033,       0.036,   21.081461,    0.000870,         2097152
005,    262144,       1,    2.003643,       0.076,   65.441536,    0.001400,         4194304
005,    524288,       1,    3.984993,       0.134,   45.832077,    0.001340,         8388608
005,   1048576,       1,    7.995200,       0.260,  228.132614,    0.001097,        16777216
