tid,wait_acq(ms),wait_rel(ms),client_id,run
000,  0.560828,  1.297473,000,000
001,  0.558045,  1.281825,000,000
002,  0.549272,  1.291660,000,000
003,  0.569121,  1.281274,000,000
004,  0.563025,  1.300709,000,000
005,  0.548213,  1.279781,000,000
006,  0.568091,  1.286323,000,000
007,  0.549743,  1.290681,000,000
008,  0.560103,  1.288886,000,000
009,  0.583105,  1.312355,000,000
010,  0.546572,  1.306215,000,000
011,  0.551814,  1.291200,000,000
012,  0.570042,  1.287983,000,000
013,  0.538113,  1.284530,000,000
014,  0.562388,  1.301602,000,000
015,  0.561143,  1.291050,000,000
016,  0.509335,  1.204160,000,000
017,  0.540789,  1.211660,000,000
018,  0.534785,  1.199803,000,000
019,  0.522876,  1.221471,000,000
020,  0.517945,  1.209206,000,000
021,  0.561974,  1.221410,000,000
022,  0.547021,  1.210567,000,000
023,  0.531962,  1.221136,000,000
024,  0.529949,  1.214009,000,000
025,  0.509560,  1.211662,000,000
026,  0.528217,  1.214035,000,000
027,  0.517533,  1.211019,000,000
028,  0.520505,  1.205900,000,000
029,  0.517150,  1.207241,000,000
030,  0.516561,  1.209459,000,000
031,  0.519621,  1.209435,000,000
000,  0.545073,  1.318683,000,001
001,  0.587902,  1.329598,000,001
002,  0.564665,  1.326617,000,001
003,  0.566725,  1.320741,000,001
004,  0.550995,  1.315251,000,001
005,  0.561705,  1.309222,000,001
006,  0.561569,  1.316519,000,001
007,  0.543820,  1.314839,000,001
008,  0.553419,  1.310670,000,001
009,  0.562119,  1.313737,000,001
010,  0.573731,  1.314795,000,001
011,  0.603399,  1.325816,000,001
012,  0.575113,  1.319098,000,001
013,  0.562476,  1.322652,000,001
014,  0.566847,  1.333441,000,001
015,  0.553691,  1.323046,000,001
016,  0.541825,  1.242284,000,001
017,  0.546832,  1.264299,000,001
018,  0.543886,  1.250483,000,001
019,  0.550328,  1.269090,000,001
020,  0.541036,  1.247570,000,001
021,  0.535606,  1.268347,000,001
022,  0.534444,  1.250353,000,001
023,  0.525381,  1.252065,000,001
024,  0.534179,  1.258554,000,001
025,  0.532587,  1.245517,000,001
026,  0.542458,  1.243945,000,001
027,  0.511588,  1.238658,000,001
028,  0.512496,  1.240739,000,001
029,  0.517196,  1.253687,000,001
030,  0.513534,  1.242566,000,001
031,  0.521883,  1.237042,000,001
