tid,wait_acq(ms),wait_rel(ms),client_id,run
000,  0.296705,  0.691165,000,000
001,  0.593243,  1.165145,000,000
002,  0.231676,  0.442804,000,000
003,  0.700266,  1.033049,000,000
004,  1.099755,  1.785257,000,000
005,  0.784070,  1.614120,000,000
006,  0.040605,  0.100492,000,000
007,  0.611885,  1.239097,000,000
008,  0.208710,  0.355363,000,000
009,  0.238902,  0.562187,000,000
010,  0.594362,  1.236246,000,000
011,  0.261828,  0.335838,000,000
012,  0.399634,  0.613092,000,000
013,  0.651497,  0.976558,000,000
014,  1.128987,  1.608742,000,000
015,  0.888762,  1.418601,000,000
016,  0.234093,  0.464663,000,000
017,  0.370936,  0.937534,000,000
018,  0.428006,  1.070419,000,000
019,  0.603018,  1.479633,000,000
020,  0.136132,  0.346867,000,000
021,  1.935597,  4.144925,000,000
022,  0.238202,  0.592919,000,000
023,  1.473685,  2.911437,000,000
024,  0.394440,  0.979365,000,000
025,  0.859707,  1.843690,000,000
026,  0.552812,  1.330557,000,000
027,  1.148603,  2.300797,000,000
028,  0.746553,  1.829925,000,000
029,  1.462067,  3.150688,000,000
030,  0.285210,  0.687334,000,000
031,  0.948399,  2.310830,000,000
000,  1.135891,  1.633635,000,001
001,  1.196652,  2.410799,000,001
002,  1.177440,  1.922559,000,001
003,  0.486111,  0.780602,000,001
004,  0.595241,  0.831923,000,001
005,  0.390442,  0.517616,000,001
006,  0.000080,  0.000089,000,001
007,  0.444291,  0.563171,000,001
008,  0.699180,  1.310271,000,001
009,  0.819258,  1.588744,000,001
010,  1.757873,  2.729756,000,001
011,  0.480212,  0.658827,000,001
012,  0.323594,  0.418992,000,001
013,  0.393595,  0.836313,000,001
014,  1.290293,  1.879745,000,001
015,  1.194550,  1.629917,000,001
016,  0.404920,  0.631332,000,001
017,  0.654104,  0.966525,000,001
018,  0.911772,  1.483150,000,001
019,  0.669814,  1.416441,000,001
020,  0.659776,  1.309442,000,001
021,  0.000139,  0.000217,000,001
022,  1.380079,  2.086462,000,001
023,  0.886724,  1.676622,000,001
024,  0.611856,  1.175358,000,001
025,  1.712640,  2.151296,000,001
026,  0.701370,  0.891170,000,001
027,  0.911706,  1.200841,000,001
028,  0.236242,  0.487593,000,001
029,  0.385269,  0.680498,000,001
030,  1.582121,  2.250886,000,001
031,  0.821985,  1.118677,000,001
