lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0000000,0000150,0000040,0001011,0014017,0011351,0014317,0000032,001024,000,000,16384
0000000,0001154,0000370,0001149,0039775,0040556,0040696,0000211,001024,000,000,16384
0000000,0000150,0000031,0001009,0005410,0006383,0005451,0000015,001024,001,000,16384
0000000,0001089,0000972,0001108,0020218,0033393,0017603,0000120,001024,001,000,16384
0000000,0000150,0000031,0001011,0005441,0006522,0005490,0000015,001024,002,000,16384
0000000,0001140,0000611,0001146,0020057,0033343,0017914,0000151,001024,002,000,16384
0000000,0000150,0000030,0001021,0028354,0021480,0028373,0000045,001024,000,001,16384
0000000,0001173,0000421,0001190,0048281,0048291,0050025,0000305,001024,000,001,16384
0000000,0000141,0000030,0001014,0005370,0006192,0005430,0000020,001024,001,001,16384
0000000,0001125,0000551,0001165,0026540,0037440,0023875,0000172,001024,001,001,16384
0000000,0000150,0000040,0001019,0005420,0006272,0005480,0000023,001024,002,001,16384
0000000,0001148,0000701,0001184,0026570,0037450,0023965,0000181,001024,002,001,16384
0000000,0000150,0000031,0001022,0028443,0022161,0028434,0000046,001024,000,002,16384
0000000,0001173,0000431,0001199,0048812,0048952,0050395,0000325,001024,000,002,16384
0000000,0000150,0000040,0001015,0005390,0006252,0005440,0000021,001024,001,002,16384
0000000,0001132,0000621,0001177,0026991,0037380,0024336,0000192,001024,001,002,16384
0000000,0000141,0000031,0001014,0005421,0006322,0005471,0000023,001024,002,002,16384
0000000,0001152,0000611,0001184,0026941,0037330,0024386,0000198,001024,002,002,16384
