lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0004329,0000310,0000050,0001003,0002915,0003387,0003367,0000000,001024,000,000,0512
0167577,0001169,0000341,0001152,0004298,0004939,0005019,0000000,001024,000,000,0512
0007965,0000331,0000050,0001006,0006893,0007134,0007735,0000000,001024,001,000,0512
0504081,0001508,0000381,0001187,0017222,0014177,0019056,0000000,001024,001,000,0512
0006522,0000390,0000060,0001005,0005160,0005851,0005520,0000000,001024,002,000,0512
0407085,0001412,0000401,0001199,0008506,0009397,0009026,0000000,001024,002,000,0512
0006733,0000321,0000050,0001005,0005200,0005791,0005751,0000000,001024,003,000,0512
0309343,0001310,0000351,0001254,0006803,0007454,0007474,0000000,001024,003,000,0512
0004368,0000310,0000050,0001003,0002926,0003417,0003387,0000000,001024,000,001,0512
0178908,0001180,0000381,0001155,0004328,0005030,0005009,0000000,001024,000,001,0512
0007875,0000331,0000050,0001006,0006763,0007064,0007555,0000000,001024,001,001,0512
0567922,0001573,0000361,0001207,0016882,0014007,0018746,0000000,001024,001,001,0512
0006562,0000381,0000060,0001005,0005180,0005881,0005540,0000000,001024,002,001,0512
0461858,0001466,0000400,0001214,0008506,0009177,0008956,0000000,001024,002,001,0512
0006772,0000310,0000050,0001005,0005210,0005811,0005761,0000000,001024,003,001,0512
0378283,0001384,0000371,0001257,0006853,0007344,0007404,0000000,001024,003,001,0512
0004318,0000321,0000050,0001003,0002905,0003376,0003366,0000000,001024,000,002,0512
0165553,0001166,0000341,0001150,0004348,0004990,0005079,0000000,001024,000,002,0512
0007555,0000311,0000050,0001006,0006453,0006843,0007103,0000000,001024,001,002,0512
0484925,0001489,0000381,0001193,0016200,0013696,0018014,0000000,001024,001,002,0512
0006503,0000381,0000060,0001005,0005159,0005831,0005501,0000000,001024,002,002,0512
0401444,0001406,0000400,0001192,0008616,0009138,0008976,0000000,001024,002,002,0512
0006743,0000310,0000050,0001005,0005210,0005791,0005751,0000000,001024,003,002,0512
0348596,0001357,0000361,0001232,0006703,0007404,0007494,0000000,001024,003,002,0512
