lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0024686,0000401,0000040,0001024,0013445,0023704,0039634,001024,001,000,0256
0043913,0001247,0003396,0001246,0034024,0042800,0067116,001024,001,000,0256
0024716,0000401,0000040,0001024,0013455,0023745,0039665,001024,002,000,0256
0043833,0001246,0003306,0001246,0034034,0042731,0066867,001024,002,000,0256
0021139,0000451,0000060,0001021,0006442,0020078,0030166,001024,003,000,0256
0040105,0001230,0003546,0001250,0028304,0038823,0053260,001024,003,000,0256
0024787,0000411,0000041,0001024,0013645,0023805,0039855,001024,004,000,0256
0044063,0001252,0003487,0001249,0034195,0042931,0067847,001024,004,000,0256
0025188,0000410,0000041,0001024,0013516,0024235,0040216,001024,001,001,0256
0044394,0001250,0003367,0001247,0034355,0043322,0067678,001024,001,001,0256
0025238,0000401,0000040,0001024,0013526,0024256,0040226,001024,002,001,0256
0044364,0001245,0003326,0001246,0034365,0043272,0067438,001024,002,001,0256
0021551,0000450,0000060,0001021,0006623,0020528,0030728,001024,003,001,0256
0040055,0001227,0003496,0001246,0028483,0038843,0052779,001024,003,001,0256
0025408,0000401,0000040,0001025,0013977,0024446,0040687,001024,004,001,0256
0044774,0001248,0003497,0001247,0034645,0043613,0068729,001024,004,001,0256
0024757,0000400,0000040,0001024,0013545,0023774,0039815,001024,001,002,0256
0044042,0001246,0003407,0001245,0034114,0042911,0067336,001024,001,002,0256
0024827,0000401,0000041,0001024,0013635,0023846,0039855,001024,002,002,0256
0044013,0001246,0003236,0001245,0034145,0042941,0067568,001024,002,002,0256
0021150,0000450,0000060,0001021,0006442,0020117,0030127,001024,003,002,0256
0039755,0001228,0003486,0001247,0028283,0038533,0052448,001024,003,002,0256
0024897,0000401,0000040,0001024,0013766,0023925,0039996,001024,004,002,0256
0044234,0001250,0003587,0001246,0034335,0043141,0068098,001024,004,002,0256
