tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.336132  0.000263
001,  0.453578  0.000120
001,  0.368312  0.000095
001,  0.354235  0.000085
001,  0.371025  0.000073
001,  0.361832  0.000067
001,  0.347783  0.000070
001,  0.368930  0.000092
001,  0.387988  0.000098
001,  0.355950  0.000075
002,  0.093387  0.000297
002,  0.530548  0.000090
002,  0.379870  0.000105
002,  0.361493  0.000090
002,  0.358652  0.000102
002,  0.362388  0.000100
002,  0.353638  0.000090
002,  0.368908  0.000092
002,  0.380363  0.000127
002,  0.367520  0.000090
003,  0.160667  0.000277
003,  0.494790  0.000142
003,  0.362740  0.000088
003,  0.359713  0.000073
003,  0.357495  0.000077
003,  0.361062  0.000087
003,  0.340637  0.000098
003,  0.358852  0.000075
003,  0.372670  0.000100
003,  0.344722  0.000073
004,  0.244052  0.000285
004,  0.483460  0.000110
004,  0.368463  0.000105
004,  0.355598  0.000072
004,  0.366745  0.000067
004,  0.367413  0.000088
004,  0.347400  0.000085
004,  0.368200  0.000062
004,  0.380672  0.000098
004,  0.355832  0.000058
006,  0.489155  0.000318
006,  0.429010  0.000135
006,  0.356760  0.000117
006,  0.353350  0.000103
006,  0.371228  0.000100
006,  0.361747  0.000083
006,  0.349007  0.000100
006,  0.376027  0.000098
006,  0.371580  0.000127
006,  0.348452  0.000090
005,  0.000607  0.000250
005,  0.530577  0.000123
005,  0.367628  0.000100
005,  0.336155  0.000143
005,  0.336098  0.000108
005,  0.362353  0.000107
005,  0.355153  0.000092
005,  0.329318  0.000100
005,  0.351753  0.000120
005,  0.366105  0.000097
007,  0.573492  0.000288
007,  0.386950  0.000132
007,  0.349790  0.000135
007,  0.350700  0.000118
007,  0.366445  0.000090
007,  0.355083  0.000090
007,  0.343803  0.000102
007,  0.365012  0.000085
007,  0.368358  0.000120
007,  0.343683  0.000085
008,  0.416247  0.000342
008,  0.448082  0.000173
008,  0.362292  0.000085
008,  0.359572  0.000108
008,  0.375452  0.000103
008,  0.366595  0.000105
008,  0.354553  0.000088
008,  0.377858  0.000102
008,  0.389125  0.000165
008,  0.359458  0.000107
-----------------------------------------------------------------------------------------------

RUN 1
001,  0.223920  0.000115
001,  0.394972  0.000067
001,  0.360648  0.000068
001,  0.352038  0.000067
001,  0.358970  0.000063
001,  0.372078  0.000085
001,  0.366142  0.000087
001,  0.358660  0.000077
001,  0.357877  0.000075
001,  0.348133  0.000065
002,  0.286578  0.000322
002,  0.393402  0.000185
002,  0.368978  0.000183
002,  0.360423  0.000177
002,  0.366340  0.000172
002,  0.384655  0.000172
002,  0.376452  0.000213
002,  0.359625  0.000157
002,  0.364373  0.000155
002,  0.358808  0.000155
003,  0.096668  0.000172
003,  0.408700  0.000153
003,  0.362672  0.000112
003,  0.349125  0.000097
003,  0.348505  0.000100
003,  0.354728  0.000103
003,  0.358020  0.000225
003,  0.351103  0.000090
003,  0.353733  0.000088
003,  0.342390  0.000088
004,  0.000478  0.000290
004,  0.399557  0.000110
004,  0.349045  0.000103
004,  0.338008  0.000082
004,  0.338532  0.000062
004,  0.336840  0.000067
004,  0.357353  0.000098
004,  0.344710  0.000078
004,  0.343920  0.000077
004,  0.330567  0.000085
006,  0.401587  0.000297
006,  0.364450  0.000165
006,  0.350577  0.000105
006,  0.344728  0.000093
006,  0.348020  0.000100
006,  0.370440  0.000100
006,  0.357875  0.000093
006,  0.348763  0.000102
006,  0.341445  0.000100
006,  0.341680  0.000117
005,  0.164320  0.000202
005,  0.404103  0.000113
005,  0.360868  0.000113
005,  0.350055  0.000112
005,  0.357647  0.000108
005,  0.369103  0.000098
005,  0.367683  0.000117
005,  0.355053  0.000068
005,  0.354752  0.000100
005,  0.344370  0.000088
007,  0.339468  0.000243
007,  0.369402  0.000117
007,  0.352325  0.000087
007,  0.345945  0.000075
007,  0.351242  0.000090
007,  0.373013  0.000088
007,  0.357967  0.000107
007,  0.348840  0.000123
007,  0.344397  0.000177
007,  0.342147  0.000085
008,  0.464073  0.000333
008,  0.360087  0.000135
008,  0.351100  0.000090
008,  0.346725  0.000110
008,  0.345505  0.000097
008,  0.372145  0.000145
008,  0.359545  0.000100
008,  0.350683  0.000113
008,  0.341468  0.000092
008,  0.339563  0.000100
-----------------------------------------------------------------------------------------------

