lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR,pinning
0322012,0001326,0000291,0001038,0002164,0002544,0004919,0000000,001024,000,000,0001,02
0873072,0001876,0000781,0001396,0003076,0003426,0008997,0000000,001024,000,000,0001,02
0541975,0001560,0000281,0001091,0005080,0005260,0007734,0000000,001024,001,000,0001,02
0999999,0002848,0000782,0001876,0006733,0006813,0014066,0000000,001024,001,000,0001,02
0587472,0001608,0000280,0001095,0005060,0005210,0007724,0000000,001024,002,000,0001,02
0999999,0002997,0000791,0002007,0006712,0007114,0014508,0000000,001024,002,000,0001,02
0551364,0001569,0000280,0001093,0004849,0005250,0007755,0000000,001024,003,000,0001,02
0999999,0002967,0000791,0001857,0006832,0007504,0014727,0000000,001024,003,000,0001,02
0321973,0001326,0000290,0001039,0002165,0002535,0004919,0000000,001024,000,001,0001,02
0868988,0001874,0000781,0001393,0002976,0003446,0008606,0000000,001024,000,001,0001,02
0563517,0001584,0000280,0001094,0004869,0005239,0007724,0000000,001024,001,001,0001,02
0999999,0002936,0000811,0001891,0006783,0006853,0013936,0000000,001024,001,001,0001,02
0571699,0001593,0000280,0001095,0005089,0005210,0007744,0000000,001024,002,001,0001,02
0999999,0002834,0000772,0001898,0006903,0007344,0013876,0000000,001024,002,001,0001,02
0538490,0001557,0000281,0001091,0004919,0005240,0007785,0000000,001024,003,001,0001,02
0999999,0002698,0000792,0001831,0006473,0007234,0015258,0000000,001024,003,001,0001,02
0315750,0001323,0000280,0001039,0002334,0002545,0004929,0000000,001024,000,002,0001,02
0874726,0001878,0000781,0001394,0003106,0003306,0009508,0000000,001024,000,002,0001,02
0538178,0001557,0000281,0001091,0004829,0005270,0007695,0000000,001024,001,002,0001,02
0999999,0002715,0000771,0001801,0007063,0007034,0013174,0000000,001024,001,002,0001,02
0582964,0001603,0000290,0001095,0005069,0005220,0007725,0000000,001024,002,002,0001,02
