tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,glock_tries,array_size(B),client_id,run
000,   2106048,   32907,    8.333263,   10.000000, 9780.174805,  210.742432, 8878.009766,    3.778560,  900.184875,  204.692551,    1.392172,    0.791303,    145901,       100663296,000,000
001,   2106048,   32907,   10.081369,   10.000000, 9775.906250,  212.117310, 8900.543945,    3.377080,  873.211792,  206.491074,    1.384288,    0.785738,    138483,       100663296,000,000
002,   2106048,   32907,    8.313709,   10.000000, 9778.192383,  211.503922, 8893.088867,    4.339033,  883.102722,  205.006592,    1.351241,    0.786397,    142179,       100663296,000,000
003,   2106048,   32907,   10.344233,   10.000000, 9787.982422,  199.647293, 8930.088867,    4.844600,  855.716309,  192.254578,    4.336081,    0.760448,    145278,       100663296,000,000
004,   2105984,   32906,    8.690865,   10.000000, 9723.954102,  263.062073, 8643.545898,    5.144788, 1078.041748,  255.272430,    2.067560,    0.810245,    138952,       100663296,000,000
005,   2106048,   32907,   10.356055,   10.000000, 9722.762695,  264.355042, 8576.684570,    4.601800, 1143.808838,  257.236328,    1.750285,    0.810692,    146235,       100663296,000,000
006,   2105984,   32906,    8.944217,   10.000000, 9727.902344,  261.785370, 8646.655273,    3.870763, 1078.910034,  255.418137,    1.642455,    0.807508,    139637,       100663296,000,000
007,   2105984,   32906,   10.506000,   10.000000, 9728.377930,  258.629028, 8570.370117,    3.976767, 1155.647949,  252.072510,    1.691625,    0.811100,    150607,       100663296,000,000
000,   2119872,   33123,   10.152720,   10.000000, 9776.624023,  212.313690, 8898.903320,    3.489433,  875.719482,  206.589600,    1.386695,    0.792195,    140748,       100663296,000,001
001,   2119872,   33123,    8.361455,   10.000000, 9776.913086,  212.630798, 8886.779297,    3.341152,  888.138245,  206.993393,    1.405502,    0.791843,    142119,       100663296,000,001
002,   2119872,   33123,    8.366658,   10.000000, 9777.833984,  211.620331, 8889.402344,    3.351182,  886.423340,  206.098373,    1.347772,    0.792075,    143188,       100663296,000,001
003,   2119872,   33123,   10.366940,   10.000000, 9786.631836,  200.992126, 8933.337891,    4.968510,  851.099915,  193.444366,    4.339053,    0.765573,    144680,       100663296,000,001
004,   2119872,   33123,    8.617080,   10.000000, 9723.206055,  264.386749, 8631.915039,    4.981226, 1089.105713,  256.925995,    1.878817,    0.812073,    141015,       100663296,000,001
005,   2119872,   33123,   10.381989,   10.000000, 9723.683594,  263.664551, 8584.291992,    3.904737, 1137.319092,  257.450714,    1.545088,    0.812957,    147725,       100663296,000,001
006,   2119872,   33123,    8.504850,   10.000000, 9726.708008,  263.901428, 8650.258789,    4.650110, 1074.339722,  256.953125,    1.435922,    0.810993,    138845,       100663296,000,001
007,   2119872,   33123,   10.365606,   10.000000, 9725.751953,  261.952057, 8567.468750,    3.812118, 1156.084106,  255.725525,    2.153470,    0.812350,    148002,       100663296,000,001
000,   2123264,   33176,    8.385279,   10.000000, 9778.673828,  212.073227, 8895.137695,    3.088795,  881.538574,  206.708664,    1.404187,    0.794377,    142220,       100663296,000,002
001,   2123264,   33176,    8.381370,   10.000000, 9777.190430,  212.415833, 8882.631836,    3.998050,  892.562317,  206.134827,    1.406162,    0.794412,    143608,       100663296,000,002
002,   2123264,   33176,   10.256835,   10.000000, 9774.332031,  213.443741, 8871.436523,    3.188955,  900.860901,  208.052399,    1.376928,    0.795743,    143445,       100663296,000,002
003,   2123200,   33175,    8.948905,   10.000000, 9788.360352,  200.514847, 8899.843750,    3.895710,  886.294800,  193.978622,    4.361172,    0.772150,    151713,       100663296,000,002
004,   2123264,   33176,    8.683127,   10.000000, 9723.911133,  263.629181, 8617.670898,    4.409429, 1103.939575,  256.697357,    1.951977,    0.814690,    143148,       100663296,000,002
005,   2123264,   33176,   10.383293,   10.000000, 9724.303711,  263.152252, 8576.846680,    3.529452, 1145.381958,  257.344299,    1.530735,    0.816895,    148201,       100663296,000,002
006,   2123264,   33176,    8.496058,   10.000000, 9728.740234,  261.995575, 8645.724609,    3.272555, 1080.924316,  256.467438,    1.415252,    0.817823,    140531,       100663296,000,002
007,   2123264,   33176,    8.545287,   10.000000, 9728.002930,  261.675171, 8639.793945,    3.723163, 1086.007690,  255.573685,    1.446357,    0.808427,    140407,       100663296,000,002
000,   1825216,   28519,    7.353587,   10.000000, 9770.805664,  221.165619, 8837.551758,    3.077962,  931.335449,  215.940659,    1.278720,    0.702810,    123324,       100663296,001,000
