tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR
000,00066708,00066708,010,00171299,00009148,00009148,001024,000,000,00000512
001,00066800,00066800,010,00173048,00009357,00009357,001024,000,000,00000512
002,00066600,00066600,010,00174056,00009300,00009300,001024,000,000,00000512
003,00066716,00066716,010,00172555,00009011,00009011,001024,000,000,00000512
004,00066800,00066800,010,00172700,00009250,00009250,001024,000,000,00000512
005,00067000,00067000,010,00175231,00009197,00009197,001024,000,000,00000512
006,00066895,00066895,010,00174678,00009131,00009131,001024,000,000,00000512
007,00066699,00066699,010,00171959,00009272,00009272,001024,000,000,00000512
008,00067800,00067800,010,00172689,00009543,00009543,001024,000,000,00000512
009,00068600,00068600,010,00176620,00009774,00009774,001024,000,000,00000512
010,00069300,00069300,010,00177249,00009618,00009618,001024,000,000,00000512
011,00066500,00066500,010,00170585,00009357,00009357,001024,000,000,00000512
012,00069958,00069958,010,00182322,00009482,00009482,001024,000,000,00000512
013,00070600,00070600,010,00182102,00009854,00009854,001024,000,000,00000512
014,00068200,00068200,010,00177646,00009486,00009486,001024,000,000,00000512
015,00070273,00070273,010,00181070,00009905,00009905,001024,000,000,00000512
016,00069285,00069285,010,00179611,00009681,00009681,001024,000,000,00000512
017,00070200,00070200,010,00180178,00009777,00009777,001024,000,000,00000512
018,00069671,00069671,010,00181679,00009657,00009657,001024,000,000,00000512
019,00071358,00071358,010,00183983,00009947,00009947,001024,000,000,00000512
020,00069400,00069400,010,00181852,00009659,00009659,001024,000,000,00000512
021,00070430,00070430,010,00182299,00009793,00009793,001024,000,000,00000512
022,00070900,00070900,010,00183912,00009816,00009816,001024,000,000,00000512
023,00070400,00070400,010,00182133,00009862,00009862,001024,000,000,00000512
024,00070606,00070606,010,00182645,00009792,00009792,001024,000,000,00000512
025,00070800,00070800,010,00182006,00009826,00009826,001024,000,000,00000512
026,00070500,00070500,010,00181223,00009854,00009854,001024,000,000,00000512
027,00070576,00070576,010,00182785,00009909,00009909,001024,000,000,00000512
028,00070729,00070729,010,00182877,00009789,00009789,001024,000,000,00000512
029,00070500,00070500,010,00180396,00009995,00009995,001024,000,000,00000512
030,00070500,00070500,010,00182725,00010153,00010153,001024,000,000,00000512
031,00070500,00070500,010,00183962,00009722,00009722,001024,000,000,00000512
000,00153787,00153787,010,00206478,00037793,00037793,001024,001,000,00000512
001,00150141,00150141,010,00202614,00036874,00036874,001024,001,000,00000512
002,00152126,00152126,010,00207387,00037183,00037183,001024,001,000,00000512
003,00154716,00154716,010,00207685,00037807,00037807,001024,001,000,00000512
004,00151278,00151278,010,00205407,00036973,00036973,001024,001,000,00000512
005,00148624,00148624,010,00200036,00036747,00036747,001024,001,000,00000512
006,00150478,00150478,010,00201571,00036792,00036792,001024,001,000,00000512
007,00150396,00150396,010,00201535,00036814,00036814,001024,001,000,00000512
008,00151682,00151682,010,00203545,00037424,00037424,001024,001,000,00000512
009,00150571,00150571,010,00202781,00037051,00037051,001024,001,000,00000512
010,00147351,00147351,010,00195808,00036252,00036252,001024,001,000,00000512
011,00148480,00148480,010,00201539,00036453,00036453,001024,001,000,00000512
012,00149119,00149119,010,00199857,00036406,00036406,001024,001,000,00000512
013,00147679,00147679,010,00200439,00036133,00036133,001024,001,000,00000512
014,00154471,00154471,010,00207685,00038049,00038049,001024,001,000,00000512
015,00151299,00151299,010,00202700,00037112,00037112,001024,001,000,00000512
016,00149709,00149709,010,00199892,00036681,00036681,001024,001,000,00000512
017,00148130,00148130,010,00200104,00036331,00036331,001024,001,000,00000512
018,00150095,00150095,010,00203698,00036647,00036647,001024,001,000,00000512
019,00146768,00146768,010,00197272,00035957,00035957,001024,001,000,00000512
020,00148165,00148165,010,00198816,00036191,00036191,001024,001,000,00000512
021,00152154,00152154,010,00205144,00037056,00037056,001024,001,000,00000512
022,00149504,00149504,010,00200015,00036759,00036759,001024,001,000,00000512
023,00148440,00148440,010,00201092,00036596,00036596,001024,001,000,00000512
024,00151252,00151252,010,00203222,00037171,00037171,001024,001,000,00000512
025,00152620,00152620,010,00205594,00037305,00037305,001024,001,000,00000512
026,00150693,00150693,010,00203560,00037040,00037040,001024,001,000,00000512
027,00153355,00153355,010,00206956,00037628,00037628,001024,001,000,00000512
028,00152177,00152177,010,00206256,00036875,00036875,001024,001,000,00000512
029,00150085,00150085,010,00202122,00036661,00036661,001024,001,000,00000512
030,00149218,00149218,010,00202276,00036488,00036488,001024,001,000,00000512
031,00146500,00146500,010,00197395,00035848,00035848,001024,001,000,00000512
000,00118475,00118475,010,00192945,00025927,00025927,001024,002,000,00000512
001,00118972,00118972,010,00193393,00025972,00025972,001024,002,000,00000512
002,00118161,00118161,010,00195150,00025729,00025729,001024,002,000,00000512
003,00118407,00118407,010,00194033,00025714,00025714,001024,002,000,00000512
004,00117908,00117908,010,00194012,00025491,00025491,001024,002,000,00000512
005,00120159,00120159,010,00195043,00026310,00026310,001024,002,000,00000512
006,00119995,00119995,010,00195409,00026332,00026332,001024,002,000,00000512
007,00120885,00120885,010,00199817,00026047,00026047,001024,002,000,00000512
008,00118100,00118100,010,00195891,00025599,00025599,001024,002,000,00000512
009,00119063,00119063,010,00194088,00026336,00026336,001024,002,000,00000512
010,00118900,00118900,010,00192522,00025995,00025995,001024,002,000,00000512
011,00118200,00118200,010,00194651,00025690,00025690,001024,002,000,00000512
012,00120300,00120300,010,00196622,00026280,00026280,001024,002,000,00000512
013,00120087,00120087,010,00197374,00025966,00025966,001024,002,000,00000512
014,00120672,00120672,010,00198274,00026436,00026436,001024,002,000,00000512
015,00119815,00119815,010,00196169,00025848,00025848,001024,002,000,00000512
016,00122200,00122200,010,00202357,00026639,00026639,001024,002,000,00000512
017,00123400,00123400,010,00204189,00026616,00026616,001024,002,000,00000512
018,00121518,00121518,010,00199954,00026381,00026381,001024,002,000,00000512
019,00121020,00121020,010,00200135,00026267,00026267,001024,002,000,00000512
020,00120256,00120256,010,00195355,00026116,00026116,001024,002,000,00000512
021,00121500,00121500,010,00199238,00026506,00026506,001024,002,000,00000512
022,00120100,00120100,010,00195452,00026393,00026393,001024,002,000,00000512
023,00120908,00120908,010,00197344,00026280,00026280,001024,002,000,00000512
024,00120562,00120562,010,00200675,00026101,00026101,001024,002,000,00000512
025,00121671,00121671,010,00200806,00026498,00026498,001024,002,000,00000512
026,00123274,00123274,010,00200713,00026933,00026933,001024,002,000,00000512
027,00122629,00122629,010,00200045,00026815,00026815,001024,002,000,00000512
028,00119643,00119643,010,00195073,00026290,00026290,001024,002,000,00000512
029,00121449,00121449,010,00198002,00026201,00026201,001024,002,000,00000512
030,00123000,00123000,010,00203448,00026746,00026746,001024,002,000,00000512
031,00119592,00119592,010,00195037,00026010,00026010,001024,002,000,00000512
000,00066100,00066100,010,00134133,00011674,00011674,001024,003,000,00000512
001,00066500,00066500,010,00134692,00011528,00011528,001024,003,000,00000512
002,00066800,00066800,010,00136609,00011639,00011639,001024,003,000,00000512
003,00066090,00066090,010,00133776,00011576,00011576,001024,003,000,00000512
004,00066200,00066200,010,00133594,00011597,00011597,001024,003,000,00000512
005,00066452,00066452,010,00135023,00011559,00011559,001024,003,000,00000512
006,00066200,00066200,010,00135503,00011549,00011549,001024,003,000,00000512
007,00066700,00066700,010,00135761,00011495,00011495,001024,003,000,00000512
008,00067400,00067400,010,00136163,00011471,00011471,001024,003,000,00000512
009,00068250,00068250,010,00137775,00011971,00011971,001024,003,000,00000512
010,00067600,00067600,010,00137147,00011742,00011742,001024,003,000,00000512
011,00067198,00067198,010,00135714,00011578,00011578,001024,003,000,00000512
012,00068473,00068473,010,00139679,00011992,00011992,001024,003,000,00000512
013,00069400,00069400,010,00143205,00012022,00012022,001024,003,000,00000512
014,00070100,00070100,010,00140849,00012321,00012321,001024,003,000,00000512
015,00070200,00070200,010,00143876,00012240,00012240,001024,003,000,00000512
016,00069664,00069664,010,00139885,00012329,00012329,001024,003,000,00000512
017,00069000,00069000,010,00138772,00012248,00012248,001024,003,000,00000512
018,00069100,00069100,010,00139728,00012253,00012253,001024,003,000,00000512
019,00069100,00069100,010,00144720,00011954,00011954,001024,003,000,00000512
020,00070142,00070142,010,00141863,00012259,00012259,001024,003,000,00000512
021,00069460,00069460,010,00141860,00011904,00011904,001024,003,000,00000512
022,00069000,00069000,010,00141343,00011976,00011976,001024,003,000,00000512
023,00069164,00069164,010,00140379,00011941,00011941,001024,003,000,00000512
024,00069600,00069600,010,00142855,00012223,00012223,001024,003,000,00000512
025,00069510,00069510,010,00140270,00012272,00012272,001024,003,000,00000512
026,00069356,00069356,010,00140031,00012113,00012113,001024,003,000,00000512
027,00069506,00069506,010,00141213,00012089,00012089,001024,003,000,00000512
028,00069102,00069102,010,00142118,00012044,00012044,001024,003,000,00000512
029,00068800,00068800,010,00138291,00011962,00011962,001024,003,000,00000512
030,00070200,00070200,010,00141488,00012341,00012341,001024,003,000,00000512
