554658,453021,558879,589822,537130,402845,354529,332608
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,1988,0,2000301,2000301,0,0
429,0,1180710208,130678,1476395008,22200,0,0
1024,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
