216827,95499,102544,85207,159481,572144,103037,133074,97774,98331,179781,100239,115584,89134,114848,84865,109796,89168,105058,150932,141968,98593,89325,125532,94106,133732,91146,165560,142141,125646,111656,120688,62768,82299,85876,78302,60279,77312,95962,87640,78303,57877,60111,84434,78968,67082,66046,308593,79087,55159,88075,72445,67045,78544,62640,61865,89445,60532,80316,67654,61274,94124,57341,83614,61548,47170,36412,46728,47486,36822,32374,34701,35456,30664,34896,73049,90005,34449,35342,32979,62389,41698,45005,101598,100070,35112,37927,40220,36321,43443,44239,36753,85552,45491,46918,36900,35575,35778,34494,41506,34010,52759,36953,39444,51048,39987,41496,34247,36760,39735,65738,31535,73343,34686,37451,38642,45285,47932,32999,29611,32760,32621,42978,36374,50644,33323,34624,58450
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,15428,0,382862,382862,0,0,654,0,627056960,130211,2147483648,16166,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0,259630,259630,0,0,558,0,752893248,130211,872415232,2410,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0,269335,269335,0,0,535,0,513816896,130211,939524096,3107,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0,247339,247339,0,0,811,0,853551424,130211,3758096384,10933,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0,328718,328718,0,0
526,0,727725376,130211,2483027968,13709,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0,742436,742436,0,0,548,0,614482240,130211,134217728,8507,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0,271367,271367,0,0,519,0,589310272,130211,2147483648,7087,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0,295303,295303,0,0,647,0,501243200,130211,536870912,15562,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0,267904,267904,0,0,640,0,400566592,130211,1275068416,14642,0,0
1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0,260382,260382,0,0,286,0,538986816,130211,2483027968,17957,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0,349434,349434,0,0,506,0,476073280,130211,4227858432,3267,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0,268846,268846,0,0,558,0,526404928,130211,4160749568,7838,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0,285952,285952,0,0,512,0,476068160,130211,1342177280,8148,0,0,1024,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,484,0,254320,254320,0,0,624,0,576731456,130211,1006632960,5837,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0,273823,273823,0,0,415,0,828395840,130211,3556769792,22577,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0,249372,249372,0,0,540,0,551571776,130211,1879048192,4720,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0,271288,271288,0,0,440,0,564149568,130211,872415232,13638,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,0,253762,253762,0,0,578,0,438321472,130211,3221225472,15358,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0,258732,258732,0,0,684,0,362828096,130211,3758096384,3121,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0,316313,316313,0,0,409,0,715143488,130211,3422552064,8639,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0,299226,299226,0,0,218,0,538984768,130211,2550136832,4596,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0,270395,270395,0,0,571,0
387987776,130211,3087007744,8487,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0,260107,260107,0,0,267,0,589308224,130211,3087007744,4763,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0,299750,299750,0,0,486,0,375401792,130211,1744830464,9969,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0,255242,255242,0,0,522,0,564146496,130211,4093640704,9889,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0,308723,308723,0,0,499,0,438313280,130211,2885681152,6024,0,0,1024,0
