lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0000000,0000762,0000080,0001003,0002995,0003537,0003066,0000014,001024,000,000,16384
0000000,0001247,0001362,0001012,0004769,0005360,0004829,0000233,001024,000,000,16384
