tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,         0,       0,    0.000007,    0.000000,    0.136876,    0.057072,    0.000846,    0.002111,    0.135631,    0.054709,               0,000,000
000,         0,       0,    0.000010,    0.000000,    2.295425,    0.034313,    2.252115,    0.002134,    0.043109,    0.032008,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.110272,    0.040624,    0.072903,    0.002251,    0.037223,    0.037715,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.713202,    0.037170,    0.670717,    0.002340,    0.042138,    0.034451,               0,000,000
000,         0,       0,    0.000007,    0.000000,    1.011171,    0.033724,    0.969069,    0.000488,    0.041773,    0.033080,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.266575,    0.031313,    0.226671,    0.000901,    0.039721,    0.030257,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.843951,    0.041144,    0.802954,    0.000784,    0.040741,    0.040103,               0,000,000
000,         0,       0,    0.000010,    0.000000,    2.362347,    0.034799,    2.318404,    0.001777,    0.043814,    0.032265,               0,000,000
000,         0,       0,    0.000010,    0.000000,    2.761652,    0.033917,    2.721344,    0.002176,    0.040137,    0.031620,               0,000,000
000,         0,       0,    0.000010,    0.000000,    1.145325,    0.031028,    1.103886,    0.002418,    0.041266,    0.028458,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.847631,    0.031941,    0.805954,    0.000790,    0.041507,    0.030944,               0,000,000
000,         0,       0,    0.000007,    0.000000,    1.870756,    0.030233,    1.831015,    0.000566,    0.039571,    0.029408,               0,000,000
000,         0,       0,    0.000010,    0.000000,    1.531703,    0.037650,    1.490506,    0.002458,    0.041030,    0.034757,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.107634,    0.036237,    0.070040,    0.002073,    0.037431,    0.034015,               0,000,000
000,         0,       0,    0.000010,    0.000000,    1.383671,    0.036946,    1.337707,    0.001002,    0.045758,    0.035341,               0,000,000
000,         0,       0,    0.000010,    0.000000,    1.241720,    0.033555,    1.203314,    0.001469,    0.038243,    0.031803,               0,000,000
