tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR
000,00116241,00116241,020,00135014,00003741,00003741,001024,000,000,00000512
001,00115735,00115735,020,00134778,00003674,00003674,001024,000,000,00000512
002,00115223,00115223,020,00133849,00003715,00003715,001024,000,000,00000512
003,00114745,00114745,020,00132846,00003728,00003728,001024,000,000,00000512
004,00114097,00114097,020,00132589,00003743,00003743,001024,000,000,00000512
005,00113588,00113588,020,00132010,00003571,00003571,001024,000,000,00000512
006,00113013,00113013,020,00131301,00003745,00003745,001024,000,000,00000512
007,00112592,00112592,020,00130821,00003570,00003570,001024,000,000,00000512
008,00111957,00111957,020,00129921,00003715,00003715,001024,000,000,00000512
009,00113790,00113790,020,00131640,00003680,00003680,001024,000,000,00000512
010,00113540,00113540,020,00131189,00003690,00003690,001024,000,000,00000512
011,00112980,00112980,020,00130871,00003644,00003644,001024,000,000,00000512
012,00112751,00112751,020,00130501,00003648,00003648,001024,000,000,00000512
013,00112131,00112131,020,00129711,00003664,00003664,001024,000,000,00000512
014,00112026,00112026,020,00129404,00003639,00003639,001024,000,000,00000512
015,00111614,00111614,020,00129099,00003655,00003655,001024,000,000,00000512
016,00111031,00111031,020,00128790,00003678,00003678,001024,000,000,00000512
017,00110835,00110835,020,00128247,00003684,00003684,001024,000,000,00000512
018,00110361,00110361,020,00127805,00003639,00003639,001024,000,000,00000512
019,00110171,00110171,020,00127221,00003647,00003647,001024,000,000,00000512
020,00109992,00109992,020,00127248,00003763,00003763,001024,000,000,00000512
021,00109576,00109576,020,00127076,00003588,00003588,001024,000,000,00000512
022,00109409,00109409,020,00126532,00003648,00003648,001024,000,000,00000512
023,00109394,00109394,020,00126346,00003715,00003715,001024,000,000,00000512
024,00108820,00108820,020,00125832,00003635,00003635,001024,000,000,00000512
025,00108804,00108804,020,00125787,00003659,00003659,001024,000,000,00000512
026,00108449,00108449,020,00125598,00003709,00003709,001024,000,000,00000512
027,00108326,00108326,020,00125473,00003639,00003639,001024,000,000,00000512
028,00108087,00108087,020,00124809,00003781,00003781,001024,000,000,00000512
