lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0005810,0000242,0000034,0001004,0004674,0005301,0005056,001024,001,000,0512
0013961,0001016,0005636,0001030,0015218,0013166,0015724,001024,001,000,0512
0005794,0000250,0000034,0001004,0004651,0005293,0005034,001024,002,000,0512
0013523,0001016,0005627,0001029,0014648,0012719,0015229,001024,002,000,0512
0005801,0000248,0000034,0001004,0004667,0005301,0005045,001024,003,000,0512
0013779,0001016,0005648,0001025,0015422,0012999,0016106,001024,003,000,0512
0005807,0000241,0000034,0001004,0004678,0005303,0005058,001024,001,001,0512
0013663,0001016,0005631,0001029,0015396,0012874,0015879,001024,001,001,0512
0005813,0000238,0000034,0001004,0004678,0005309,0005061,001024,002,001,0512
0014069,0001016,0005637,0001029,0016044,0013298,0016534,001024,002,001,0512
0005821,0000247,0000034,0001004,0004673,0005311,0005055,001024,003,001,0512
0013537,0001016,0005653,0001025,0014492,0012631,0015087,001024,003,001,0512
0005800,0000238,0000034,0001004,0004670,0005297,0005053,001024,001,002,0512
0014200,0001016,0005625,0001025,0017395,0013437,0017966,001024,001,002,0512
0005821,0000238,0000034,0001004,0004680,0005307,0005062,001024,002,002,0512
0013884,0001016,0005647,0001026,0014759,0013076,0015452,001024,002,002,0512
0005808,0000251,0000034,0001004,0004669,0005303,0005047,001024,003,002,0512
0013696,0001016,0005660,0001029,0015397,0012872,0015951,001024,003,002,0512
