tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR
000,00095700,00095700,020,00095700,00000000,00000000,001024,000,000,00000512
001,00095400,00095400,020,00095400,00000000,00000000,001024,000,000,00000512
002,00095838,00095838,020,00095838,00000000,00000000,001024,000,000,00000512
003,00095662,00095662,020,00095662,00000000,00000000,001024,000,000,00000512
004,00096300,00096300,020,00096300,00000000,00000000,001024,000,000,00000512
005,00096093,00096093,020,00096093,00000000,00000000,001024,000,000,00000512
006,00096187,00096187,020,00096187,00000000,00000000,001024,000,000,00000512
007,00095396,00095396,020,00095396,00000000,00000000,001024,000,000,00000512
008,00094800,00094800,020,00094800,00000000,00000000,001024,000,000,00000512
009,00095880,00095880,020,00095880,00000000,00000000,001024,000,000,00000512
010,00096208,00096208,020,00096208,00000000,00000000,001024,000,000,00000512
011,00096200,00096200,020,00096200,00000000,00000000,001024,000,000,00000512
012,00094786,00094786,020,00094786,00000000,00000000,001024,000,000,00000512
013,00095437,00095437,020,00095437,00000000,00000000,001024,000,000,00000512
014,00095800,00095800,020,00095800,00000000,00000000,001024,000,000,00000512
015,00095065,00095065,020,00095065,00000000,00000000,001024,000,000,00000512
016,00095800,00095800,020,00095800,00000000,00000000,001024,000,000,00000512
017,00095515,00095515,020,00095515,00000000,00000000,001024,000,000,00000512
018,00094986,00094986,020,00094986,00000000,00000000,001024,000,000,00000512
019,00094000,00094000,020,00094000,00000000,00000000,001024,000,000,00000512
020,00096100,00096100,020,00096100,00000000,00000000,001024,000,000,00000512
021,00095800,00095800,020,00095800,00000000,00000000,001024,000,000,00000512
022,00096228,00096228,020,00096228,00000000,00000000,001024,000,000,00000512
023,00096000,00096000,020,00096000,00000000,00000000,001024,000,000,00000512
024,00095700,00095700,020,00095700,00000000,00000000,001024,000,000,00000512
025,00095300,00095300,020,00095300,00000000,00000000,001024,000,000,00000512
026,00095100,00095100,020,00095100,00000000,00000000,001024,000,000,00000512
027,00095600,00095600,020,00095600,00000000,00000000,001024,000,000,00000512
028,00096100,00096100,020,00096100,00000000,00000000,001024,000,000,00000512
029,00095789,00095789,020,00095789,00000000,00000000,001024,000,000,00000512
030,00095564,00095564,020,00095564,00000000,00000000,001024,000,000,00000512
031,00096548,00096548,020,00096548,00000000,00000000,001024,000,000,00000512
