0000000,0000691,0000100,0001007,0028835,0011342,0028273,0000020,001024,000,000,16384
0000000,0002583,0000491,0001511,0054894,0024025,0054613,0001540,001024,000,000,16384
0000000,0000741,0000100,0001005,0014708,0008146,0014427,0000012,001024,001,000,16384
0000000,0003258,0000642,0001508,0026380,0019567,0026139,0002117,001024,001,000,16384
0000000,0000691,0000100,0001006,0020509,0010219,0020058,0000016,001024,002,000,16384
0000000,0003496,0000491,0001616,0050605,0022192,0050195,0002352,001024,002,000,16384
0000000,0000691,0000100,0001007,0028844,0011331,0028274,0000019,001024,000,001,16384
0000000,0002582,0000501,0001510,0053682,0023655,0053391,0001537,001024,000,001,16384
0000000,0000751,0000101,0001005,0014698,0008135,0014417,0000012,001024,001,001,16384
0000000,0003282,0000661,0001504,0026009,0019166,0025789,0002148,001024,001,001,16384
0000000,0000681,0000100,0001006,0020448,0010159,0019988,0000016,001024,002,001,16384
0000000,0003516,0000501,0001616,0049654,0021981,0049253,0002359,001024,002,001,16384
0000000,0000691,0000100,0001007,0028915,0011352,0028353,0000020,001024,000,002,16384
0000000,0002588,0000510,0001509,0054704,0023885,0054372,0001538,001024,000,002,16384
0000000,0000731,0000100,0001005,0014687,0008125,0014397,0000012,001024,001,002,16384
0000000,0003321,0000661,0001511,0026159,0019357,0025919,0002166,001024,001,002,16384
0000000,0000692,0000100,0001005,0020368,0010129,0019908,0000016,001024,002,002,16384
0000000,0003518,0000491,0001622,0047530,0021841,0047189,0002379,001024,002,002,16384
