tid,lock_impl_time(ms)
RUN 0
002, 19604.398
001, 19794.713
003, 19548.039
005, 19655.789
004, 19810.613
006, 19815.020
007, 19702.293
008, 19784.121
009, 19529.176
010, 19717.402
011, 19799.576
012, 19698.709
013, 19639.090
014, 19691.205
016, 19585.846
015, 19662.352
017, 19727.096
019, 19839.791
018, 19649.066
021, 19882.332
020, 19634.332
022, 19718.123
023, 19670.836
024, 19570.141
025, 19483.738
026, 19673.881
027, 19491.076
028, 19611.385
029, 19474.951
-----------------------------------------------------------------------------------------------

RUN 1
002, 19637.885
001, 19702.178
003, 19578.055
005, 19697.832
004, 19570.197
006, 19566.742
007, 19669.336
008, 19762.975
009, 19458.922
010, 19780.762
011, 19678.814
012, 19762.266
013, 19727.740
014, 19718.668
016, 19695.154
015, 19695.086
017, 19586.662
019, 19712.551
018, 19669.391
021, 19641.752
020, 19679.922
022, 19634.879
023, 19542.781
024, 19612.285
025, 19611.998
026, 19783.025
027, 19697.229
028, 19755.555
029, 19650.990
-----------------------------------------------------------------------------------------------

RUN 2
002, 19588.178
001, 19797.439
003, 19821.316
005, 19602.768
004, 19657.539
006, 19566.006
007, 19617.928
008, 19763.264
009, 19748.434
010, 19665.254
011, 19696.266
012, 19574.191
013, 19698.469
014, 19558.906
016, 19630.990
015, 19586.488
017, 19707.682
019, 19601.006
018, 19599.381
021, 19714.086
020, 19707.514
022, 19650.666
023, 19563.465
024, 19743.289
025, 19772.000
026, 19650.535
027, 19687.385
028, 19735.191
029, 19561.352
-----------------------------------------------------------------------------------------------

RUN 3
002, 19470.506
001, 19701.051
003, 19721.506
005, 19588.686
004, 19671.180
006, 19730.400
007, 19528.156
008, 19736.758
009, 19702.188
010, 19774.977
011, 19570.557
012, 19777.574
013, 19584.156
014, 19772.479
016, 19661.328
015, 19647.994
017, 19698.600
019, 19737.809
018, 19570.086
021, 19693.299
020, 19602.779
022, 19754.826
023, 19663.715
024, 19650.297
025, 19593.273
026, 19864.602
027, 19469.715
028, 19667.209
029, 19665.748
-----------------------------------------------------------------------------------------------

RUN 4
002, 19659.305
001, 19680.619
003, 19576.830
005, 19642.117
004, 19701.188
006, 19716.893
007, 19631.750
008, 19734.676
009, 19539.895
010, 19694.080
011, 19673.953
012, 19624.094
013, 19583.143
014, 19644.748
016, 19711.330
015, 19669.133
017, 19720.689
019, 19645.330
018, 19499.490
021, 19674.229
020, 19710.170
022, 19741.943
023, 19676.611
024, 19784.910
025, 19605.652
026, 19797.246
027, 19651.576
028, 19820.287
029, 19617.117
-----------------------------------------------------------------------------------------------

