tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,         0,       0,    0.000010,    0.000000,    0.099201,    0.050886,    0.001066,    0.000244,    0.097775,    0.050453,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,   43.496326,    0.028400,   43.463486,    0.000141,    0.032699,    0.028170,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.048832,    0.025581,    0.000071,    0.000058,    0.048679,    0.025405,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.026644,    0.025472,    0.000063,    0.000058,    0.026504,    0.025355,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.026017,    0.025439,    0.000029,    0.000060,    0.025919,    0.025323,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.026001,    0.025329,    0.000027,    0.000063,    0.025906,    0.025215,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.026247,    0.025478,    0.000029,    0.000054,    0.026087,    0.025368,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.025793,    0.025470,    0.000029,    0.000059,    0.025681,    0.025351,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.025869,    0.025541,    0.000029,    0.000067,    0.025760,    0.025419,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.026342,    0.027035,    0.000029,    0.000055,    0.026232,    0.026918,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.025945,    0.025508,    0.000029,    0.000057,    0.025847,    0.025330,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.026461,    0.025389,    0.000074,    0.000053,    0.026309,    0.025271,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.025991,    0.025635,    0.000030,    0.000055,    0.025892,    0.025515,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.026074,    0.025443,    0.000028,    0.000058,    0.025976,    0.025320,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.025690,    0.025458,    0.000029,    0.000052,    0.025525,    0.025347,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.025680,    0.025558,    0.000029,    0.000066,    0.025577,    0.025432,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.025709,    0.025073,    0.000029,    0.000057,    0.025610,    0.024957,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.026017,    0.026728,    0.000025,    0.000044,    0.025918,    0.026614,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.025915,    0.025633,    0.000029,    0.000052,    0.025817,    0.025458,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.026310,    0.025278,    0.000062,    0.000046,    0.026178,    0.025172,         0,               0,000,000
001,         0,       0,    0.000010,    0.000000,    2.007062,    0.030364,    1.965124,    0.000153,    0.041696,    0.030078,         0,               0,000,000
001,         0,       0,    0.000007,    0.000000,    0.027993,    0.026266,    0.000078,    0.000060,    0.027831,    0.026077,         0,               0,000,000
001,         0,       0,    0.000010,    0.000000,    0.026986,    0.025475,    0.000075,    0.000052,    0.026839,    0.025359,         0,               0,000,000
001,         0,       0,    0.000010,    0.000000,    0.026405,    0.032930,    0.000028,    0.007638,    0.026311,    0.025212,         0,               0,000,000
001,         0,       0,    0.000010,    0.000000,    0.028927,    0.025813,    0.000056,    0.000052,    0.028786,    0.025676,         0,               0,000,000
001,         0,       0,    0.000007,    0.000000,    0.025969,    0.025457,    0.000052,    0.000053,    0.025775,    0.025332,         0,               0,000,000
001,         0,       0,    0.000007,    0.000000,    0.026007,    0.025419,    0.000025,    0.000051,    0.025914,    0.025292,         0,               0,000,000
001,         0,       0,    0.000007,    0.000000,    0.025942,    0.025284,    0.000028,    0.000049,    0.025846,    0.025158,         0,               0,000,000
001,         0,       0,    0.000010,    0.000000,    0.026006,    0.029067,    0.000027,    0.000052,    0.025917,    0.028950,         0,               0,000,000
001,         0,       0,    0.000010,    0.000000,    0.025721,    0.025575,    0.000029,    0.000052,    0.025609,    0.025400,         0,               0,000,000
001,         0,       0,    0.000010,    0.000000,    0.026817,    0.025117,    0.000058,    0.000057,    0.026693,    0.025009,         0,               0,000,000
001,         0,       0,    0.000010,    0.000000,    0.025655,    0.025294,    0.000028,    0.000052,    0.025562,    0.025187,         0,               0,000,000
001,         0,       0,    0.000010,    0.000000,    0.025818,    0.025372,    0.000028,    0.000056,    0.025725,    0.025265,         0,               0,000,000
001,         0,       0,    0.000007,    0.000000,    0.025600,    0.025224,    0.000027,    0.000055,    0.025442,    0.025116,         0,               0,000,000
001,         0,       0,    0.000010,    0.000000,    0.025915,    0.025606,    0.000027,    0.000056,    0.025813,    0.025487,         0,               0,000,000
001,         0,       0,    0.000010,    0.000000,    0.025599,    0.024904,    0.000028,    0.000055,    0.025504,    0.024797,         0,               0,000,000
001,         0,       0,    0.000010,    0.000000,    0.025978,    0.026736,    0.000027,    0.000053,    0.025879,    0.026628,         0,               0,000,000
001,         0,       0,    0.000010,    0.000000,    0.025726,    0.025258,    0.000025,    0.000052,    0.025633,    0.025089,         0,               0,000,000
001,         0,       0,    0.000010,    0.000000,    0.026341,    0.025197,    0.000064,    0.000055,    0.026202,    0.025091,         0,               0,000,000
001,         0,       0,    0.000007,    0.000000,    0.026002,    0.025164,    0.000028,    0.000056,    0.025905,    0.025054,         0,               0,000,000
002,         0,       0,    0.000007,    0.000000,   24.837780,    0.028850,   24.777962,    0.000186,    0.059509,    0.028522,         0,               0,000,000
002,         0,       0,    0.000010,    0.000000,    0.025531,    0.026703,    0.000088,    0.000071,    0.025370,    0.026542,         0,               0,000,000
002,         0,       0,    0.000013,    0.000000,    0.029952,    0.028852,    0.000033,    0.000101,    0.029759,    0.028653,         0,               0,000,000
002,         0,       0,    0.000007,    0.000000,    0.025918,    0.024979,    0.000052,    0.000052,    0.025778,    0.024865,         0,               0,000,000
002,         0,       0,    0.000010,    0.000000,    0.025412,    0.028334,    0.000029,    0.000142,    0.025254,    0.028022,         0,               0,000,000
002,         0,       0,    0.000010,    0.000000,    0.029902,    0.027121,    0.000076,    0.000096,    0.029723,    0.026948,         0,               0,000,000
002,         0,       0,    0.000010,    0.000000,    0.026111,    0.026348,    0.000052,    0.000063,    0.025973,    0.026213,         0,               0,000,000
002,         0,       0,    0.000012,    0.000000,    0.029430,    0.028182,    0.000033,    0.000099,    0.029243,    0.027981,         0,               0,000,000
002,         0,       0,    0.000010,    0.000000,    0.026611,    0.025550,    0.000049,    0.000062,    0.026460,    0.025360,         0,               0,000,000
002,         0,       0,    0.000012,    0.000000,    0.026158,    0.029857,    0.000060,    0.000165,    0.026018,    0.029527,         0,               0,000,000
002,         0,       0,    0.000010,    0.000000,    0.028521,    0.025370,    0.000079,    0.000084,    0.028346,    0.025204,         0,               0,000,000
002,         0,       0,    0.000010,    0.000000,    0.025520,    0.025827,    0.000043,    0.000122,    0.025400,    0.025573,         0,               0,000,000
002,         0,       0,    0.000010,    0.000000,    0.030551,    0.028380,    0.000059,    0.000096,    0.030332,    0.028205,         0,               0,000,000
002,         0,       0,    0.000007,    0.000000,    0.025580,    0.049567,    0.000050,    0.000153,    0.025444,    0.049161,         0,               0,000,000
002,         0,       0,    0.000010,    0.000000,    0.028978,    0.027001,    0.000046,    0.000102,    0.028832,    0.026819,         0,               0,000,000
002,         0,       0,    0.000007,    0.000000,    0.025371,    0.025263,    0.000046,    0.000053,    0.025232,    0.025146,         0,               0,000,000
002,         0,       0,    0.000010,    0.000000,    0.026780,    0.029863,    0.000029,    0.000106,    0.026657,    0.029588,         0,               0,000,000
002,         0,       0,    0.000010,    0.000000,    0.026932,    0.025410,    0.000052,    0.000072,    0.026784,    0.025242,         0,               0,000,000
002,         0,       0,    0.000007,    0.000000,    0.025148,    0.025875,    0.000028,    0.000063,    0.025049,    0.025734,         0,               0,000,000
