tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,   3523538, 3523538,  483.783630
001,   4438625, 4438625,  588.617371
002,   3204183, 3204183,  434.974396
003,   4385645, 4385645,  556.393677
004,   3078578, 3078578,  435.226227
005,   4521669, 4521669,  610.723145
006,   3295002, 3295002,  436.090881
007,   4320924, 4320924,  554.041626
008,   3512210, 3512210,  484.830353
009,   4519486, 4519486,  602.505005
010,   2973918, 2973918,  406.048004
011,   3780788, 3780788,  494.183044
012,   2199659, 2199659,  317.307434
013,   3921589, 3921589,  517.351379
014,   3225861, 3225861,  424.733398
015,   4465506, 4465506,  562.535583
-------------------------------------------------------------------------------------------------------

RUN 1
000,   3159746, 3159746,  443.439697
001,   4656038, 4656038,  615.728455
002,   3191092, 3191092,  439.209320
003,   4321567, 4321567,  551.826172
004,   3222556, 3222556,  454.139404
005,   4379331, 4379331,  591.964600
006,   3161825, 3161825,  421.027039
007,   4367566, 4367566,  556.111877
008,   3363827, 3363827,  474.525604
009,   4428795, 4428795,  583.645630
010,   3029398, 3029398,  419.679993
011,   3844932, 3844932,  500.696259
012,   2204435, 2204435,  306.338318
013,   3888746, 3888746,  518.117065
014,   3212440, 3212440,  432.755920
015,   4625824, 4625824,  598.157104
-------------------------------------------------------------------------------------------------------

RUN 2
000,   3135970, 3135970,  429.692505
001,   4980974, 4980974,  640.904663
002,   3037262, 3037262,  417.281158
003,   4644798, 4644798,  604.965454
004,   3047613, 3047613,  424.571198
005,   4757535, 4757535,  621.566406
006,   3007894, 3007894,  419.107605
007,   4551087, 4551087,  589.940186
008,   3130446, 3130446,  438.438934
009,   4515999, 4515999,  593.367126
010,   2770862, 2770862,  389.336761
011,   4540345, 4540345,  586.764282
012,   1804014, 1804014,  260.339355
013,   4330190, 4330190,  557.345764
014,   2907868, 2907868,  380.310608
015,   4829324, 4829324,  605.313782
-------------------------------------------------------------------------------------------------------

RUN 3
000,   3790611, 3790611,  518.767029
001,   4016357, 4016357,  518.429749
002,   3510624, 3510624,  455.940704
003,   4239215, 4239215,  584.526123
004,   3889084, 3889084,  522.192871
005,   4173102, 4173102,  578.121460
006,   3699726, 3699726,  519.782288
007,   4006350, 4006350,  540.311035
008,   3832746, 3832746,  518.438843
009,   3706754, 3706754,  487.754181
010,   3218476, 3218476,  441.704803
011,   3957882, 3957882,  536.750610
012,   2326610, 2326610,  334.847107
013,   3327719, 3327719,  433.293793
014,   3546293, 3546293,  465.763458
015,   3877037, 3877037,  483.951080
-------------------------------------------------------------------------------------------------------

RUN 4
000,   3741672, 3741672,  519.739624
001,   3976946, 3976946,  536.953857
002,   3674713, 3674713,  491.984222
003,   4203237, 4203237,  552.840820
004,   3850180, 3850180,  501.810608
005,   3992962, 3992962,  515.349365
006,   3880944, 3880944,  535.645325
007,   3933504, 3933504,  508.481110
008,   3710657, 3710657,  499.756897
009,   3849635, 3849635,  529.806213
010,   3304415, 3304415,  449.476959
011,   3832035, 3832035,  506.539795
012,   2260774, 2260774,  333.062134
013,   3539489, 3539489,  490.909485
014,   3779287, 3779287,  493.690948
015,   3777737, 3777737,  482.568329
-------------------------------------------------------------------------------------------------------

