tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_ac(ms),wait_rel(ms),array_size(B)
RUN 0
000,        16,       1,    0.004783,       0.000,    0.005309,    0.004439,             256
000,        32,       1,    0.003953,       0.000,    0.015274,    0.003467,             512
000,        64,       1,    0.004640,       0.000,    0.002509,    0.003652,            1024
000,       128,       1,    0.007343,       0.000,    0.091412,    0.005491,            2048
000,       256,       1,    0.007399,       0.001,    0.046601,    0.003594,            4096
000,       512,       1,    0.012154,       0.000,    0.146006,    0.004989,            8192
000,      1024,       1,    0.019360,       0.001,    0.523245,    0.005052,           16384
000,      2048,       1,    0.034497,       0.002,    1.104566,    0.005469,           32768
000,      4096,       1,    0.062817,       0.002,    1.205309,    0.005961,           65536
000,      8192,       1,    0.120406,       0.004,    0.162886,    0.006657,          131072
000,     16384,       1,    0.233348,       0.008,    6.316181,    0.006127,          262144
000,     32768,       1,    0.422555,       0.014,   13.943660,    0.000785,          524288
000,     65536,       1,    0.924452,       0.030,    2.714535,    0.006166,         1048576
000,    131072,       1,    1.850417,       0.059,    0.001633,    0.006234,         2097152
000,    262144,       1,    3.430995,       0.117,    3.706105,    0.010065,         4194304
000,    524288,       1,    8.061207,       0.226,  109.836189,    0.009420,         8388608
000,   1048576,       1,   13.625515,       0.435,   14.951767,    0.008385,        16777216
001,        16,       1,    0.001555,       0.000,    0.003510,    0.001100,             256
001,        32,       1,    0.004710,       0.000,    0.001295,    0.004155,             512
001,        64,       1,    0.001320,       0.000,    0.004625,    0.000410,            1024
001,       128,       1,    0.005555,       0.000,    0.000695,    0.003725,            2048
001,       256,       1,    0.009590,       0.001,    0.273500,    0.006180,            4096
001,       512,       1,    0.011765,       0.000,    0.208125,    0.005105,            8192
001,      1024,       1,    0.018840,       0.001,    0.865380,    0.005535,           16384
001,      2048,       1,    0.032180,       0.001,    0.433165,    0.005745,           32768
001,      4096,       1,    0.058160,       0.002,    1.961295,    0.005230,           65536
001,      8192,       1,    0.120355,       0.004,    3.728482,    0.006702,          131072
001,     16384,       1,    0.250913,       0.008,    0.870666,    0.004773,          262144
001,     32768,       1,    0.468760,       0.014,    3.029205,    0.005050,          524288
001,     65536,       1,    0.895681,       0.030,    0.001455,    0.005971,         1048576
001,    131072,       1,    1.819639,       0.059,   57.500679,    0.001091,         2097152
001,    262144,       1,    3.687235,       0.117,   11.188128,    0.009182,         4194304
001,    524288,       1,    7.630898,       0.226,    7.308994,    0.007875,         8388608
001,   1048576,       1,    7.887510,       0.435,  372.361664,    0.005087,        16777216
002,        16,       1,    0.011315,       0.000,    0.002554,    0.010812,             256
002,        32,       1,    0.001017,       0.000,    0.000931,    0.000474,             512
002,        64,       1,    0.004560,       0.000,    0.001514,    0.003543,            1024
002,       128,       1,    0.007639,       0.000,    0.129178,    0.005799,            2048
002,       256,       1,    0.007257,       0.001,    0.053200,    0.003372,            4096
002,       512,       1,    0.011343,       0.000,    0.060548,    0.003959,            8192
