tid,total_duration(s),min_slock_hold,med,max,min_swait_acq,med,max,min_swait_rel,med,max,min_slwait_acq,med,max,min_slwait_rel,med,max,min_sgwait_acq,med,max,min_sgwait_rel,med,max,min_sdata_read,med,max,min_sdata_write,med,max,min_sglock_tries,med,max,array_size(B),client_id
000,10.0, 0.000223333, 0.000253333, 0.004015000, 0.054979999, 0.084866665, 0.406535000, 0.005741667, 0.007565000, 0.021888332, 0.047410000, 0.069848336, 0.382633328, 0.000056667, 0.000068333, 0.003281667, 0.006753333, 0.014823333, 0.051571667, 0.005550000, 0.007361667, 0.021678334, 0.000035000, 0.000040000, 0.004248333, 0.000021667, 0.000025000, 0.004083334, 1.000000000, 2.000000000, 7.000000000,       100663296,001
001,10.0, 0.000213333, 0.000255000, 0.006073333, 0.054864999, 0.084821664, 0.403296679, 0.006838333, 0.007585000, 0.121783331, 0.047333334, 0.069770001, 0.388348341, 0.000055000, 0.000068333, 0.004070000, 0.006766667, 0.014858333, 0.117825001, 0.006643333, 0.007380000, 0.121546663, 0.000035000, 0.000040000, 0.001856667, 0.000021667, 0.000025000, 0.000050000, 1.000000000, 2.000000000, 7.000000000,       100663296,001
002,10.0, 0.000228333, 0.000253333, 0.001676667, 0.054756667, 0.084816664, 0.436935008, 0.006860000, 0.007600000, 0.049185000, 0.047063332, 0.069720000, 0.419281662, 0.000056667, 0.000066667, 0.000480000, 0.006880000, 0.014905000, 0.052173335, 0.006651666, 0.007400000, 0.048956666, 0.000035000, 0.000040000, 0.001738333, 0.000021667, 0.000025000, 0.000040000, 1.000000000, 2.000000000, 6.000000000,       100663296,001
003,10.0, 0.000223333, 0.000253333, 0.003626667, 0.054808334, 0.084818333, 0.430400014, 0.006830000, 0.007586667, 0.025405001, 0.047226667, 0.069728330, 0.409218341, 0.000055000, 0.000065000, 0.000343333, 0.006773334, 0.014878334, 0.139394999, 0.006640000, 0.007386667, 0.025216667, 0.000035000, 0.000040000, 0.003040000, 0.000021667, 0.000025000, 0.003125000, 1.000000000, 2.000000000, 7.000000000,       100663296,001
004,10.0, 0.000573333, 0.002654167, 0.004735000, 0.139523327,5000.056640625,9999.973632812, 0.014233333, 0.021681666, 0.029130001, 0.118890002,5000.004882812,9999.891601562, 0.000415000, 0.000462500, 0.000510000, 0.019730000, 0.038956668, 0.058183335, 0.013180000, 0.016006667, 0.018833334, 0.000230000, 0.005172500, 0.010115000, 0.000055000, 0.000069167, 0.000083333, 1.000000000, 3.000000000, 5.000000000,       100663296,001
005,10.0, 0.000240000, 0.000653333, 0.004883333, 0.102036670,2296.872802734,7703.318847656, 0.017180000, 0.023826666, 0.026035000, 0.079269998,2296.841064453,7703.257812500, 0.000106667, 0.000530000, 0.000728333, 0.022013333, 0.031369999, 0.031468332, 0.009188334, 0.015546666, 0.016130000, 0.000040000, 0.000226667, 0.007183333, 0.000028333, 0.000053333, 0.000083333, 1.000000000, 2.000000000, 3.000000000,       100663296,001
006,10.0, 0.001555000, 0.004280000, 0.008426666, 0.055723332,2520.698974609,7479.487792969, 0.014133333, 0.015466667, 0.025725000, 0.017226666,2520.628417969,7479.456542969, 0.000181667, 0.000495000, 0.000503333, 0.025033332, 0.037396666, 0.043181665, 0.010896667, 0.014188333, 0.014380000, 0.000203333, 0.002421667, 0.009941666, 0.000030000, 0.000046667, 0.000096667, 2.000000000, 2.000000000, 2.000000000,       100663296,001
007,10.0, 0.000480000, 0.002544167, 0.004608333,1008.862060547,5000.115722656,8991.368164062, 0.011068333, 0.017938333, 0.024808334,1008.796813965,5000.041992188,8991.286132812, 0.000216667, 0.000448333, 0.000680000, 0.049971666, 0.057116665, 0.064261667, 0.010006667, 0.012415000, 0.014823333, 0.000170000, 0.008210833, 0.016251666, 0.000040000, 0.000045833, 0.000051667, 5.000000000, 5.000000000, 5.000000000,       100663296,001
00,       100663296,000
000,10.0, 0.000213333, 0.000253333, 0.009745000, 0.055775002, 0.085422501, 0.551816642, 0.006806666, 0.007613333, 0.024870001, 0.047491666, 0.070265003, 0.517731667, 0.000056667, 0.000068333, 0.000353333, 0.006770000, 0.014881667, 0.053133335, 0.006606667, 0.007411667, 0.024676668, 0.000035000, 0.000040000, 0.001756667, 0.000021667, 0.000025000, 0.000040000, 1.000000000, 2.000000000, 7.000000000,       100663296,001
