lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0044164,0000251,0000060,0001041,0038633,0043822,0038042,0000000,001024,000,000,0512
0081404,0001297,0000390,0001292,0078328,0081003,0078287,0000000,001024,000,000,0512
0039925,0000281,0000060,0001037,0017473,0039575,0029656,0000000,001024,001,000,0512
0066797,0001243,0000361,0001274,0051046,0066386,0051658,0000000,001024,001,000,0512
0036258,0000281,0000060,0001030,0009248,0035467,0006162,0000000,001024,002,000,0512
0058490,0001183,0000341,0001294,0043201,0057128,0041047,0000000,001024,002,000,0512
0036789,0000290,0000070,0001034,0013455,0036328,0010480,0000000,001024,003,000,0512
0060433,0001210,0000440,0001271,0044343,0059872,0045926,0000000,001024,003,000,0512
0045336,0000260,0000060,0001042,0039434,0044985,0038853,0000000,001024,000,001,0512
0083177,0001305,0000391,0001302,0080351,0082776,0080182,0000000,001024,000,001,0512
0040436,0000251,0000060,0001037,0018034,0040086,0030077,0000000,001024,001,001,0512
0068570,0001249,0000391,0001282,0051958,0068159,0052539,0000000,001024,001,001,0512
0037390,0000320,0000070,0001035,0013685,0036919,0011140,0000000,001024,002,001,0512
0062868,0001214,0000401,0001277,0045446,0062347,0047049,0000000,001024,002,001,0512
0036940,0000281,0000060,0001030,0010119,0036139,0006282,0000000,001024,003,001,0512
0061456,0001193,0000351,0001302,0044223,0060324,0042089,0000000,001024,003,001,0512
0045496,0000290,0000060,0001042,0039655,0045155,0039184,0000000,001024,000,002,0512
0083618,0001309,0000370,0001303,0080902,0083207,0080692,0000000,001024,000,002,0512
0040596,0000251,0000060,0001037,0018084,0040246,0030167,0000000,001024,001,002,0512
0068970,0001249,0000390,0001283,0051838,0068559,0052549,0000000,001024,001,002,0512
0037531,0000321,0000071,0001035,0013906,0037069,0011281,0000000,001024,002,002,0512
0063379,0001215,0000410,0001277,0045406,0062858,0047078,0000000,001024,002,002,0512
0037040,0000281,0000060,0001031,0010289,0036248,0006362,0000000,001024,003,002,0512
0061987,0001197,0000350,0001300,0044333,0060694,0042219,0000000,001024,003,002,0512
