tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,     49217,   49217,    0.584781,   30.000000,22190.837891,  307.950195,21840.615234,    2.760342,  344.877167,  302.122833,     49217,               0,000,000
001,     49217,   49217,    0.618530,   30.000000,22172.638672,  326.025787,21808.503906,    3.625474,  358.676575,  319.361603,     49217,               0,000,000
002,     49218,   49218,    0.632064,   30.000000,22185.130859,  313.840973,21832.451172,    3.325989,  346.177948,  307.559479,     49218,               0,000,000
003,     49218,   49218,    0.745055,   30.000000,22190.007812,  309.137390,21841.183594,    2.889228,  344.395599,  303.582489,     49218,               0,000,000
004,     49217,   49217,    0.681416,   30.000000,22188.083984,  310.510132,21836.689453,    3.408171,  346.891510,  304.067474,     49217,               0,000,000
005,     49218,   49218,    0.602738,   30.000000,22201.251953,  298.210938,21872.478516,    2.612409,  325.901123,  293.045959,     49218,               0,000,000
006,     49217,   49217,    0.630512,   30.000000,22185.369141,  312.875031,21830.154297,    3.747168,  349.948883,  305.701721,     49217,               0,000,000
007,     49218,   49218,    0.615081,   30.000000,22192.419922,  306.927429,21855.519531,    2.696799,  333.681793,  301.456848,     49218,               0,000,000
008,     49217,   49217,    0.614982,   30.000000,22191.175781,  307.774994,21853.833984,    2.627753,  334.210114,  302.352600,     49217,               0,000,000
009,     49217,   49217,    0.690039,   30.000000,22176.775391,  321.902771,21817.433594,    3.254173,  355.671570,  315.685425,     49217,               0,000,000
010,     49217,   49217,    0.671687,   30.000000,22182.740234,  315.680725,21817.556641,    3.212091,  360.968872,  309.352386,     49217,               0,000,000
011,     49217,   49217,    0.602274,   30.000000,22195.322266,  303.615753,21860.556641,    2.785265,  331.751099,  298.050568,     49217,               0,000,000
012,     49217,   49217,    0.663086,   30.000000,22187.474609,  311.045929,21826.693359,    3.135212,  356.664917,  304.836273,     49217,               0,000,000
013,     49218,   49218,    0.628120,   30.000000,22199.453125,  299.881866,21872.591797,    2.417793,  324.127991,  294.922852,     49218,               0,000,000
014,     49216,   49216,    0.647168,   30.000000,22139.767578,  358.043121,21799.226562,    4.521740,  334.007874,  348.662476,     49216,               0,000,000
015,     49217,   49217,    0.683993,   30.000000,22192.230469,  306.896454,21841.947266,    2.734523,  347.215485,  301.437958,     49217,               0,000,000
016,     49217,   49217,    0.583552,   30.000000,22146.917969,  352.388611,21764.640625,    2.776263,  377.986969,  345.453156,     49217,               0,000,000
017,     49217,   49217,    0.596071,   30.000000,22142.140625,  357.212158,21757.789062,    2.896668,  379.963593,  349.995270,     49217,               0,000,000
018,     49217,   49217,    0.585350,   30.000000,22160.642578,  338.545013,21785.830078,    2.543144,  372.214081,  333.226807,     49217,               0,000,000
019,     49217,   49217,    0.568860,   30.000000,22162.537109,  336.791534,21786.794922,    2.480978,  372.859955,  331.200409,     49217,               0,000,000
020,     49217,   49217,    0.584815,   30.000000,22165.208984,  334.122253,21799.513672,    2.498886,  363.111115,  328.884491,     49217,               0,000,000
021,     49217,   49217,    0.583607,   30.000000,22159.052734,  340.417969,21779.169922,    2.464292,  376.888092,  335.100677,     49217,               0,000,000
022,     49217,   49217,    0.802861,   30.000000,22162.478516,  336.656525,21783.818359,    2.571862,  375.489563,  331.159088,     49217,               0,000,000
023,     49217,   49217,    0.576899,   30.000000,22162.091797,  337.358734,21788.390625,    2.587103,  370.853912,  331.888031,     49217,               0,000,000
024,     49217,   49217,    0.589055,   30.000000,22160.857422,  338.709839,21796.562500,    2.428780,  361.778992,  333.617371,     49217,               0,000,000
025,     49217,   49217,    0.574076,   30.000000,22159.078125,  340.223846,21788.943359,    2.500940,  367.428528,  335.007965,     49217,               0,000,000
