tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,glock_tries,array_size(B),client_id,run
000,    164132,  164132,    2.518570,   10.000000, 9895.002930,  106.490334, 9430.421875,   14.842915,  454.432861,   83.055809,    0.802150,    0.688940,     73807,               0,000,000
001,    164103,  164103,    2.554173,   10.000000, 9906.681641,   94.659050, 9554.058594,   14.157910,  343.879639,   71.154709,    0.701360,    0.585427,     58523,               0,000,000
002,    164120,  164120,    2.565325,   10.000000, 9896.166016,  105.252243, 9412.258789,   14.802310,  473.418671,   81.728477,    0.817072,    0.655023,     76735,               0,000,000
003,    164127,  164127,    2.530207,   10.000000, 9925.113281,   76.370674, 9372.948242,   14.474422,  541.844238,   50.505474,    0.927533,    0.414365,     87238,               0,000,000
004,    164119,  164119,    2.570685,   10.000000, 9903.759766,   97.706505, 9522.904297,   14.548915,  370.308502,   74.443237,    0.736740,    0.678277,     60115,               0,000,000
005,    164122,  164122,    2.511720,   10.000000, 9920.985352,   80.600960, 9555.745117,   14.632512,  354.965637,   57.477646,    0.669812,    0.510717,     57751,               0,000,000
006,    164115,  164115,    2.505843,   10.000000, 9890.342773,  111.189766, 9567.032227,   13.739431,  313.719666,   88.879570,    0.632300,    0.715882,     51021,               0,000,000
007,    164125,  164125,    2.521948,   10.000000, 9912.528320,   88.918381, 9435.458984,   14.909594,  466.844330,   65.485100,    0.807288,    0.517948,     75777,               0,000,000
008,    164088,  164088,    2.838251,   10.000000, 9910.526367,   90.006607, 9365.592773,   16.354652,  533.972900,   64.618721,    1.089850,    0.410537,     68691,               0,000,000
009,    164098,  164098,    3.193117,   10.000000, 9913.373047,   86.825005, 9432.121094,   14.314058,  470.357117,   63.703312,    1.014387,    0.411537,     60902,               0,000,000
010,    164123,  164123,    2.838175,   10.000000, 9861.097656,  139.462021, 9376.124023,   14.933895,  474.144745,  115.658852,    1.035502,    0.784432,     61639,               0,000,000
