tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,array_size(B),nodeID,run,lockNR
000,00084113,00084113,010,00127864,00020181,001024,001,000,0512
001,00082979,00082979,010,00126076,00019941,001024,001,000,0512
002,00083345,00083345,010,00126540,00020075,001024,001,000,0512
003,00083507,00083507,010,00126642,00020186,001024,001,000,0512
004,00083357,00083357,010,00127078,00019818,001024,001,000,0512
005,00082274,00082274,010,00125268,00019640,001024,001,000,0512
006,00083084,00083084,010,00126270,00019949,001024,001,000,0512
007,00083370,00083370,010,00127062,00019839,001024,001,000,0512
008,00083143,00083143,010,00126264,00020011,001024,001,000,0512
009,00083684,00083684,010,00127820,00019774,001024,001,000,0512
010,00083206,00083206,010,00126480,00019966,001024,001,000,0512
011,00082927,00082927,010,00126350,00019752,001024,001,000,0512
012,00083404,00083404,010,00126838,00019985,001024,001,000,0512
013,00082872,00082872,010,00126040,00019852,001024,001,000,0512
014,00082959,00082959,010,00126078,00019920,001024,001,000,0512
015,00082584,00082584,010,00125886,00019641,001024,001,000,0512
016,00083559,00083559,010,00127204,00019957,001024,001,000,0512
017,00083462,00083462,010,00127358,00019783,001024,001,000,0512
018,00083477,00083477,010,00126754,00020100,001024,001,000,0512
019,00083528,00083528,010,00126608,00020224,001024,001,000,0512
020,00083625,00083625,010,00127530,00019860,001024,001,000,0512
021,00083210,00083210,010,00127052,00019684,001024,001,000,0512
022,00083298,00083298,010,00126376,00020110,001024,001,000,0512
023,00082946,00082946,010,00126570,00019661,001024,001,000,0512
024,00082954,00082954,010,00126038,00019935,001024,001,000,0512
025,00084228,00084228,010,00128176,00020140,001024,001,000,0512
026,00083520,00083520,010,00127118,00019961,001024,001,000,0512
027,00083379,00083379,010,00127328,00019715,001024,001,000,0512
028,00084421,00084421,010,00128434,00020204,001024,001,000,0512
029,00083531,00083531,010,00127612,00019725,001024,001,000,0512
030,00084375,00084375,010,00128140,00020305,001024,001,000,0512
031,00083468,00083468,010,00127180,00019878,001024,001,000,0512
000,00084281,00084281,010,00128016,00020273,001024,001,001,0512
001,00083298,00083298,010,00126430,00020083,001024,001,001,0512
002,00083288,00083288,010,00126834,00019871,001024,001,001,0512
003,00083146,00083146,010,00126658,00019817,001024,001,001,0512
004,00083411,00083411,010,00126692,00020065,001024,001,001,0512
005,00082435,00082435,010,00124922,00019974,001024,001,001,0512
006,00083639,00083639,010,00126988,00020145,001024,001,001,0512
007,00083586,00083586,010,00127424,00019874,001024,001,001,0512
008,00083268,00083268,010,00126480,00020028,001024,001,001,0512
009,00083956,00083956,010,00127944,00019984,001024,001,001,0512
010,00083256,00083256,010,00126284,00020114,001024,001,001,0512
011,00083571,00083571,010,00126792,00020175,001024,001,001,0512
012,00083850,00083850,010,00126916,00020392,001024,001,001,0512
013,00083428,00083428,010,00126202,00020327,001024,001,001,0512
014,00083168,00083168,010,00126330,00020003,001024,001,001,0512
015,00083280,00083280,010,00126358,00020101,001024,001,001,0512
016,00083266,00083266,010,00126946,00019793,001024,001,001,0512
017,00083516,00083516,010,00127284,00019874,001024,001,001,0512
018,00083368,00083368,010,00126834,00019951,001024,001,001,0512
019,00083605,00083605,010,00127378,00019916,001024,001,001,0512
020,00083992,00083992,010,00127678,00020153,001024,001,001,0512
021,00083455,00083455,010,00127118,00019896,001024,001,001,0512
022,00083527,00083527,010,00126574,00020240,001024,001,001,0512
023,00082748,00082748,010,00125786,00019855,001024,001,001,0512
024,00082831,00082831,010,00125466,00020098,001024,001,001,0512
025,00083948,00083948,010,00128116,00019890,001024,001,001,0512
026,00083329,00083329,010,00126448,00020105,001024,001,001,0512
027,00083520,00083520,010,00127384,00019828,001024,001,001,0512
028,00084409,00084409,010,00128244,00020287,001024,001,001,0512
029,00083517,00083517,010,00127316,00019859,001024,001,001,0512
030,00084143,00084143,010,00127636,00020325,001024,001,001,0512
031,00083537,00083537,010,00127522,00019776,001024,001,001,0512
000,00084962,00084962,010,00129256,00020334,001024,001,002,0512
001,00083081,00083081,010,00126096,00020033,001024,001,002,0512
002,00083487,00083487,010,00126870,00020052,001024,001,002,0512
003,00083825,00083825,010,00127134,00020258,001024,001,002,0512
004,00083964,00083964,010,00127370,00020279,001024,001,002,0512
005,00082276,00082276,010,00124496,00020028,001024,001,002,0512
006,00083932,00083932,010,00127220,00020322,001024,001,002,0512
007,00083622,00083622,010,00127156,00020044,001024,001,002,0512
008,00083179,00083179,010,00126340,00020009,001024,001,002,0512
009,00084154,00084154,010,00127702,00020303,001024,001,002,0512
