tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la
000,00273465,00273465,020,00390771,00023827,00023827,001024,000,000,00016384,00273465
001,00273267,00273267,020,00390982,00024129,00024129,001024,000,000,00016384,00273267
002,00273860,00273860,020,00392694,00024132,00024132,001024,000,000,00016384,00273860
003,00273179,00273179,020,00391044,00024060,00024060,001024,000,000,00016384,00273179
004,00273364,00273364,020,00391770,00023978,00023978,001024,000,000,00016384,00273364
005,00272625,00272625,020,00390049,00024261,00024261,001024,000,000,00016384,00272625
006,00273745,00273745,020,00392930,00024206,00024206,001024,000,000,00016384,00273745
007,00273586,00273586,020,00392086,00023863,00023863,001024,000,000,00016384,00273586
008,00273432,00273432,020,00391311,00024188,00024188,001024,000,000,00016384,00273432
009,00273408,00273408,020,00389846,00023974,00023974,001024,000,000,00016384,00273408
010,00273193,00273193,020,00393672,00024155,00024155,001024,000,000,00016384,00273193
011,00273237,00273237,020,00391836,00023626,00023626,001024,000,000,00016384,00273237
012,00273964,00273964,020,00390721,00023922,00023922,001024,000,000,00016384,00273964
013,00273320,00273320,020,00391853,00023986,00023986,001024,000,000,00016384,00273320
014,00273254,00273254,020,00390178,00024339,00024339,001024,000,000,00016384,00273254
015,00273203,00273203,020,00391363,00023980,00023980,001024,000,000,00016384,00273203
016,00273507,00273507,020,00389868,00024338,00024338,001024,000,000,00016384,00273507
017,00273739,00273739,020,00391647,00024162,00024162,001024,000,000,00016384,00273739
018,00273828,00273828,020,00391116,00023729,00023729,001024,000,000,00016384,00273828
019,00273077,00273077,020,00393779,00024016,00024016,001024,000,000,00016384,00273077
020,00273107,00273107,020,00389104,00023939,00023939,001024,000,000,00016384,00273107
021,00273494,00273494,020,00390247,00023968,00023968,001024,000,000,00016384,00273494
022,00273346,00273346,020,00391009,00023757,00023757,001024,000,000,00016384,00273346
023,00272771,00272771,020,00389205,00024006,00024006,001024,000,000,00016384,00272771
024,00273336,00273336,020,00391556,00023622,00023622,001024,000,000,00016384,00273336
025,00272852,00272852,020,00391207,00024035,00024035,001024,000,000,00016384,00272852
026,00272983,00272983,020,00391599,00023678,00023678,001024,000,000,00016384,00272983
027,00273118,00273118,020,00389961,00023860,00023860,001024,000,000,00016384,00273118
028,00273109,00273109,020,00390175,00023977,00023977,001024,000,000,00016384,00273109
029,00272312,00272312,020,00389362,00024148,00024148,001024,000,000,00016384,00272312
030,00273718,00273718,020,00390418,00024007,00024007,001024,000,000,00016384,00273718
031,00273413,00273413,020,00389497,00024122,00024122,001024,000,000,00016384,00273413
000,00269199,00269199,020,00396829,00022994,00022994,001024,001,000,00016384,00269199
001,00268622,00268622,020,00396990,00023064,00023064,001024,001,000,00016384,00268622
002,00269173,00269173,020,00395787,00023219,00023219,001024,001,000,00016384,00269173
003,00269278,00269278,020,00396270,00023140,00023140,001024,001,000,00016384,00269278
004,00269870,00269870,020,00396504,00022953,00022953,001024,001,000,00016384,00269870
005,00268649,00268649,020,00396807,00023252,00023252,001024,001,000,00016384,00268649
006,00268823,00268823,020,00395539,00022980,00022980,001024,001,000,00016384,00268823
007,00269110,00269110,020,00392913,00023219,00023219,001024,001,000,00016384,00269110
008,00268726,00268726,020,00394442,00023154,00023154,001024,001,000,00016384,00268726
009,00269000,00269000,020,00396688,00023071,00023071,001024,001,000,00016384,00269000
010,00268590,00268590,020,00396203,00022859,00022859,001024,001,000,00016384,00268590
011,00268863,00268863,020,00395209,00023125,00023125,001024,001,000,00016384,00268863
012,00268767,00268767,020,00395039,00022931,00022931,001024,001,000,00016384,00268767
013,00268388,00268388,020,00394612,00023190,00023190,001024,001,000,00016384,00268388
014,00268024,00268024,020,00395141,00022799,00022799,001024,001,000,00016384,00268024
015,00268900,00268900,020,00395188,00023074,00023074,001024,001,000,00016384,00268900
016,00269632,00269632,020,00397439,00023014,00023014,001024,001,000,00016384,00269632
017,00268981,00268981,020,00394559,00023032,00023032,001024,001,000,00016384,00268981
018,00268971,00268971,020,00394244,00023209,00023209,001024,001,000,00016384,00268971
019,00268871,00268871,020,00395047,00022950,00022950,001024,001,000,00016384,00268871
020,00268483,00268483,020,00394453,00023325,00023325,001024,001,000,00016384,00268483
021,00268799,00268799,020,00396620,00022640,00022640,001024,001,000,00016384,00268799
022,00268877,00268877,020,00398171,00023243,00023243,001024,001,000,00016384,00268877
023,00268432,00268432,020,00394788,00023350,00023350,001024,001,000,00016384,00268432
024,00268575,00268575,020,00395692,00023215,00023215,001024,001,000,00016384,00268575
025,00268574,00268574,020,00393008,00023005,00023005,001024,001,000,00016384,00268574
026,00268551,00268551,020,00396043,00023125,00023125,001024,001,000,00016384,00268551
027,00268741,00268741,020,00394882,00022837,00022837,001024,001,000,00016384,00268741
028,00268697,00268697,020,00394460,00023071,00023071,001024,001,000,00016384,00268697
029,00268410,00268410,020,00394462,00023253,00023253,001024,001,000,00016384,00268410
030,00268303,00268303,020,00392500,00023192,00023192,001024,001,000,00016384,00268303
031,00268265,00268265,020,00394935,00022630,00022630,001024,001,000,00016384,00268265
000,00273643,00273643,020,00392671,00023926,00023926,001024,002,000,00016384,00273643
001,00273847,00273847,020,00391458,00023979,00023979,001024,002,000,00016384,00273847
002,00273333,00273333,020,00390310,00023860,00023860,001024,002,000,00016384,00273333
003,00273177,00273177,020,00389427,00023812,00023812,001024,002,000,00016384,00273177
004,00272640,00272640,020,00392550,00023768,00023768,001024,002,000,00016384,00272640
005,00273107,00273107,020,00388640,00023883,00023883,001024,002,000,00016384,00273107
006,00273284,00273284,020,00391481,00023962,00023962,001024,002,000,00016384,00273284
007,00273339,00273339,020,00390003,00023933,00023933,001024,002,000,00016384,00273339
008,00272853,00272853,020,00391909,00023843,00023843,001024,002,000,00016384,00272853
009,00272491,00272491,020,00389663,00024092,00024092,001024,002,000,00016384,00272491
010,00273148,00273148,020,00392426,00023731,00023731,001024,002,000,00016384,00273148
011,00272504,00272504,020,00390676,00023979,00023979,001024,002,000,00016384,00272504
012,00272406,00272406,020,00390364,00023799,00023799,001024,002,000,00016384,00272406
013,00272184,00272184,020,00389808,00023820,00023820,001024,002,000,00016384,00272184
014,00273177,00273177,020,00390231,00023986,00023986,001024,002,000,00016384,00273177
015,00273122,00273122,020,00391551,00023762,00023762,001024,002,000,00016384,00273122
016,00272668,00272668,020,00392209,00023946,00023946,001024,002,000,00016384,00272668
017,00272630,00272630,020,00389097,00023873,00023873,001024,002,000,00016384,00272630
018,00272498,00272498,020,00391769,00023950,00023950,001024,002,000,00016384,00272498
019,00273528,00273528,020,00393230,00023874,00023874,001024,002,000,00016384,00273528
020,00273110,00273110,020,00390274,00023776,00023776,001024,002,000,00016384,00273110
021,00272522,00272522,020,00392146,00023862,00023862,001024,002,000,00016384,00272522
022,00272760,00272760,020,00392296,00024081,00024081,001024,002,000,00016384,00272760
023,00273239,00273239,020,00388400,00023842,00023842,001024,002,000,00016384,00273239
024,00272384,00272384,020,00391403,00023928,00023928,001024,002,000,00016384,00272384
025,00273058,00273058,020,00389016,00023950,00023950,001024,002,000,00016384,00273058
026,00272948,00272948,020,00389558,00023795,00023795,001024,002,000,00016384,00272948
027,00272617,00272617,020,00391929,00023766,00023766,001024,002,000,00016384,00272617
028,00272341,00272341,020,00388738,00023924,00023924,001024,002,000,00016384,00272341
029,00272281,00272281,020,00390378,00023535,00023535,001024,002,000,00016384,00272281
030,00271872,00271872,020,00391436,00024071,00024071,001024,002,000,00016384,00271872
031,00272355,00272355,020,00389328,00023847,00023847,001024,002,000,00016384,00272355
000,00270419,00270419,020,00385986,00022034,00022034,001024,000,001,00016384,00270419
001,00269883,00269883,020,00386447,00022234,00022234,001024,000,001,00016384,00269883
002,00270400,00270400,020,00386701,00022271,00022271,001024,000,001,00016384,00270400
003,00270056,00270056,020,00384414,00022244,00022244,001024,000,001,00016384,00270056
004,00270383,00270383,020,00385244,00022366,00022366,001024,000,001,00016384,00270383
005,00269700,00269700,020,00383878,00022376,00022376,001024,000,001,00016384,00269700
006,00271082,00271082,020,00386053,00022341,00022341,001024,000,001,00016384,00271082
007,00270264,00270264,020,00386329,00022142,00022142,001024,000,001,00016384,00270264
008,00270748,00270748,020,00386795,00022279,00022279,001024,000,001,00016384,00270748
009,00270336,00270336,020,00385082,00022198,00022198,001024,000,001,00016384,00270336
010,00270463,00270463,020,00383551,00022288,00022288,001024,000,001,00016384,00270463
011,00270200,00270200,020,00384867,00022293,00022293,001024,000,001,00016384,00270200
012,00270520,00270520,020,00383874,00022163,00022163,001024,000,001,00016384,00270520
013,00270901,00270901,020,00385682,00022196,00022196,001024,000,001,00016384,00270901
014,00269855,00269855,020,00383542,00022370,00022370,001024,000,001,00016384,00269855
015,00269764,00269764,020,00385645,00022130,00022130,001024,000,001,00016384,00269764
016,00271509,00271509,020,00386245,00022287,00022287,001024,000,001,00016384,00271509
017,00271288,00271288,020,00386356,00022215,00022215,001024,000,001,00016384,00271288
018,00271154,00271154,020,00385186,00022071,00022071,001024,000,001,00016384,00271154
019,00271262,00271262,020,00385674,00022410,00022410,001024,000,001,00016384,00271262
020,00271002,00271002,020,00388168,00022264,00022264,001024,000,001,00016384,00271002
021,00270841,00270841,020,00385213,00022298,00022298,001024,000,001,00016384,00270841
022,00271183,00271183,020,00385632,00022187,00022187,001024,000,001,00016384,00271183
023,00271715,00271715,020,00385525,00022200,00022200,001024,000,001,00016384,00271715
024,00271709,00271709,020,00386780,00022157,00022157,001024,000,001,00016384,00271709
025,00270966,00270966,020,00385416,00022415,00022415,001024,000,001,00016384,00270966
026,00271020,00271020,020,00385284,00022380,00022380,001024,000,001,00016384,00271020
027,00271496,00271496,020,00385967,00022275,00022275,001024,000,001,00016384,00271496
028,00271986,00271986,020,00383531,00022459,00022459,001024,000,001,00016384,00271986
029,00270759,00270759,020,00386434,00022315,00022315,001024,000,001,00016384,00270759
030,00270936,00270936,020,00387380,00022135,00022135,001024,000,001,00016384,00270936
031,00271358,00271358,020,00385514,00022225,00022225,001024,000,001,00016384,00271358
000,00269810,00269810,020,00386929,00022099,00022099,001024,001,001,00016384,00269810
001,00269548,00269548,020,00386427,00022080,00022080,001024,001,001,00016384,00269548
002,00270667,00270667,020,00386520,00022161,00022161,001024,001,001,00016384,00270667
003,00269630,00269630,020,00384952,00022056,00022056,001024,001,001,00016384,00269630
004,00269619,00269619,020,00385686,00021984,00021984,001024,001,001,00016384,00269619
005,00269537,00269537,020,00388142,00022239,00022239,001024,001,001,00016384,00269537
006,00269860,00269860,020,00388772,00021916,00021916,001024,001,001,00016384,00269860
007,00270031,00270031,020,00385800,00021916,00021916,001024,001,001,00016384,00270031
008,00270271,00270271,020,00386036,00022281,00022281,001024,001,001,00016384,00270271
009,00269686,00269686,020,00385878,00021950,00021950,001024,001,001,00016384,00269686
010,00269291,00269291,020,00384496,00021959,00021959,001024,001,001,00016384,00269291
011,00269852,00269852,020,00387285,00021911,00021911,001024,001,001,00016384,00269852
012,00270320,00270320,020,00386597,00021986,00021986,001024,001,001,00016384,00270320
013,00269503,00269503,020,00384978,00022186,00022186,001024,001,001,00016384,00269503
014,00269628,00269628,020,00385807,00022052,00022052,001024,001,001,00016384,00269628
015,00268921,00268921,020,00384809,00022145,00022145,001024,001,001,00016384,00268921
016,00268900,00268900,020,00383976,00022025,00022025,001024,001,001,00016384,00268900
017,00268681,00268681,020,00383040,00022164,00022164,001024,001,001,00016384,00268681
018,00269043,00269043,020,00384012,00022138,00022138,001024,001,001,00016384,00269043
019,00268749,00268749,020,00383390,00022149,00022149,001024,001,001,00016384,00268749
020,00268661,00268661,020,00383370,00022159,00022159,001024,001,001,00016384,00268661
021,00268685,00268685,020,00384735,00021725,00021725,001024,001,001,00016384,00268685
022,00268025,00268025,020,00386726,00022144,00022144,001024,001,001,00016384,00268025
023,00268359,00268359,020,00382485,00022161,00022161,001024,001,001,00016384,00268359
024,00267946,00267946,020,00383383,00022044,00022044,001024,001,001,00016384,00267946
025,00268160,00268160,020,00383491,00021813,00021813,001024,001,001,00016384,00268160
026,00267336,00267336,020,00382652,00022012,00022012,001024,001,001,00016384,00267336
027,00267726,00267726,020,00381509,00021911,00021911,001024,001,001,00016384,00267726
028,00267688,00267688,020,00382586,00021758,00021758,001024,001,001,00016384,00267688
029,00267793,00267793,020,00383375,00022066,00022066,001024,001,001,00016384,00267793
030,00267955,00267955,020,00382026,00021988,00021988,001024,001,001,00016384,00267955
031,00268402,00268402,020,00381191,00021890,00021890,001024,001,001,00016384,00268402
000,00270686,00270686,020,00385597,00022195,00022195,001024,002,001,00016384,00270686
001,00270717,00270717,020,00384126,00022196,00022196,001024,002,001,00016384,00270717
002,00270625,00270625,020,00383972,00022310,00022310,001024,002,001,00016384,00270625
003,00271162,00271162,020,00385373,00022056,00022056,001024,002,001,00016384,00271162
