tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la,pinning,cache_misses
015,00003731,00003731,010,00054590,00000000,00000000,001024,001,000,00000001,00003731,02,0000000732956174
016,00003737,00003737,010,00036079,00000000,00000000,001024,001,000,00000001,00003737,02,0000000630747841
017,00003736,00003736,010,00035695,00000000,00000000,001024,001,000,00000001,00003736,02,0000000582341658
018,00003745,00003745,010,00035539,00000000,00000000,001024,001,000,00000001,00003745,02,0000000602715735
019,00003734,00003734,010,00034865,00000000,00000000,001024,001,000,00000001,00003734,02,0000000577078649
020,00003742,00003742,010,00035778,00000000,00000000,001024,001,000,00000001,00003742,02,0000000601337565
021,00003737,00003737,010,00034944,00000000,00000000,001024,001,000,00000001,00003737,02,0000000572679392
022,00003736,00003736,010,00035756,00000000,00000000,001024,001,000,00000001,00003736,02,0000000614855876
023,00003765,00003765,010,00036519,00000000,00000000,001024,001,000,00000001,00003765,02,0000000614473069
024,00003740,00003740,010,00036418,00000000,00000000,001024,001,000,00000001,00003740,02,0000000596858905
025,00003769,00003769,010,00037662,00000000,00000000,001024,001,000,00000001,00003769,02,0000000619084324
026,00003737,00003737,010,00035041,00000000,00000000,001024,001,000,00000001,00003737,02,0000000596135874
027,00003738,00003738,010,00035395,00000000,00000000,001024,001,000,00000001,00003738,02,0000000602438519
028,00003766,00003766,010,00035673,00000000,00000000,001024,001,000,00000001,00003766,02,0000000580624342
029,00003768,00003768,010,00036505,00000000,00000000,001024,001,000,00000001,00003768,02,0000000591029805
030,00003737,00003737,010,00035673,00000000,00000000,001024,001,000,00000001,00003737,02,0000000612954855
031,00003738,00003738,010,00036004,00000000,00000000,001024,001,000,00000001,00003738,02,0000000602684665
000,00003554,00003554,010,00055602,00000000,00000000,001024,002,000,00000001,00003554,02,0000000813685721
001,00003555,00003555,010,00059603,00000000,00000000,001024,002,000,00000001,00003555,02,0000000833655732
002,00003564,00003564,010,00058649,00000000,00000000,001024,002,000,00000001,00003564,02,0000000847270814
003,00003556,00003556,010,00058068,00000000,00000000,001024,002,000,00000001,00003556,02,0000000840720011
004,00003555,00003555,010,00057202,00000000,00000000,001024,002,000,00000001,00003555,02,0000000830311766
005,00003555,00003555,010,00059601,00000000,00000000,001024,002,000,00000001,00003555,02,0000000833311409
006,00003557,00003557,010,00055906,00000000,00000000,001024,002,000,00000001,00003557,02,0000000793768715
007,00003556,00003556,010,00057981,00000000,00000000,001024,002,000,00000001,00003556,02,0000000815668253
008,00003556,00003556,010,00057968,00000000,00000000,001024,002,000,00000001,00003556,02,0000000816162936
009,00003557,00003557,010,00057927,00000000,00000000,001024,002,000,00000001,00003557,02,0000000829679865
010,00003558,00003558,010,00057384,00000000,00000000,001024,002,000,00000001,00003558,02,0000000806475569
011,00003569,00003569,010,00057875,00000000,00000000,001024,002,000,00000001,00003569,02,0000000814703068
012,00003556,00003556,010,00057246,00000000,00000000,001024,002,000,00000001,00003556,02,0000000797008768
013,00003556,00003556,010,00057704,00000000,00000000,001024,002,000,00000001,00003556,02,0000000784463552
014,00003557,00003557,010,00058012,00000000,00000000,001024,002,000,00000001,00003557,02,0000000809093665
015,00003563,00003563,010,00036917,00000000,00000000,001024,002,000,00000001,00003563,02,0000000600313549
016,00003569,00003569,010,00037001,00000000,00000000,001024,002,000,00000001,00003569,02,0000000633451662
017,00003570,00003570,010,00036546,00000000,00000000,001024,002,000,00000001,00003570,02,0000000619420323
018,00003559,00003559,010,00036382,00000000,00000000,001024,002,000,00000001,00003559,02,0000000620032877
019,00003559,00003559,010,00035051,00000000,00000000,001024,002,000,00000001,00003559,02,0000000586537806
020,00003561,00003561,010,00035078,00000000,00000000,001024,002,000,00000001,00003561,02,0000000603043214
021,00003570,00003570,010,00034670,00000000,00000000,001024,002,000,00000001,00003570,02,0000000583783482
022,00003560,00003560,010,00035608,00000000,00000000,001024,002,000,00000001,00003560,02,0000000614493386
023,00003570,00003570,010,00036407,00000000,00000000,001024,002,000,00000001,00003570,02,0000000617952507
024,00003576,00003576,010,00037262,00000000,00000000,001024,002,000,00000001,00003576,02,0000000613837305
025,00003571,00003571,010,00035545,00000000,00000000,001024,002,000,00000001,00003571,02,0000000605586815
026,00003564,00003564,010,00035268,00000000,00000000,001024,002,000,00000001,00003564,02,0000000586514713
027,00003569,00003569,010,00035744,00000000,00000000,001024,002,000,00000001,00003569,02,0000000602067953
028,00003557,00003557,010,00056706,00000000,00000000,001024,002,000,00000001,00003557,02,0000000758151616
029,00003580,00003580,010,00035425,00000000,00000000,001024,002,000,00000001,00003580,02,0000000591358732
030,00003560,00003560,010,00036689,00000000,00000000,001024,002,000,00000001,00003560,02,0000000612456813
031,00003558,00003558,010,00034612,00000000,00000000,001024,002,000,00000001,00003558,02,0000000598243719
000,00003726,00003726,010,00053551,00000000,00000000,001024,003,000,00000001,00003726,02,0000000795501003
001,00003722,00003722,010,00055767,00000000,00000000,001024,003,000,00000001,00003722,02,0000000804902612
002,00003721,00003721,010,00055675,00000000,00000000,001024,003,000,00000001,00003721,02,0000000828565885
003,00003723,00003723,010,00055041,00000000,00000000,001024,003,000,00000001,00003723,02,0000000820503116
004,00003720,00003720,010,00054887,00000000,00000000,001024,003,000,00000001,00003720,02,0000000814337098
005,00003720,00003720,010,00054790,00000000,00000000,001024,003,000,00000001,00003720,02,0000000796864417
006,00003722,00003722,010,00053622,00000000,00000000,001024,003,000,00000001,00003722,02,0000000779327256
007,00003730,00003730,010,00054482,00000000,00000000,001024,003,000,00000001,00003730,02,0000000788129292
008,00003721,00003721,010,00055191,00000000,00000000,001024,003,000,00000001,00003721,02,0000000798237584
009,00003721,00003721,010,00057296,00000000,00000000,001024,003,000,00000001,00003721,02,0000000830841117
010,00003723,00003723,010,00056352,00000000,00000000,001024,003,000,00000001,00003723,02,0000000802715677
011,00003722,00003722,010,00055276,00000000,00000000,001024,003,000,00000001,00003722,02,0000000797130490
012,00003721,00003721,010,00055253,00000000,00000000,001024,003,000,00000001,00003721,02,0000000783450728
013,00003721,00003721,010,00055845,00000000,00000000,001024,003,000,00000001,00003721,02,0000000754502102
014,00003731,00003731,010,00056086,00000000,00000000,001024,003,000,00000001,00003731,02,0000000784475478
015,00003725,00003725,010,00055302,00000000,00000000,001024,003,000,00000001,00003725,02,0000000762449530
016,00003722,00003722,010,00036155,00000000,00000000,001024,003,000,00000001,00003722,02,0000000639218791
017,00003735,00003735,010,00035960,00000000,00000000,001024,003,000,00000001,00003735,02,0000000619713461
018,00003731,00003731,010,00036241,00000000,00000000,001024,003,000,00000001,00003731,02,0000000638611014
019,00003751,00003751,010,00036148,00000000,00000000,001024,003,000,00000001,00003751,02,0000000606980105
020,00003732,00003732,010,00034958,00000000,00000000,001024,003,000,00000001,00003732,02,0000000614845577
021,00003733,00003733,010,00036352,00000000,00000000,001024,003,000,00000001,00003733,02,0000000604670278
022,00003728,00003728,010,00038005,00000000,00000000,001024,003,000,00000001,00003728,02,0000000649162672
023,00003748,00003748,010,00036689,00000000,00000000,001024,003,000,00000001,00003748,02,0000000627765003
024,00003741,00003741,010,00037043,00000000,00000000,001024,003,000,00000001,00003741,02,0000000621087990
025,00003749,00003749,010,00037303,00000000,00000000,001024,003,000,00000001,00003749,02,0000000635102480
026,00003751,00003751,010,00036897,00000000,00000000,001024,003,000,00000001,00003751,02,0000000601400809
027,00003728,00003728,010,00035508,00000000,00000000,001024,003,000,00000001,00003728,02,0000000619637916
028,00003733,00003733,010,00035846,00000000,00000000,001024,003,000,00000001,00003733,02,0000000582632932
029,00003750,00003750,010,00036564,00000000,00000000,001024,003,000,00000001,00003750,02,0000000610121075
030,00003724,00003724,010,00035709,00000000,00000000,001024,003,000,00000001,00003724,02,0000000617318572
031,00003749,00003749,010,00036437,00000000,00000000,001024,003,000,00000001,00003749,02,0000000628486457
000,00006625,00006625,010,00103601,00000000,00000000,001024,000,001,00000001,00006625,02,0000000761572502
001,00006622,00006622,010,00104287,00000000,00000000,001024,000,001,00000001,00006622,02,0000000756805198
002,00006676,00006676,010,00105468,00000000,00000000,001024,000,001,00000001,00006676,02,0000000775493909
003,00006622,00006622,010,00105174,00000000,00000000,001024,000,001,00000001,00006622,02,0000000765704618
004,00006660,00006660,010,00106510,00000000,00000000,001024,000,001,00000001,00006660,02,0000000771213700
005,00006633,00006633,010,00104661,00000000,00000000,001024,000,001,00000001,00006633,02,0000000767636849
006,00006668,00006668,010,00107437,00000000,00000000,001024,000,001,00000001,00006668,02,0000000772470815
007,00006637,00006637,010,00105472,00000000,00000000,001024,000,001,00000001,00006637,02,0000000770102314
008,00006650,00006650,010,00106431,00000000,00000000,001024,000,001,00000001,00006650,02,0000000764997089
009,00006636,00006636,010,00106790,00000000,00000000,001024,000,001,00000001,00006636,02,0000000777005417
010,00006625,00006625,010,00106589,00000000,00000000,001024,000,001,00000001,00006625,02,0000000778800565
011,00006625,00006625,010,00105883,00000000,00000000,001024,000,001,00000001,00006625,02,0000000745222933
012,00006623,00006623,010,00103454,00000000,00000000,001024,000,001,00000001,00006623,02,0000000751624949
013,00006650,00006650,010,00105903,00000000,00000000,001024,000,001,00000001,00006650,02,0000000744999173
014,00006617,00006617,010,00100909,00000000,00000000,001024,000,001,00000001,00006617,02,0000000067184494
015,00006681,00006681,010,00089127,00000000,00000000,001024,000,001,00000001,00006681,02,0000000759525013
016,00006644,00006644,010,00088481,00000000,00000000,001024,000,001,00000001,00006644,02,0000000775486179
017,00006684,00006684,010,00087250,00000000,00000000,001024,000,001,00000001,00006684,02,0000000755249833
018,00006624,00006624,010,00107042,00000000,00000000,001024,000,001,00000001,00006624,02,0000000775668374
019,00006667,00006667,010,00082299,00000000,00000000,001024,000,001,00000001,00006667,02,0000000724248953
020,00006617,00006617,010,00081352,00000000,00000000,001024,000,001,00000001,00006617,02,0000000734619359
021,00006635,00006635,010,00081607,00000000,00000000,001024,000,001,00000001,00006635,02,0000000721386107
022,00006649,00006649,010,00088090,00000000,00000000,001024,000,001,00000001,00006649,02,0000000778301534
023,00006632,00006632,010,00078202,00000000,00000000,001024,000,001,00000001,00006632,02,0000000637115573
024,00006635,00006635,010,00087653,00000000,00000000,001024,000,001,00000001,00006635,02,0000000739752779
025,00006691,00006691,010,00087808,00000000,00000000,001024,000,001,00000001,00006691,02,0000000754916604
026,00006676,00006676,010,00087554,00000000,00000000,001024,000,001,00000001,00006676,02,0000000728026964
027,00006653,00006653,010,00084482,00000000,00000000,001024,000,001,00000001,00006653,02,0000000741132065
028,00006632,00006632,010,00087566,00000000,00000000,001024,000,001,00000001,00006632,02,0000000657301543
029,00006629,00006629,010,00083669,00000000,00000000,001024,000,001,00000001,00006629,02,0000000731399521
030,00006649,00006649,010,00082934,00000000,00000000,001024,000,001,00000001,00006649,02,0000000731793861
031,00006684,00006684,010,00083581,00000000,00000000,001024,000,001,00000001,00006684,02,0000000728566704
000,00003749,00003749,010,00052367,00000000,00000000,001024,001,001,00000001,00003749,02,0000000824318590
001,00003749,00003749,010,00054689,00000000,00000000,001024,001,001,00000001,00003749,02,0000000797196703
002,00003756,00003756,010,00052998,00000000,00000000,001024,001,001,00000001,00003756,02,0000000798400210
003,00003765,00003765,010,00056632,00000000,00000000,001024,001,001,00000001,00003765,02,0000000829065116
004,00003761,00003761,010,00055236,00000000,00000000,001024,001,001,00000001,00003761,02,0000000815257623
005,00003749,00003749,010,00053649,00000000,00000000,001024,001,001,00000001,00003749,02,0000000777083898
006,00003748,00003748,010,00053540,00000000,00000000,001024,001,001,00000001,00003748,02,0000000770449387
007,00003750,00003750,010,00055488,00000000,00000000,001024,001,001,00000001,00003750,02,0000000781151303
008,00003754,00003754,010,00058190,00000000,00000000,001024,001,001,00000001,00003754,02,0000000828424732
009,00003761,00003761,010,00057392,00000000,00000000,001024,001,001,00000001,00003761,02,0000000822512456
010,00003794,00003794,010,00056844,00000000,00000000,001024,001,001,00000001,00003794,02,0000000804972891
011,00003750,00003750,010,00056323,00000000,00000000,001024,001,001,00000001,00003750,02,0000000807120348
012,00003749,00003749,010,00055143,00000000,00000000,001024,001,001,00000001,00003749,02,0000000781288505
013,00003764,00003764,010,00055973,00000000,00000000,001024,001,001,00000001,00003764,02,0000000776139209
014,00003757,00003757,010,00056502,00000000,00000000,001024,001,001,00000001,00003757,02,0000000794862810
015,00003761,00003761,010,00054888,00000000,00000000,001024,001,001,00000001,00003761,02,0000000764301048
016,00003796,00003796,010,00037062,00000000,00000000,001024,001,001,00000001,00003796,02,0000000646014715
017,00003770,00003770,010,00037461,00000000,00000000,001024,001,001,00000001,00003770,02,0000000622183630
018,00003761,00003761,010,00037516,00000000,00000000,001024,001,001,00000001,00003761,02,0000000639934811
019,00003749,00003749,010,00037508,00000000,00000000,001024,001,001,00000001,00003749,02,0000000627160721
020,00003794,00003794,010,00035952,00000000,00000000,001024,001,001,00000001,00003794,02,0000000622703482
021,00003753,00003753,010,00035619,00000000,00000000,001024,001,001,00000001,00003753,02,0000000615415128
022,00003753,00003753,010,00035148,00000000,00000000,001024,001,001,00000001,00003753,02,0000000627166738
023,00003770,00003770,010,00035789,00000000,00000000,001024,001,001,00000001,00003770,02,0000000590723011
024,00003761,00003761,010,00037198,00000000,00000000,001024,001,001,00000001,00003761,02,0000000617280156
025,00003757,00003757,010,00037625,00000000,00000000,001024,001,001,00000001,00003757,02,0000000636395908
026,00003759,00003759,010,00036170,00000000,00000000,001024,001,001,00000001,00003759,02,0000000614123723
027,00003748,00003748,010,00037332,00000000,00000000,001024,001,001,00000001,00003748,02,0000000636661294
028,00003753,00003753,010,00035922,00000000,00000000,001024,001,001,00000001,00003753,02,0000000576921032
029,00003755,00003755,010,00035163,00000000,00000000,001024,001,001,00000001,00003755,02,0000000606448825
030,00003794,00003794,010,00036384,00000000,00000000,001024,001,001,00000001,00003794,02,0000000624913951
031,00003765,00003765,010,00034926,00000000,00000000,001024,001,001,00000001,00003765,02,0000000612144311
000,00003606,00003606,010,00056513,00000000,00000000,001024,002,001,00000001,00003606,02,0000000813033914
001,00003608,00003608,010,00057032,00000000,00000000,001024,002,001,00000001,00003608,02,0000000786326921
002,00003615,00003615,010,00057233,00000000,00000000,001024,002,001,00000001,00003615,02,0000000827033065
003,00003613,00003613,010,00057961,00000000,00000000,001024,002,001,00000001,00003613,02,0000000836699533
004,00003622,00003622,010,00057396,00000000,00000000,001024,002,001,00000001,00003622,02,0000000829326219
005,00003604,00003604,010,00055811,00000000,00000000,001024,002,001,00000001,00003604,02,0000000780397003
006,00003609,00003609,010,00057474,00000000,00000000,001024,002,001,00000001,00003609,02,0000000801631459
007,00003606,00003606,010,00057043,00000000,00000000,001024,002,001,00000001,00003606,02,0000000795893189
008,00003614,00003614,010,00057934,00000000,00000000,001024,002,001,00000001,00003614,02,0000000806793872
009,00003610,00003610,010,00058140,00000000,00000000,001024,002,001,00000001,00003610,02,0000000819730938
010,00003607,00003607,010,00059823,00000000,00000000,001024,002,001,00000001,00003607,02,0000000824699387
011,00003611,00003611,010,00057047,00000000,00000000,001024,002,001,00000001,00003611,02,0000000788776446
012,00003606,00003606,010,00057598,00000000,00000000,001024,002,001,00000001,00003606,02,0000000786917789
013,00003609,00003609,010,00057592,00000000,00000000,001024,002,001,00000001,00003609,02,0000000778923327
014,00003608,00003608,010,00057264,00000000,00000000,001024,002,001,00000001,00003608,02,0000000788007473
015,00003627,00003627,010,00036652,00000000,00000000,001024,002,001,00000001,00003627,02,0000000590402242
016,00003611,00003611,010,00037418,00000000,00000000,001024,002,001,00000001,00003611,02,0000000638961559
017,00003626,00003626,010,00037479,00000000,00000000,001024,002,001,00000001,00003626,02,0000000620356528
018,00003623,00003623,010,00037177,00000000,00000000,001024,002,001,00000001,00003623,02,0000000618891453
019,00003605,00003605,010,00035492,00000000,00000000,001024,002,001,00000001,00003605,02,0000000591137272
020,00003605,00003605,010,00036605,00000000,00000000,001024,002,001,00000001,00003605,02,0000000612832216
021,00003613,00003613,010,00034049,00000000,00000000,001024,002,001,00000001,00003613,02,0000000540261825
022,00003622,00003622,010,00035232,00000000,00000000,001024,002,001,00000001,00003622,02,0000000609955783
023,00003627,00003627,010,00035744,00000000,00000000,001024,002,001,00000001,00003627,02,0000000596743500
024,00003617,00003617,010,00036591,00000000,00000000,001024,002,001,00000001,00003617,02,0000000600464382
025,00003610,00003610,010,00054583,00000000,00000000,001024,002,001,00000001,00003610,02,0000000763002481
026,00003622,00003622,010,00036588,00000000,00000000,001024,002,001,00000001,00003622,02,0000000580863148
027,00003624,00003624,010,00036564,00000000,00000000,001024,002,001,00000001,00003624,02,0000000609039018
028,00003611,00003611,010,00036103,00000000,00000000,001024,002,001,00000001,00003611,02,0000000551896671
029,00003609,00003609,010,00035835,00000000,00000000,001024,002,001,00000001,00003609,02,0000000580000222
030,00003607,00003607,010,00035157,00000000,00000000,001024,002,001,00000001,00003607,02,0000000598033288
031,00003607,00003607,010,00035237,00000000,00000000,001024,002,001,00000001,00003607,02,0000000600600019
000,00003695,00003695,010,00056101,00000000,00000000,001024,003,001,00000001,00003695,02,0000000830565880
001,00003707,00003707,010,00057534,00000000,00000000,001024,003,001,00000001,00003707,02,0000000814922574
002,00003702,00003702,010,00056911,00000000,00000000,001024,003,001,00000001,00003702,02,0000000833909535
003,00003695,00003695,010,00056643,00000000,00000000,001024,003,001,00000001,00003695,02,0000000834440520
004,00003698,00003698,010,00058018,00000000,00000000,001024,003,001,00000001,00003698,02,0000000844851968
005,00003713,00003713,010,00057497,00000000,00000000,001024,003,001,00000001,00003713,02,0000000811456936
006,00003701,00003701,010,00058120,00000000,00000000,001024,003,001,00000001,00003701,02,0000000817950700
007,00003712,00003712,010,00057732,00000000,00000000,001024,003,001,00000001,00003712,02,0000000814266200
008,00003703,00003703,010,00053561,00000000,00000000,001024,003,001,00000001,00003703,02,0000000772986998
009,00003695,00003695,010,00055394,00000000,00000000,001024,003,001,00000001,00003695,02,0000000805478748
010,00003695,00003695,010,00054977,00000000,00000000,001024,003,001,00000001,00003695,02,0000000793602763
011,00003695,00003695,010,00056671,00000000,00000000,001024,003,001,00000001,00003695,02,0000000805245443
012,00003697,00003697,010,00056316,00000000,00000000,001024,003,001,00000001,00003697,02,0000000789649413
013,00003717,00003717,010,00055361,00000000,00000000,001024,003,001,00000001,00003717,02,0000000761959334
014,00003700,00003700,010,00055935,00000000,00000000,001024,003,001,00000001,00003700,02,0000000775915072
015,00003695,00003695,010,00054650,00000000,00000000,001024,003,001,00000001,00003695,02,0000000761993296
016,00003705,00003705,010,00035816,00000000,00000000,001024,003,001,00000001,00003705,02,0000000625955426
017,00003713,00003713,010,00036916,00000000,00000000,001024,003,001,00000001,00003713,02,0000000630588984
018,00003698,00003698,010,00037315,00000000,00000000,001024,003,001,00000001,00003698,02,0000000639699470
019,00003718,00003718,010,00036879,00000000,00000000,001024,003,001,00000001,00003718,02,0000000615772480
020,00003702,00003702,010,00035914,00000000,00000000,001024,003,001,00000001,00003702,02,0000000621248216
021,00003713,00003713,010,00034432,00000000,00000000,001024,003,001,00000001,00003713,02,0000000582541090
022,00003705,00003705,010,00035278,00000000,00000000,001024,003,001,00000001,00003705,02,0000000623529830
023,00003713,00003713,010,00036039,00000000,00000000,001024,003,001,00000001,00003713,02,0000000630113401
024,00003701,00003701,010,00037155,00000000,00000000,001024,003,001,00000001,00003701,02,0000000619435413
025,00003708,00003708,010,00036436,00000000,00000000,001024,003,001,00000001,00003708,02,0000000622631075
026,00003715,00003715,010,00035401,00000000,00000000,001024,003,001,00000001,00003715,02,0000000558565906
027,00003705,00003705,010,00035722,00000000,00000000,001024,003,001,00000001,00003705,02,0000000613823448
028,00003698,00003698,010,00035177,00000000,00000000,001024,003,001,00000001,00003698,02,0000000587787196
029,00003706,00003706,010,00035185,00000000,00000000,001024,003,001,00000001,00003706,02,0000000597506997
030,00003714,00003714,010,00035281,00000000,00000000,001024,003,001,00000001,00003714,02,0000000606374815
031,00003705,00003705,010,00035085,00000000,00000000,001024,003,001,00000001,00003705,02,0000000610302929
000,00006306,00006306,010,00101811,00000000,00000000,001024,000,002,00000001,00006306,02,0000000740044517
001,00006305,00006305,010,00102294,00000000,00000000,001024,000,002,00000001,00006305,02,0000000746919190
002,00006305,00006305,010,00101525,00000000,00000000,001024,000,002,00000001,00006305,02,0000000756018685
003,00006304,00006304,010,00099763,00000000,00000000,001024,000,002,00000001,00006304,02,0000000049943191
004,00006315,00006315,010,00101994,00000000,00000000,001024,000,002,00000001,00006315,02,0000000756710440
005,00006311,00006311,010,00102176,00000000,00000000,001024,000,002,00000001,00006311,02,0000000735950499
006,00006319,00006319,010,00101478,00000000,00000000,001024,000,002,00000001,00006319,02,0000000720394423
007,00006307,00006307,010,00102975,00000000,00000000,001024,000,002,00000001,00006307,02,0000000752148390
008,00006356,00006356,010,00101938,00000000,00000000,001024,000,002,00000001,00006356,02,0000000741178736
009,00006324,00006324,010,00102614,00000000,00000000,001024,000,002,00000001,00006324,02,0000000752560519
010,00006309,00006309,010,00099767,00000000,00000000,001024,000,002,00000001,00006309,02,0000000729320273
011,00006315,00006315,010,00100658,00000000,00000000,001024,000,002,00000001,00006315,02,0000000729062576
012,00006347,00006347,010,00102500,00000000,00000000,001024,000,002,00000001,00006347,02,0000000732023491
013,00006307,00006307,010,00102918,00000000,00000000,001024,000,002,00000001,00006307,02,0000000748933207
014,00006349,00006349,010,00104327,00000000,00000000,001024,000,002,00000001,00006349,02,0000000740037892
015,00006323,00006323,010,00090964,00000000,00000000,001024,000,002,00000001,00006323,02,0000000767901311
016,00006347,00006347,010,00089128,00000000,00000000,001024,000,002,00000001,00006347,02,0000000775673326
017,00006314,00006314,010,00091894,00000000,00000000,001024,000,002,00000001,00006314,02,0000000778057172
018,00006339,00006339,010,00093238,00000000,00000000,001024,000,002,00000001,00006339,02,0000000782065136
019,00006350,00006350,010,00088792,00000000,00000000,001024,000,002,00000001,00006350,02,0000000760907366
020,00006315,00006315,010,00085954,00000000,00000000,001024,000,002,00000001,00006315,02,0000000748756441
021,00006348,00006348,010,00088239,00000000,00000000,001024,000,002,00000001,00006348,02,0000000754956746
022,00006350,00006350,010,00090379,00000000,00000000,001024,000,002,00000001,00006350,02,0000000794623659
023,00006306,00006306,010,00087723,00000000,00000000,001024,000,002,00000001,00006306,02,0000000753860720
024,00006307,00006307,010,00089310,00000000,00000000,001024,000,002,00000001,00006307,02,0000000757641670
025,00006311,00006311,010,00089354,00000000,00000000,001024,000,002,00000001,00006311,02,0000000764873209
026,00006307,00006307,010,00089968,00000000,00000000,001024,000,002,00000001,00006307,02,0000000742900615
027,00006323,00006323,010,00086389,00000000,00000000,001024,000,002,00000001,00006323,02,0000000747407715
028,00006327,00006327,010,00088502,00000000,00000000,001024,000,002,00000001,00006327,02,0000000718263246
029,00006329,00006329,010,00088190,00000000,00000000,001024,000,002,00000001,00006329,02,0000000759117118
030,00006351,00006351,010,00089386,00000000,00000000,001024,000,002,00000001,00006351,02,0000000767950814
031,00006305,00006305,010,00101077,00000000,00000000,001024,000,002,00000001,00006305,02,0000000757981777
