tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,   1818906, 1818906,  187.145325
001,   1982625, 1982625,  197.082062
002,   1805739, 1805739,  189.386459
003,   2035326, 2035326,  196.163589
004,   1809039, 1809039,  187.095047
005,   1976694, 1976694,  202.154770
006,   1832569, 1832569,  192.859924
007,   1943946, 1943946,  202.712021
008,   1853683, 1853683,  185.336548
009,   1949641, 1949641,  200.847900
010,   1838242, 1838242,  192.919006
011,   2025108, 2025108,  198.473038
012,   1821082, 1821082,  188.024826
013,   1945987, 1945987,  202.322098
014,   1810187, 1810187,  190.250183
015,   1948951, 1948951,  200.870117
016,   1821186, 1821186,  187.418900
017,   1998605, 1998605,  200.615204
018,   1868118, 1868118,  191.803726
019,   2047608, 2047608,  198.965652
020,   1847362, 1847362,  183.432159
021,   2019445, 2019445,  197.528229
022,   1799003, 1799003,  190.221970
023,   1977380, 1977380,  200.844299
024,   1913865, 1913865,  186.915787
025,   1973346, 1973346,  198.181793
026,   1812406, 1812406,  188.789886
027,   2002120, 2002120,  197.187180
028,   1808230, 1808230,  186.577240
-------------------------------------------------------------------------------------------------------

RUN 1
000,   1811473, 1811473,  186.067154
001,   1954175, 1954175,  201.436966
002,   1804811, 1804811,  191.322876
003,   1993799, 1993799,  203.558380
004,   1821589, 1821589,  188.816238
005,   2044641, 2044641,  199.581528
006,   1912349, 1912349,  191.082092
007,   1988041, 1988041,  201.455917
008,   1821332, 1821332,  186.991409
009,   1989903, 1989903,  198.484924
010,   1812614, 1812614,  186.673737
011,   1968394, 1968394,  199.361145
012,   1815761, 1815761,  189.411713
013,   1951647, 1951647,  203.089966
014,   1824141, 1824141,  191.946899
015,   1997109, 1997109,  198.100311
016,   1817105, 1817105,  186.475540
017,   2068443, 2068443,  196.223282
018,   1896334, 1896334,  189.094879
019,   1941436, 1941436,  200.320114
020,   1799911, 1799911,  185.708145
021,   1938445, 1938445,  199.522583
022,   1807593, 1807593,  189.606766
023,   1979291, 1979291,  200.546448
024,   1845812, 1845812,  189.147522
025,   1967110, 1967110,  197.257187
026,   1795466, 1795466,  184.726654
027,   1942330, 1942330,  196.994156
028,   1802412, 1802412,  186.705856
-------------------------------------------------------------------------------------------------------

RUN 2
000,   1801797, 1801797,  187.044968
001,   2088385, 2088385,  192.801285
002,   1809705, 1809705,  186.691223
003,   1969285, 1969285,  206.125763
004,   1824405, 1824405,  191.477722
005,   1990077, 1990077,  202.560196
006,   1810801, 1810801,  188.560135
007,   1971637, 1971637,  203.281189
008,   1808206, 1808206,  189.466370
009,   1952482, 1952482,  202.981064
010,   1859313, 1859313,  185.433975
011,   1952469, 1952469,  202.345261
012,   1824860, 1824860,  191.742981
013,   1934606, 1934606,  203.928391
014,   1841661, 1841661,  186.352371
015,   1962267, 1962267,  199.467270
016,   1816199, 1816199,  188.108139
017,   2089544, 2089544,  194.382004
018,   1848701, 1848701,  190.917465
019,   2005432, 2005432,  194.998642
020,   1886714, 1886714,  186.030899
021,   1960430, 1960430,  207.702911
022,   1834302, 1834302,  187.923676
023,   2021913, 2021913,  196.674942
024,   1816472, 1816472,  189.144394
025,   1929584, 1929584,  202.716873
026,   1854285, 1854285,  187.171021
027,   1947563, 1947563,  198.382172
028,   1796429, 1796429,  189.111145
-------------------------------------------------------------------------------------------------------

RUN 3
000,   1816547, 1816547,  191.273819
001,   1975517, 1975517,  198.905273
002,   1889505, 1889505,  189.426849
003,   1953980, 1953980,  204.146927
004,   1850780, 1850780,  186.540848
005,   1999266, 1999266,  202.479721
006,   1819626, 1819626,  191.263000
007,   2099031, 2099031,  195.359909
008,   1818095, 1818095,  188.072205
009,   1972099, 1972099,  203.136887
010,   1801949, 1801949,  185.417542
011,   2033858, 2033858,  196.689682
012,   1814155, 1814155,  191.639420
013,   1929660, 1929660,  199.363785
014,   1815621, 1815621,  186.779465
015,   1948506, 1948506,  199.640884
016,   1905844, 1905844,  184.169907
017,   1936900, 1936900,  198.150894
018,   1803490, 1803490,  191.910950
019,   1964848, 1964848,  205.372940
020,   1828065, 1828065,  188.089447
021,   1946074, 1946074,  205.728867
022,   1813064, 1813064,  191.177887
023,   1969091, 1969091,  199.109146
024,   1825213, 1825213,  184.626328
025,   2102012, 2102012,  195.314194
026,   1818275, 1818275,  191.171722
027,   1959820, 1959820,  201.175842
028,   1808602, 1808602,  186.439270
-------------------------------------------------------------------------------------------------------

RUN 4
000,   1871005, 1871005,  191.084167
001,   1950354, 1950354,  197.955246
002,   1806009, 1806009,  187.118073
003,   2157637, 2157637,  193.672882
004,   1921286, 1921286,  188.524673
005,   2028224, 2028224,  201.851639
006,   1864499, 1864499,  189.262802
007,   1997171, 1997171,  198.976593
008,   1800435, 1800435,  189.352570
009,   1959043, 1959043,  204.106567
010,   1795491, 1795491,  190.406006
011,   1998119, 1998119,  198.078003
012,   1801464, 1801464,  192.232315
013,   1928358, 1928358,  199.007584
014,   1805431, 1805431,  188.074631
015,   1955244, 1955244,  197.873901
016,   1819616, 1819616,  187.059113
017,   1937082, 1937082,  201.758057
018,   1818541, 1818541,  188.117950
019,   1976398, 1976398,  200.568390
020,   1838159, 1838159,  186.953094
021,   1982771, 1982771,  203.363998
022,   1828714, 1828714,  187.885757
023,   1962827, 1962827,  199.816452
024,   1806205, 1806205,  188.830521
025,   1945568, 1945568,  202.332367
026,   1794681, 1794681,  184.103928
027,   1965623, 1965623,  197.888077
028,   1797528, 1797528,  184.172607
-------------------------------------------------------------------------------------------------------

