tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,     15909,   15909,    3.798220
001,     15931,   15931,    2.217184
002,     15917,   15917,    1.827992
003,     15917,   15917,    2.748868
004,     15917,   15917,    2.355424
005,     15911,   15911,    2.649916
006,     15895,   15895,    3.332903
007,     15880,   15880,    2.970216
008,     15929,   15929,    2.835567
009,     15875,   15875,    3.115719
010,     15918,   15918,    2.959499
011,     15921,   15921,    2.489113
012,     15918,   15918,    3.282328
013,     15876,   15876,    2.361672
014,     15899,   15899,    2.079773
015,     15917,   15917,    3.028505
-------------------------------------------------------------------------------------------------------

RUN 1
000,     21292,   21292,    3.350510
001,     21293,   21293,    3.874427
002,     21292,   21292,    3.550775
003,     21292,   21292,    3.772972
004,     21292,   21292,    3.981944
005,     21292,   21292,    3.006368
006,     21293,   21293,    2.705816
007,     21293,   21293,    3.547092
008,     21293,   21293,    2.595510
009,     21292,   21292,    3.322544
010,     21293,   21293,    2.594200
011,     21292,   21292,    3.366650
012,     21293,   21293,    3.364401
013,     21293,   21293,    3.270031
014,     21292,   21292,    6.193894
015,     21292,   21292,    3.036077
-------------------------------------------------------------------------------------------------------

RUN 2
000,     21207,   21207,    3.200755
001,     21207,   21207,    2.997577
002,     21207,   21207,    4.000896
003,     21205,   21205,    3.736260
004,     21208,   21208,    4.859007
005,     21207,   21207,    3.129874
006,     21207,   21207,    4.463648
007,     21207,   21207,    4.072428
008,     21207,   21207,    4.836203
009,     21207,   21207,    3.821886
010,     21207,   21207,    2.996385
011,     21207,   21207,    4.348487
012,     21207,   21207,    3.179676
013,     21207,   21207,    4.176062
014,     21208,   21208,    3.028634
015,     21205,   21205,    3.226715
-------------------------------------------------------------------------------------------------------

RUN 3
000,     20793,   20793,    2.971743
001,     20789,   20789,    3.352377
002,     20792,   20792,    2.929140
003,     20790,   20790,    3.629920
004,     20793,   20793,    3.909175
005,     20788,   20788,    3.473735
006,     20793,   20793,    3.529574
007,     20792,   20792,    3.366913
008,     20792,   20792,    2.953758
009,     20792,   20792,    3.435179
010,     20792,   20792,    4.053073
011,     20792,   20792,    3.595753
012,     20793,   20793,    4.296997
013,     20792,   20792,    4.518961
014,     20792,   20792,    5.400008
015,     20791,   20791,    3.487306
-------------------------------------------------------------------------------------------------------

RUN 4
000,     21133,   21133,    4.885989
001,     21124,   21124,    3.590276
002,     21133,   21133,    3.667704
003,     21132,   21132,    3.955873
004,     21133,   21133,    4.457839
005,     21123,   21123,    3.761341
006,     21133,   21133,    5.351809
007,     21133,   21133,    3.921538
008,     21134,   21134,    3.459754
009,     21133,   21133,    3.518208
010,     21132,   21132,    4.333337
011,     21132,   21132,    4.101427
012,     21133,   21133,    4.812401
013,     21133,   21133,    3.788946
014,     21133,   21133,    3.472601
015,     21131,   21131,    4.739847
-------------------------------------------------------------------------------------------------------

