lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0000000,0000361,0000050,0001011,0013465,0012173,0013766,0000029,001024,000,000,16384
0000000,0001321,0000360,0001258,0038512,0039715,0038443,0000309,001024,000,000,16384
0000000,0000411,0000050,0001011,0005440,0010009,0005470,0000015,001024,001,000,16384
0000000,0001383,0000762,0001256,0022221,0030387,0021250,0000348,001024,001,000,16384
0000000,0000381,0000050,0001019,0024356,0019697,0025338,0000148,001024,002,000,16384
0000000,0001466,0000321,0001516,0037992,0036379,0038853,0000619,001024,002,000,16384
0000000,0000391,0000050,0001019,0024406,0019728,0025388,0000149,001024,003,000,16384
0000000,0001468,0000321,0001518,0038112,0036378,0038973,0000621,001024,003,000,16384
0000000,0000380,0000050,0001025,0023905,0026149,0024767,0000045,001024,000,001,16384
0000000,0001376,0000331,0001320,0043512,0045315,0044274,0000378,001024,000,001,16384
0000000,0000371,0000050,0001021,0019727,0022282,0020538,0000036,001024,001,001,16384
0000000,0001230,0000341,0001242,0041548,0041739,0042010,0000293,001024,001,001,16384
0000000,0000481,0000040,0001016,0006632,0016721,0006702,0000127,001024,002,001,16384
0000000,0001223,0000320,0001283,0027542,0035016,0026961,0000377,001024,002,001,16384
0000000,0000391,0000050,0001020,0015820,0021460,0016801,0000157,001024,003,001,16384
0000000,0001285,0000321,0001355,0036829,0039655,0037009,0000471,001024,003,001,16384
0000000,0000361,0000050,0001012,0008836,0011402,0009247,0000024,001024,000,002,16384
0000000,0001551,0000341,0001324,0039063,0041027,0039655,0000498,001024,000,002,16384
0000000,0000371,0000050,0001019,0023164,0020518,0024045,0000038,001024,001,002,16384
0000000,0001442,0000330,0001377,0040066,0040917,0041107,0000434,001024,001,002,16384
0000000,0000481,0000040,0001011,0005671,0011482,0005751,0000085,001024,002,002,16384
0000000,0001381,0000320,0001370,0024827,0033302,0024225,0000455,001024,002,002,16384
0000000,0000391,0000050,0001020,0022532,0020409,0023454,0000152,001024,003,002,16384
0000000,0001602,0000321,0001601,0040366,0041238,0041348,0000730,001024,003,002,16384
