tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,  29398301,29398301, 1177.323242
-------------------------------------------------------------------------------------------------------

RUN 1
000,  29435608,29435608, 1177.278564
-------------------------------------------------------------------------------------------------------

RUN 2
000,  29413719,29413719, 1176.362915
-------------------------------------------------------------------------------------------------------

RUN 3
000,  29437049,29437049, 1174.901855
-------------------------------------------------------------------------------------------------------

RUN 4
000,  29435104,29435104, 1178.339844
-------------------------------------------------------------------------------------------------------

