tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,    117075,  117075,   22.502409
001,    117076,  117076,   29.503481
002,    117076,  117076,   29.019413
003,    117076,  117076,   33.889603
004,    117075,  117075,   30.870190
005,    117076,  117076,   30.649874
006,    117076,  117076,   30.199564
007,    117076,  117076,   27.408831
008,    117076,  117076,   27.310242
009,    117075,  117075,   25.814613
010,    117076,  117076,   26.728626
011,    117074,  117074,   25.058403
012,    117074,  117074,   24.867823
013,    117074,  117074,   21.230646
014,    117074,  117074,   22.577017
015,    117075,  117075,   25.384977
016,    117075,  117075,   25.110956
017,    117075,  117075,   27.324913
018,    117075,  117075,   28.354303
019,    117075,  117075,   24.212233
020,    117075,  117075,   28.348846
021,    117074,  117074,   27.011391
022,    117074,  117074,   30.184513
023,    117074,  117074,   30.097767
024,    117074,  117074,   30.044813
025,    117074,  117074,   29.990213
026,    117074,  117074,   33.751091
027,    117074,  117074,   31.669888
028,    117074,  117074,   22.540594
-------------------------------------------------------------------------------------------------------

RUN 1
000,    114955,  114955,   30.599846
001,    114956,  114956,   32.209835
002,    114958,  114958,   32.166206
003,    114955,  114955,   31.193264
004,    114955,  114955,   29.734699
005,    114953,  114953,   24.889120
006,    114953,  114953,   25.474712
007,    114955,  114955,   26.735729
008,    114956,  114956,   28.014973
009,    114958,  114958,   22.813156
010,    114952,  114952,   28.537180
011,    114961,  114961,   25.184200
012,    114954,  114954,   28.440184
013,    114957,  114957,   28.413361
014,    114957,  114957,   24.657530
015,    114940,  114940,   24.481913
016,    114954,  114954,   24.998003
017,    114955,  114955,   27.885241
018,    114954,  114954,   25.312368
019,    114968,  114968,   26.514784
020,    114954,  114954,   24.182262
021,    114957,  114957,   29.476826
022,    114957,  114957,   25.450502
023,    114954,  114954,   29.738520
024,    114958,  114958,   31.358446
025,    114955,  114955,   29.311279
026,    114954,  114954,   27.355537
027,    114954,  114954,   32.590775
028,    114955,  114955,   26.300734
-------------------------------------------------------------------------------------------------------

RUN 2
000,    115121,  115121,   29.200386
001,    115121,  115121,   23.682693
002,    115120,  115120,   26.955940
003,    115123,  115123,   30.504646
004,    115122,  115122,   32.404285
005,    115120,  115120,   22.337233
006,    115123,  115123,   20.665382
007,    115118,  115118,   29.048599
008,    115121,  115121,   30.666527
009,    115121,  115121,   25.068617
010,    115120,  115120,   32.453026
011,    115124,  115124,   25.253607
012,    115124,  115124,   26.291855
013,    115121,  115121,   25.149469
014,    115122,  115122,   27.443993
015,    115123,  115123,   24.781143
016,    115121,  115121,   19.192583
017,    115121,  115121,   27.111767
018,    115122,  115122,   22.096422
019,    115123,  115123,   27.035509
020,    115121,  115121,   29.252960
021,    115125,  115125,   29.451746
022,    115119,  115119,   29.396919
023,    115123,  115123,   34.475815
024,    115122,  115122,   30.083843
025,    115120,  115120,   31.821819
026,    115119,  115119,   32.319401
027,    115122,  115122,   33.815441
028,    115121,  115121,   23.976124
-------------------------------------------------------------------------------------------------------

RUN 3
000,    118679,  118679,   24.606367
001,    118679,  118679,   25.801332
002,    118679,  118679,   29.988213
003,    118681,  118681,   30.821501
004,    118678,  118678,   30.487780
005,    118677,  118677,   24.987234
006,    118679,  118679,   30.162794
007,    118682,  118682,   27.761557
008,    118684,  118684,   28.292593
009,    118680,  118680,   29.728861
010,    118679,  118679,   25.235451
011,    118678,  118678,   25.252340
012,    118677,  118677,   21.025948
013,    118681,  118681,   26.361917
014,    118677,  118677,   25.003260
015,    118678,  118678,   28.706123
016,    118676,  118676,   26.182987
017,    118679,  118679,   28.185663
018,    118580,  118580,   23.547747
019,    118682,  118682,   28.665119
020,    118681,  118681,   24.881672
021,    118694,  118694,   24.371830
022,    118681,  118681,   27.138113
023,    118580,  118580,   31.075167
024,    118683,  118683,   33.787189
025,    118678,  118678,   31.936359
026,    118678,  118678,   32.559956
027,    118678,  118678,   27.778019
028,    118679,  118679,   31.984146
-------------------------------------------------------------------------------------------------------

RUN 4
000,    118495,  118495,   31.124140
001,    118497,  118497,   32.181946
002,    118498,  118498,   29.288853
003,    118496,  118496,   33.069965
004,    118495,  118495,   29.522297
005,    118497,  118497,   31.893217
006,    118497,  118497,   25.765530
007,    118495,  118495,   31.726950
008,    118494,  118494,   27.105743
009,    118495,  118495,   22.233196
010,    118500,  118500,   23.578745
011,    118494,  118494,   28.397329
012,    118498,  118498,   23.058790
013,    118498,  118498,   28.026251
014,    118498,  118498,   29.462433
015,    118497,  118497,   22.477709
016,    118497,  118497,   26.429840
017,    118497,  118497,   24.632473
018,    118496,  118496,   25.569422
019,    118498,  118498,   24.691223
020,    118498,  118498,   29.470274
021,    118497,  118497,   28.281237
022,    118494,  118494,   31.088448
023,    118495,  118495,   31.124533
024,    118496,  118496,   35.795155
025,    118499,  118499,   36.575268
026,    118496,  118496,   38.584660
027,    118497,  118497,   32.534546
028,    118495,  118495,   32.590961
-------------------------------------------------------------------------------------------------------

