tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),array_size(B)
RUN 0
000,  42827777,    1308,  485.102448,   20.000000,39522.226562,    4.980753,          262144
000,         1,       1,    0.012234,   20.000000,40001.070312,    0.006874,         2097152
000,         1,       1,    0.007087,   20.000000,40011.066406,    0.003807,        16777216
000,         1,       1,    0.008287,   20.000000,40005.320312,    0.004707,        67108864
001,  42827777,    1308,  599.986511,   20.000000,39407.421875,    5.820961,          262144
001,         1,       1,    0.006714,   20.000000,40001.031250,    0.006092,         2097152
001,         1,       1,    0.007040,   20.000000,40010.996094,    0.006497,        16777216
001,         1,       1,    0.004853,   20.000000,40005.628906,    0.004553,        67108864
002,  42827777,    1308,  600.201843,   20.000000,39406.968750,    5.949408,          262144
002,         1,       1,    0.026150,   20.000000,40000.750000,    0.007161,         2097152
002,         1,       1,    0.044920,   20.000000,40010.726562,    0.030467,        16777216
002,         1,       1,    0.008480,   20.000000,40005.218750,    0.004663,        67108864
003,  42827777,    1308,  327.573639,   20.000000,39679.750000,    4.614293,          262144
003,         1,       1,    0.006732,   20.000000,40000.871094,    0.005908,         2097152
003,         1,       1,    0.006775,   20.000000,40010.894531,    0.006070,        16777216
003,         1,       1,    0.004870,   20.000000,40005.554688,    0.004327,        67108864
004,  42827777,    1308,  600.358337,   20.000000,39406.707031,    6.170396,          262144
004,         1,       1,    0.006080,   20.000000,40001.289062,    0.005800,         2097152
004,         1,       1,    0.007452,   20.000000,40011.296875,    0.006771,        16777216
004,         1,       1,    0.004013,   20.000000,40005.714844,    0.003790,        67108864
005,  42827777,    1308,  600.945679,   20.000000,39406.511719,    6.581612,          262144
005,         1,       1,    0.007561,   20.000000,40001.187500,    0.006823,         2097152
005,         1,       1,    0.005665,   20.000000,40011.089844,    0.005395,        16777216
005,         1,       1,    0.005443,   20.000000,40005.750000,    0.005120,        67108864
006,  42827777,    1308,  599.919250,   20.000000,39407.425781,    5.791639,          262144
006,         1,       1,    0.024767,   20.000000,40000.906250,    0.005852,         2097152
006,         1,       1,    0.018978,   20.000000,40010.937500,    0.006492,        16777216
006,         1,       1,    0.004347,   20.000000,40005.585938,    0.004050,        67108864
007,  42827777,    1308,  599.774109,   20.000000,39407.425781,    5.554084,          262144
007,         1,       1,    0.006572,   20.000000,40000.980469,    0.005932,         2097152
007,         1,       1,    0.004883,   20.000000,40011.039062,    0.004493,        16777216
007,         1,       1,    0.010903,   20.000000,40005.453125,    0.005627,        67108864
008, 131938821,    4027, 1951.122192,   20.000000,38048.332031,   18.211567,          262144
008, 183736297,     701, 2597.620850,   20.000000,37402.195312,    3.572855,         2097152
008, 264241153,     127, 2582.060059,   20.000000,37418.140625,    0.818698,        16777216
008, 301989889,      37, 2414.579346,   20.000000,37585.410156,    0.383523,        67108864
009, 131923969,    4027, 1852.335571,   20.000000,38147.132812,   20.519833,          262144
009, 183500801,     701, 2551.298340,   20.000000,37448.554688,    3.698908,         2097152
009, 264241153,     127, 2428.647949,   20.000000,37571.523438,    0.712240,        16777216
009, 301989889,      37, 2382.060059,   20.000000,37618.230469,    0.407983,        67108864
010, 131923969,    4027, 1893.021606,   20.000000,38106.550781,   21.274717,          262144
010, 183500801,     701, 2554.068359,   20.000000,37445.968750,    3.157489,         2097152
010, 264241153,     127, 2579.502197,   20.000000,37420.761719,    0.725250,        16777216
010, 301989889,      37, 2418.833740,   20.000000,37581.601562,    0.444263,        67108864
011, 131956737,    4028, 1978.405273,   20.000000,38021.339844,   19.646015,          262144
011, 183500801,     701, 2551.639893,   20.000000,37448.453125,    3.679307,         2097152
011, 262144001,     126, 2565.322510,   20.000000,37434.570312,    0.796191,        16777216
011, 310378497,      38, 2570.438721,   20.000000,37430.164062,    0.446220,        67108864
012, 131923969,    4027, 2007.584229,   20.000000,37992.015625,   19.592548,          262144
012, 183500801,     701, 2587.429688,   20.000000,37412.746094,    3.765455,         2097152
012, 262144001,     126, 2329.006104,   20.000000,37671.039062,    0.800128,        16777216
012, 301989889,      37, 2405.755859,   20.000000,37594.472656,    0.364317,        67108864
013, 131923969,    4027, 1849.435303,   20.000000,38150.007812,   18.171707,          262144
013, 183500801,     701, 2591.821533,   20.000000,37408.167969,    3.420162,         2097152
013, 264241153,     127, 2397.159912,   20.000000,37603.078125,    0.744838,        16777216
013, 301989889,      37, 2562.340576,   20.000000,37438.035156,    0.376860,        67108864
014, 131923969,    4027, 1931.795410,   20.000000,38067.871094,   20.596926,          262144
014, 183500801,     701, 2555.515625,   20.000000,37444.546875,    3.203122,         2097152
014, 262144001,     126, 2485.241455,   20.000000,37514.707031,    0.792350,        16777216
014, 301989889,      37, 2374.760254,   20.000000,37625.406250,    0.368047,        67108864
015, 131923969,    4027, 1974.879395,   20.000000,38024.718750,   21.699850,          262144
015, 183500801,     701, 2551.998291,   20.000000,37448.027344,    3.237191,         2097152
015, 262850312,     126, 2655.533447,   20.000000,37344.308594,    0.703473,        16777216
015, 310378497,      38, 2717.279053,   20.000000,37283.312500,    0.379033,        67108864
016,  42827777,    1308,  622.828003,   20.000000,39384.777344,    6.813208,          262144
016,         1,       1,    0.007914,   20.000000,40001.281250,    0.007325,         2097152
016,         1,       1,    0.005880,   20.000000,40011.179688,    0.005553,        16777216
016,         1,       1,    0.006157,   20.000000,40005.359375,    0.005807,        67108864
017, 131923969,    4027, 1851.589111,   20.000000,38148.101562,   20.724751,          262144
017, 183500801,     701, 2551.174805,   20.000000,37449.019531,    3.825505,         2097152
017, 262144001,     126, 2619.489502,   20.000000,37380.503906,    0.857892,        16777216
017, 310378497,      38, 2680.751465,   20.000000,37319.812500,    0.568137,        67108864
018,  42795009,    1307,  600.329163,   20.000000,39406.488281,    6.617957,          262144
018,         1,       1,    0.001990,   20.000000,40001.246094,    0.001430,         2097152
018,         1,       1,    0.001517,   20.000000,40011.203125,    0.001177,        16777216
018,         1,       1,    0.002047,   20.000000,40005.691406,    0.001547,        67108864
019, 131923969,    4027, 1851.843384,   20.000000,38147.742188,   21.037424,          262144
019, 183500801,     701, 2557.716064,   20.000000,37442.425781,    3.759185,         2097152
019, 262144001,     126, 2580.402100,   20.000000,37419.671875,    0.797167,        16777216
019, 301989889,      37, 2472.555908,   20.000000,37527.472656,    0.438463,        67108864
020,  42827777,    1308,  600.261841,   20.000000,39407.378906,    5.874107,          262144
020,         1,       1,    0.006515,   20.000000,40001.242188,    0.005961,         2097152
020,         1,       1,    0.005410,   20.000000,40011.214844,    0.005067,        16777216
020,         1,       1,    0.006123,   20.000000,40005.410156,    0.005773,        67108864
021, 131923969,    4027, 1850.995605,   20.000000,38148.488281,   18.936966,          262144
021, 183500801,     701, 2549.923096,   20.000000,37449.957031,    3.319190,         2097152
021, 264241153,     127, 2533.990723,   20.000000,37466.226562,    0.820033,        16777216
021, 309703828,      37, 2395.692871,   20.000000,37604.218750,    0.456460,        67108864
022,  42795009,    1307,  599.892883,   20.000000,39406.972656,    5.820529,          262144
022,         1,       1,    0.005287,   20.000000,40000.636719,    0.004357,         2097152
022,         1,       1,    0.006080,   20.000000,40010.660156,    0.005700,        16777216
022,         1,       1,    0.005677,   20.000000,40005.261719,    0.005040,        67108864
023, 131923969,    4027, 1853.175415,   20.000000,38146.328125,   22.002182,          262144
023, 183500801,     701, 1383.605957,   20.000000,38616.324219,    2.632007,         2097152
023, 264241153,     127, 2032.232300,   20.000000,37967.902344,    0.980053,        16777216
023, 310378497,      38, 2380.764893,   20.000000,37619.808594,    0.565563,        67108864
024,  42827777,    1308,  600.227112,   20.000000,39407.457031,    6.154016,          262144
024,         1,       1,    0.006895,   20.000000,40000.812500,    0.006290,         2097152
024,         1,       1,    0.008041,   20.000000,40010.812500,    0.007292,        16777216
024,         1,       1,    0.008007,   20.000000,40005.507812,    0.007327,        67108864
025, 131923969,    4027, 1851.179321,   20.000000,38148.496094,   19.587734,          262144
025, 183500801,     701, 2550.439697,   20.000000,37449.679688,    3.598956,         2097152
025, 262144001,     126, 2538.253906,   20.000000,37461.656250,    0.815723,        16777216
025, 301989889,      37, 2625.179199,   20.000000,37375.148438,    0.438710,        67108864
026,  42827777,    1308,  651.645264,   20.000000,39355.867188,    6.642971,          262144
026,         1,       1,    0.007573,   20.000000,40001.148438,    0.006868,         2097152
026,         1,       1,    0.008503,   20.000000,40011.148438,    0.007567,        16777216
026,         1,       1,    0.008973,   20.000000,40005.691406,    0.008400,        67108864
027, 131923969,    4027, 1849.913330,   20.000000,38149.660156,   18.155378,          262144
027, 183500801,     701, 2554.166504,   20.000000,37446.039062,    3.363824,         2097152
027, 262144001,     126, 2540.801270,   20.000000,37459.214844,    0.885516,        16777216
027, 301989889,      37, 2508.218750,   20.000000,37491.847656,    0.548437,        67108864
028,  42795009,    1307,  599.693359,   20.000000,39407.109375,    5.802431,          262144
028,         1,       1,    0.006839,   20.000000,40000.671875,    0.006189,         2097152
028,         1,       1,    0.005537,   20.000000,40010.847656,    0.005060,        16777216
028,         1,       1,    0.005433,   20.000000,40005.296875,    0.004993,        67108864
029, 131923969,    4027, 1009.517212,   20.000000,38990.273438,   17.330084,          262144
029, 183500801,     701, 2486.337158,   20.000000,37513.613281,    3.645078,         2097152
029, 264241153,     127, 2565.986572,   20.000000,37434.246094,    0.910168,        16777216
029, 301989889,      37, 2578.514404,   20.000000,37421.593750,    0.501413,        67108864
030,  42795009,    1307,  599.697144,   20.000000,39407.199219,    6.002202,          262144
030,         1,       1,    0.007108,   20.000000,40000.710938,    0.006566,         2097152
030,         1,       1,    0.005267,   20.000000,40010.683594,    0.005017,        16777216
030,         1,       1,    0.006837,   20.000000,40005.148438,    0.006477,        67108864
031, 131923969,    4027, 1851.970825,   20.000000,38147.750000,   21.100920,          262144
031, 183500801,     701, 2556.980469,   20.000000,37443.242188,    3.658032,         2097152
031, 262144001,     126, 2517.191650,   20.000000,37482.886719,    0.802363,        16777216
031, 310378497,      38, 2488.424072,   20.000000,37512.109375,    0.557000,        67108864
-------------------------------------------------------------------------------------------------------

RUN 1
000, 139748847,    4265, 2125.890381,   20.000000,37873.550781,   21.294359,          262144
000, 182976513,     699, 2639.817627,   20.000000,37360.351562,    3.441406,         2097152
000,  27262977,      14,  337.298218,   20.000000,39664.601562,    0.076927,        16777216
000,         1,       1,    0.008413,   20.000000,40008.183594,    0.005107,        67108864
001, 139722753,    4265, 1957.514404,   20.000000,38041.964844,   18.802286,          262144
001, 182714369,     698, 2576.595703,   20.000000,37423.273438,    3.737896,         2097152
001,  29360129,      15,  345.444855,   20.000000,39656.710938,    0.085463,        16777216
001,         1,       1,    0.008140,   20.000000,40008.484375,    0.007447,        67108864
002, 139755521,    4266, 1987.198242,   20.000000,38012.378906,   22.526323,          262144
002, 182714369,     698, 2578.569580,   20.000000,37421.523438,    3.304585,         2097152
002,  29360129,      15,  266.034088,   20.000000,39736.292969,    0.086993,        16777216
002,         1,       1,    0.006893,   20.000000,40008.304688,    0.006313,        67108864
003, 139722753,    4265, 1994.245605,   20.000000,38005.152344,   19.625204,          262144
003, 182714369,     698, 2576.458008,   20.000000,37423.480469,    3.753949,         2097152
003,  29360129,      15,  281.231079,   20.000000,39721.003906,    0.081132,        16777216
003,         1,       1,    0.004840,   20.000000,40008.335938,    0.004513,        67108864
004, 139722753,    4265, 2124.740234,   20.000000,37874.785156,   23.070080,          262144
004, 182714369,     698, 2538.181641,   20.000000,37461.933594,    3.594953,         2097152
004,  27262977,      14,  271.176361,   20.000000,39730.757812,    0.069970,        16777216
004,         1,       1,    0.011993,   20.000000,40008.242188,    0.006407,        67108864
005, 139722753,    4265, 1960.876831,   20.000000,38038.664062,   21.592451,          262144
005, 182714369,     698, 2578.999756,   20.000000,37421.019531,    3.749055,         2097152
005,  27262977,      14,  243.099655,   20.000000,39758.648438,    0.081883,        16777216
005,         1,       1,    0.014793,   20.000000,40008.152344,    0.004090,        67108864
006, 139722753,    4265, 1986.101807,   20.000000,38013.355469,   18.580641,          262144
006, 182976513,     699, 2543.394531,   20.000000,37456.808594,    3.166728,         2097152
006,  27262977,      14,  265.782715,   20.000000,39736.222656,    0.074486,        16777216
006,         1,       1,    0.008000,   20.000000,40008.867188,    0.007553,        67108864
007, 139722753,    4265, 2057.395020,   20.000000,37941.992188,   22.227367,          262144
007, 182976513,     699, 2541.782715,   20.000000,37458.429688,    3.684166,         2097152
007,  27262977,      14,  266.872192,   20.000000,39735.105469,    0.073243,        16777216
007,         1,       1,    0.005290,   20.000000,40008.359375,    0.004897,        67108864
008,  34996225,    1069,  490.502075,   20.000000,39513.816406,    4.997723,          262144
008,         1,       1,    0.007520,   20.000000,40008.468750,    0.006927,         2097152
008, 241172481,     116, 2315.311035,   20.000000,37684.835938,    0.726063,        16777216
008, 310378497,      38, 2435.666260,   20.000000,37564.738281,    0.391157,        67108864
009,  34996225,    1069,  490.557434,   20.000000,39513.886719,    5.431061,          262144
009,         1,       1,    0.007673,   20.000000,40008.710938,    0.007040,         2097152
009, 239075329,     115, 2256.616211,   20.000000,37743.246094,    0.662509,        16777216
009, 310378497,      38, 2494.854492,   20.000000,37505.250000,    0.398027,        67108864
010,  34996225,    1069,  267.463684,   20.000000,39737.304688,    4.492098,          262144
010,         1,       1,    0.007733,   20.000000,40008.292969,    0.007047,         2097152
010, 241172481,     116, 2233.356934,   20.000000,37766.695312,    0.676227,        16777216
010, 310378497,      38, 2468.692139,   20.000000,37531.437500,    0.390500,        67108864
011,  34963457,    1068,  490.296265,   20.000000,39513.742188,    5.599292,          262144
011,         1,       1,    0.007373,   20.000000,40008.164062,    0.006640,         2097152
011, 241172481,     116, 2323.129150,   20.000000,37676.996094,    0.623990,        16777216
011, 310378497,      38, 2568.619629,   20.000000,37431.625000,    0.448817,        67108864
012,  34996225,    1069,  490.015991,   20.000000,39514.589844,    4.942262,          262144
