tid,lock_impl_time(ms)
RUN 0
002, 26601.057
001, 26503.604
003, 25394.104
004, 27201.793
005, 26188.951
007, 27342.932
006, 26966.418
008, 27185.994
009, 26347.961
010, 26650.414
011, 26817.148
012, 26526.463
013, 26607.701
014, 26819.293
015, 26805.104
016, 26722.332
-----------------------------------------------------------------------------------------------

RUN 1
002, 26397.273
001, 26676.461
003, 26206.154
004, 27192.955
005, 26994.754
007, 27135.195
006, 26722.549
008, 27283.164
009, 26224.158
010, 26530.387
011, 26697.785
012, 26372.830
013, 26474.654
014, 26668.488
015, 26727.404
016, 26314.525
-----------------------------------------------------------------------------------------------

RUN 2
002, 26402.648
001, 26011.459
003, 26041.912
004, 27134.098
005, 26868.621
007, 27178.215
006, 26133.000
008, 27143.459
009, 26382.484
010, 26729.334
011, 26769.426
012, 26632.070
013, 26573.922
014, 26816.104
015, 26796.805
016, 26701.520
-----------------------------------------------------------------------------------------------

RUN 3
002, 26147.176
001, 26999.656
003, 26255.205
004, 27218.711
005, 27032.861
007, 26829.057
006, 26714.016
008, 26881.832
009, 26188.396
010, 26654.102
011, 26676.379
012, 26529.615
013, 26522.977
014, 26537.918
015, 26737.816
016, 26474.293
-----------------------------------------------------------------------------------------------

RUN 4
002, 26376.455
001, 26082.914
003, 26125.111
004, 27139.293
005, 26877.479
007, 27036.451
006, 26250.164
008, 26997.793
009, 26354.076
010, 26753.482
011, 26791.928
012, 26657.012
013, 26568.922
014, 26798.100
015, 26848.809
016, 26605.301
-----------------------------------------------------------------------------------------------

