lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0004168,0000350,0000050,0001003,0002875,0003336,0003317,0000000,001024,000,000,0512
0006963,0002681,0000391,0001122,0004068,0004939,0004960,0000000,001024,000,000,0512
0006642,0000341,0000050,0001005,0005240,0006262,0005771,0000000,001024,001,000,0512
0010931,0004121,0000381,0001248,0008627,0010019,0009418,0000000,001024,001,000,0512
0006111,0000361,0000060,0001005,0005009,0005661,0005370,0000000,001024,002,000,0512
0008035,0004117,0000381,0001252,0006342,0007123,0006712,0000000,001024,002,000,0512
0006612,0000351,0000050,0001005,0005220,0005791,0005771,0000000,001024,003,000,0512
0010861,0004145,0000381,0001247,0008005,0008746,0008656,0000000,001024,003,000,0512
0004168,0000350,0000050,0001003,0002866,0003346,0003316,0000000,001024,000,001,0512
0006893,0002713,0000381,0001132,0004088,0004819,0005099,0000000,001024,000,001,0512
0006642,0000350,0000050,0001005,0005240,0006271,0005771,0000000,001024,001,001,0512
0011111,0004138,0000381,0001252,0008646,0010300,0009778,0000000,001024,001,001,0512
0006602,0000351,0000050,0001005,0005219,0005801,0005770,0000000,001024,002,001,0512
0010510,0004126,0000381,0001246,0008155,0008677,0008847,0000000,001024,002,001,0512
0006122,0000360,0000060,0001005,0005010,0005680,0005370,0000000,001024,003,001,0512
0008055,0004134,0000381,0001251,0006392,0007214,0006753,0000000,001024,003,001,0512
0004187,0000350,0000050,0001003,0002875,0003356,0003326,0000000,001024,000,002,0512
0006993,0002716,0000390,0001135,0004098,0004910,0004970,0000000,001024,000,002,0512
0006662,0000350,0000050,0001005,0005260,0006282,0005781,0000000,001024,001,002,0512
0011061,0004151,0000381,0001246,0009057,0010059,0009649,0000000,001024,001,002,0512
0006112,0000361,0000060,0001005,0004999,0005671,0005351,0000000,001024,002,002,0512
0007845,0004098,0000381,0001252,0006382,0007053,0006643,0000000,001024,002,002,0512
0006593,0000351,0000050,0001005,0005210,0005801,0005761,0000000,001024,003,002,0512
0010420,0004137,0000381,0001246,0008205,0008506,0008416,0000000,001024,003,002,0512
