tid,lock_impl_time(ms)
RUN 0
001, 26619.158
002, 26649.605
003, 26587.686
004, 26412.936
005, 26122.686
006, 26247.160
007, 26641.314
008, 26599.615
009, 26630.494
010, 26381.463
011, 26413.510
012, 26419.596
014, 26423.145
013, 26412.738
015, 26377.783
016, 26488.971
-----------------------------------------------------------------------------------------------

RUN 1
001, 26537.615
002, 26682.566
003, 26526.859
004, 26478.850
005, 26160.096
006, 26454.025
007, 26633.822
008, 26495.387
009, 26192.576
010, 26499.215
011, 26375.070
012, 26199.809
014, 26464.496
013, 26267.381
015, 26599.490
016, 26243.809
-----------------------------------------------------------------------------------------------

RUN 2
001, 26719.043
002, 26595.916
003, 26654.373
004, 26556.918
005, 26243.686
006, 26754.822
007, 26508.793
008, 26351.830
009, 26373.729
010, 26545.379
011, 26210.824
012, 26265.203
014, 26313.268
013, 26291.375
015, 26470.742
016, 26240.768
-----------------------------------------------------------------------------------------------

RUN 3
001, 26573.961
002, 26411.164
003, 26444.504
004, 26191.164
005, 26306.658
006, 26462.002
007, 26725.543
008, 26640.586
009, 26087.607
010, 26551.182
011, 26258.684
012, 26390.699
014, 26603.197
013, 26207.967
015, 26646.455
016, 26159.928
-----------------------------------------------------------------------------------------------

RUN 4
001, 26721.562
002, 26472.264
003, 26516.467
004, 26193.332
005, 26142.387
006, 26599.514
007, 26630.943
008, 26539.287
009, 26192.795
010, 26539.102
011, 26514.902
012, 26317.803
014, 26430.137
013, 26306.008
015, 26509.088
016, 26225.018
-----------------------------------------------------------------------------------------------

