tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.001057  0.000528
001,  0.000213  0.000162
001,  0.000133  0.000130
001,  0.000155  0.000112
001,  0.000127  0.000117
001,  0.000123  0.000115
001,  0.000122  0.000113
001,  0.000115  0.000132
001,  0.000125  0.000113
001,  0.000123  0.000110
-----------------------------------------------------------------------------------------------

RUN 1
001,  0.000595  0.000545
001,  0.000182  0.000143
001,  0.000143  0.000123
001,  0.000150  0.000110
001,  0.000150  0.000105
001,  0.000153  0.000107
001,  0.000148  0.000108
001,  0.000142  0.000120
001,  0.000153  0.000108
001,  0.000155  0.000107
-----------------------------------------------------------------------------------------------

