tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,array_size(B),nodeID,run,lockNR
000,00000000,00141918,010,00174924,00000000,001024,000,000,00016384
001,00000000,00140838,010,00175373,00000000,001024,000,000,00016384
002,00000000,00138910,010,00171643,00000000,001024,000,000,00016384
003,00000000,00137617,010,00170878,00000000,001024,000,000,00016384
004,00000000,00140616,010,00173356,00000000,001024,000,000,00016384
005,00000000,00139492,010,00172585,00000000,001024,000,000,00016384
006,00000000,00138776,010,00172279,00000000,001024,000,000,00016384
007,00000000,00142288,010,00175557,00000000,001024,000,000,00016384
008,00000000,00140811,010,00175592,00000000,001024,000,000,00016384
009,00000000,00141111,010,00174764,00000000,001024,000,000,00016384
010,00000000,00138273,010,00171621,00000000,001024,000,000,00016384
011,00000000,00138893,010,00171753,00000000,001024,000,000,00016384
012,00000000,00138066,010,00172011,00000000,001024,000,000,00016384
013,00000000,00138980,010,00173148,00000000,001024,000,000,00016384
014,00000000,00139112,010,00172515,00000000,001024,000,000,00016384
015,00000000,00142357,010,00176307,00000000,001024,000,000,00016384
016,00000000,00140944,010,00174662,00000000,001024,000,000,00016384
017,00000000,00138535,010,00172365,00000000,001024,000,000,00016384
018,00000000,00139081,010,00172191,00000000,001024,000,000,00016384
019,00000000,00138233,010,00172265,00000000,001024,000,000,00016384
020,00000000,00138978,010,00172365,00000000,001024,000,000,00016384
021,00000000,00137032,010,00171125,00000000,001024,000,000,00016384
022,00000000,00140220,010,00174112,00000000,001024,000,000,00016384
023,00000000,00138060,010,00171480,00000000,001024,000,000,00016384
024,00000000,00141662,010,00174315,00000000,001024,000,000,00016384
025,00000000,00138814,010,00171864,00000000,001024,000,000,00016384
026,00000000,00140706,010,00174278,00000000,001024,000,000,00016384
027,00000000,00137778,010,00171609,00000000,001024,000,000,00016384
028,00000000,00136802,010,00171596,00000000,001024,000,000,00016384
029,00000000,00139144,010,00172343,00000000,001024,000,000,00016384
030,00000000,00140229,010,00173084,00000000,001024,000,000,00016384
031,00000000,00137706,010,00170696,00000000,001024,000,000,00016384
000,00000000,00139581,010,00173677,00000000,001024,001,000,00016384
001,00000000,00137560,010,00170822,00000000,001024,001,000,00016384
002,00000000,00135550,010,00168858,00000000,001024,001,000,00016384
003,00000000,00138952,010,00172880,00000000,001024,001,000,00016384
004,00000000,00141100,010,00175587,00000000,001024,001,000,00016384
005,00000000,00141649,010,00175879,00000000,001024,001,000,00016384
006,00000000,00141490,010,00174524,00000000,001024,001,000,00016384
007,00000000,00138213,010,00172154,00000000,001024,001,000,00016384
008,00000000,00140957,010,00175529,00000000,001024,001,000,00016384
009,00000000,00136604,010,00170583,00000000,001024,001,000,00016384
010,00000000,00139409,010,00171714,00000000,001024,001,000,00016384
011,00000000,00140564,010,00172447,00000000,001024,001,000,00016384
012,00000000,00141053,010,00174156,00000000,001024,001,000,00016384
013,00000000,00141597,010,00173479,00000000,001024,001,000,00016384
