lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0040336,0000311,0000060,0001037,0035216,0040005,0034375,0000000,001024,000,000,0512
0075252,0001163,0000431,0001235,0074761,0074871,0074230,0000000,001024,000,000,0512
0035447,0000311,0000050,0001026,0011452,0034646,0006021,0000000,001024,001,000,0512
0051868,0001138,0000390,0001262,0043722,0050906,0041989,0000000,001024,001,000,0512
0035477,0000471,0000070,0001031,0009367,0035006,0011822,0000000,001024,002,000,0512
0052198,0001146,0000451,0001234,0044243,0051657,0046117,0000000,001024,002,000,0512
0035728,0000321,0000060,0001026,0012403,0034926,0005992,0000000,001024,003,000,0512
0052479,0001132,0000371,0001264,0043702,0051256,0042400,0000000,001024,003,000,0512
0004218,0000311,0000050,0001003,0002915,0003446,0003386,0000000,001024,000,001,0512
0006683,0001011,0000331,0001043,0004439,0005129,0005099,0000000,001024,000,001,0512
0007845,0000310,0000050,0001006,0007584,0007514,0008416,0000000,001024,001,001,0512
0016652,0001035,0000450,0001032,0022012,0016251,0023945,0000000,001024,001,001,0512
0006272,0000481,0000070,0001005,0005080,0005811,0005420,0000000,001024,002,001,0512
0010039,0001018,0000381,0001054,0008406,0009017,0009047,0000000,001024,002,001,0512
0006603,0000320,0000051,0001005,0005190,0005831,0005741,0000000,001024,003,001,0512
0009218,0001018,0000331,0001048,0007143,0007634,0007825,0000000,001024,003,001,0512
0041398,0000310,0000050,0001038,0036289,0041067,0035337,0000000,001024,000,002,0512
0078057,0001169,0000431,0001242,0078077,0077646,0077106,0000000,001024,000,002,0512
0036449,0000321,0000060,0001027,0012814,0035637,0006131,0000000,001024,001,002,0512
0053952,0001143,0000380,0001269,0044874,0052900,0043171,0000000,001024,001,002,0512
0036278,0000481,0000070,0001032,0009718,0035807,0013215,0000000,001024,002,002,0512
0054783,0001150,0000411,0001241,0045746,0054242,0047499,0000000,001024,002,002,0512
0036569,0000321,0000060,0001027,0013135,0035767,0006071,0000000,001024,003,002,0512
0055595,0001135,0000371,0001271,0045115,0054152,0043803,0000000,001024,003,002,0512
