lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0007053,0000100,0007313,0001004,0006712,0006533,0005620,001024,001,000,0001
0010069,0105791,0011351,0001007,0011352,0009408,0009328,001024,001,000,0001
0007214,0000100,0007614,0001005,0006803,0006732,0005691,001024,001,001,0001
0010239,0109512,0011893,0001007,0011742,0009538,0009868,001024,001,001,0001
0007053,0000100,0007334,0001004,0006743,0006543,0005650,001024,001,002,0001
0010140,0105247,0011302,0001007,0011221,0009447,0009168,001024,001,002,0001
0007094,0000100,0007344,0001005,0006773,0006573,0005671,001024,001,003,0001
0010229,0107362,0011261,0001007,0011602,0009508,0009427,001024,001,003,0001
0007024,0000100,0007163,0001004,0006743,0006512,0005641,001024,001,004,0001
0010089,0105717,0011101,0001007,0011211,0009408,0009267,001024,001,004,0001
0007635,0000350,0000100,0001007,0009257,0007164,0009188,001024,001,000,0512
0015739,0001035,0017534,0001014,0028383,0015269,0028254,001024,001,000,0512
0007825,0000341,0000100,0001007,0009719,0007374,0009658,001024,001,001,0512
0016090,0001037,0018425,0001014,0028894,0015609,0028784,001024,001,001,0512
0007073,0000351,0000100,0001005,0007514,0006623,0007454,001024,001,002,0512
0013615,0001023,0010049,0001012,0022643,0013104,0022493,001024,001,002,0512
0007104,0000350,0000100,0001005,0007524,0006653,0007474,001024,001,003,0512
0013596,0001023,0010099,0001012,0022753,0013075,0022592,001024,001,003,0512
0007114,0000351,0000100,0001005,0007545,0006663,0007494,001024,001,004,0512
0013415,0001023,0009889,0001011,0022062,0012884,0021911,001024,001,004,0512
