tid,loop_in_cs,lock_acquires,duration,glock_tries,array_size(B),nodeID,run,lockNR
000,00008501,00008501,010,00039409,001024,001,000,0001
001,00007801,00007801,010,00036104,001024,001,000,0001
002,00009501,00009501,010,00043896,001024,001,000,0001
003,00008601,00008601,010,00039608,001024,001,000,0001
004,00009664,00009664,010,00044637,001024,001,000,0001
005,00008601,00008601,010,00039935,001024,001,000,0001
006,00007601,00007601,010,00035108,001024,001,000,0001
007,00008501,00008501,010,00039272,001024,001,000,0001
008,00010801,00010801,010,00049939,001024,001,000,0001
009,00008501,00008501,010,00039320,001024,001,000,0001
010,00008901,00008901,010,00041106,001024,001,000,0001
011,00009201,00009201,010,00042433,001024,001,000,0001
012,00009001,00009001,010,00041526,001024,001,000,0001
013,00009601,00009601,010,00044321,001024,001,000,0001
014,00009901,00009901,010,00045418,001024,001,000,0001
015,00009301,00009301,010,00042615,001024,001,000,0001
016,00008101,00008101,010,00037353,001024,001,000,0001
017,00008101,00008101,010,00037289,001024,001,000,0001
018,00011001,00011001,010,00050716,001024,001,000,0001
019,00009701,00009701,010,00044700,001024,001,000,0001
020,00008101,00008101,010,00037232,001024,001,000,0001
021,00008301,00008301,010,00038153,001024,001,000,0001
022,00006901,00006901,010,00031870,001024,001,000,0001
023,00009301,00009301,010,00042897,001024,001,000,0001
024,00009701,00009701,010,00044412,001024,001,000,0001
025,00009301,00009301,010,00042754,001024,001,000,0001
026,00008501,00008501,010,00039021,001024,001,000,0001
027,00009701,00009701,010,00044647,001024,001,000,0001
028,00008901,00008901,010,00041231,001024,001,000,0001
029,00007603,00007603,010,00035008,001024,001,000,0001
030,00009201,00009201,010,00042244,001024,001,000,0001
031,00009701,00009701,010,00044584,001024,001,000,0001
000,00009501,00009501,010,00041218,001024,002,000,0001
001,00009601,00009601,010,00041605,001024,002,000,0001
002,00011001,00011001,010,00047827,001024,002,000,0001
003,00009401,00009401,010,00040697,001024,002,000,0001
004,00007701,00007701,010,00033229,001024,002,000,0001
005,00007801,00007801,010,00033712,001024,002,000,0001
006,00009001,00009001,010,00039032,001024,002,000,0001
007,00007401,00007401,010,00031786,001024,002,000,0001
008,00008601,00008601,010,00037127,001024,002,000,0001
009,00007501,00007501,010,00032190,001024,002,000,0001
010,00007701,00007701,010,00033125,001024,002,000,0001
011,00008802,00008802,010,00037843,001024,002,000,0001
012,00008501,00008501,010,00036470,001024,002,000,0001
013,00009102,00009102,010,00039241,001024,002,000,0001
014,00010001,00010001,010,00042983,001024,002,000,0001
015,00009179,00009179,010,00039269,001024,002,000,0001
016,00008901,00008901,010,00038375,001024,002,000,0001
017,00008301,00008301,010,00035699,001024,002,000,0001
018,00010401,00010401,010,00044853,001024,002,000,0001
019,00007806,00007806,010,00033505,001024,002,000,0001
020,00007201,00007201,010,00030715,001024,002,000,0001
021,00008701,00008701,010,00037433,001024,002,000,0001
022,00010001,00010001,010,00042791,001024,002,000,0001
023,00008903,00008903,010,00038198,001024,002,000,0001
024,00009701,00009701,010,00041563,001024,002,000,0001
025,00009001,00009001,010,00038451,001024,002,000,0001
026,00009101,00009101,010,00039007,001024,002,000,0001
027,00009201,00009201,010,00039421,001024,002,000,0001
028,00010201,00010201,010,00043687,001024,002,000,0001
029,00007801,00007801,010,00033412,001024,002,000,0001
030,00009001,00009001,010,00038218,001024,002,000,0001
031,00010601,00010601,010,00045210,001024,002,000,0001
