tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,         0,       0,    0.000007,    0.000000,    0.089443,    0.043733,    0.000526,    0.000225,    0.088668,    0.043371,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.028698,    0.026446,    0.000145,    0.000117,    0.028447,    0.026234,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.027558,    0.027028,    0.000090,    0.000119,    0.027374,    0.026791,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.027166,    0.027827,    0.000083,    0.000115,    0.026990,    0.027617,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.026397,    0.026016,    0.000079,    0.000112,    0.026219,    0.025805,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.026489,    0.026218,    0.000083,    0.000112,    0.026311,    0.026007,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.027005,    0.025731,    0.000083,    0.000112,    0.026802,    0.025522,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.027194,    0.026457,    0.000083,    0.000115,    0.027014,    0.026239,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.058392,    0.030405,    0.000083,    0.000112,    0.058214,    0.030196,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.030902,    0.030572,    0.000083,    0.000112,    0.030726,    0.030354,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.031933,    0.030861,    0.000080,    0.000112,    0.031748,    0.030632,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.031938,    0.032480,    0.000080,    0.000119,    0.031765,    0.032267,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.031226,    0.030359,    0.000080,    0.000112,    0.031047,    0.030149,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.031293,    0.039840,    0.000080,    0.000114,    0.031115,    0.039630,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.026886,    0.025588,    0.000082,    0.000117,    0.026690,    0.025377,         0,               0,000,000
