lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR,numa,cnNR,mnNR,threadNR,maxHandover
0000000,0001011,0000150,0001001,0002856,0002535,0002675,0000005,001024,000,000,00000008,01,001,002,016,016
0000000,0001085,0001222,0001004,0004037,0003356,0003677,0000091,001024,000,000,00000008,01,001,002,016,016
0000000,0001013,0000150,0001001,0002896,0002555,0002715,0000005,001024,000,001,00000008,01,001,002,016,016
0000000,0001082,0001223,0001003,0004328,0003436,0003848,0000088,001024,000,001,00000008,01,001,002,016,016
0000000,0001013,0000150,0001001,0002865,0002545,0002675,0000005,001024,000,002,00000008,01,001,002,016,016
0000000,0001082,0001223,0001003,0004118,0003367,0003727,0000088,001024,000,002,00000008,01,001,002,016,016
0000000,0000180,0000140,0001001,0003106,0002695,0003046,0000008,001024,000,000,00000128,01,001,002,016,016
0000000,0001014,0000481,0001005,0004158,0003767,0004097,0000030,001024,000,000,00000128,01,001,002,016,016
0000000,0000180,0000140,0001001,0003106,0002685,0003046,0000008,001024,000,001,00000128,01,001,002,016,016
0000000,0001013,0000461,0001005,0004158,0003757,0004097,0000030,001024,000,001,00000128,01,001,002,016,016
0000000,0000171,0000140,0001001,0003106,0002685,0003046,0000008,001024,000,002,00000128,01,001,002,016,016
0000000,0001014,0000461,0001005,0004158,0003757,0004097,0000030,001024,000,002,00000128,01,001,002,016,016
0000000,0000161,0000031,0001002,0003116,0002695,0003076,0000008,001024,000,000,00001024,01,001,002,016,016
0000000,0001008,0000411,0001005,0004177,0003767,0004127,0000030,001024,000,000,00001024,01,001,002,016,016
0000000,0000161,0000031,0001001,0003116,0002695,0003076,0000008,001024,000,002,00001024,01,001,002,016,016
0000000,0001007,0000411,0001005,0004178,0003767,0004128,0000030,001024,000,002,00001024,01,001,002,016,016
0000000,0001006,0000110,0001005,0004638,0002885,0003075,0000006,001024,000,000,00000008,01,004,002,016,016
0000000,0001730,0000961,0001531,0006993,0006782,0006842,0000661,001024,000,000,00000008,01,004,002,016,016
0000000,0001003,0000041,0001005,0003226,0004639,0004739,0000006,001024,001,000,00000008,01,004,002,016,016
0000000,0002637,0000951,0002061,0006913,0006873,0006923,0001478,001024,001,000,00000008,01,004,002,016,016
0000000,0000220,0000040,0001009,0005250,0004919,0005140,0000033,001024,002,000,00000008,01,004,002,016,016
0000000,0002847,0000671,0002342,0007454,0006993,0007263,0001674,001024,002,000,00000008,01,004,002,016,016
0000000,0000220,0000040,0001008,0005249,0004920,0005149,0000033,001024,003,000,00000008,01,004,002,016,016
0000000,0002893,0000742,0002302,0007444,0006983,0007254,0001690,001024,003,000,00000008,01,004,002,016,016
0000000,0001007,0000091,0001006,0004759,0003306,0003506,0000007,001024,000,001,00000008,01,004,002,016,016
0000000,0001794,0001032,0001591,0007695,0007404,0007444,0000715,001024,000,001,00000008,01,004,002,016,016
0000000,0001004,0000050,0001005,0003246,0004679,0004819,0000007,001024,001,001,00000008,01,004,002,016,016
0000000,0002512,0001112,0001966,0007404,0007254,0007544,0001353,001024,001,001,00000008,01,004,002,016,016
0000000,0000320,0000040,0001011,0005250,0005000,0005180,0000035,001024,002,001,00000008,01,004,002,016,016
0000000,0002677,0000691,0002264,0007995,0007574,0007855,0001531,001024,002,001,00000008,01,004,002,016,016
0000000,0000320,0000040,0001011,0005260,0005000,0005190,0000035,001024,003,001,00000008,01,004,002,016,016
0000000,0002719,0000701,0002289,0008035,0007574,0007894,0001569,001024,003,001,00000008,01,004,002,016,016
0000000,0001005,0000110,0001004,0004619,0003085,0003246,0000006,001024,000,002,00000008,01,004,002,016,016
0000000,0001847,0001062,0001589,0007193,0006893,0006973,0000766,001024,000,002,00000008,01,004,002,016,016
0000000,0001002,0000040,0001004,0003286,0004658,0004759,0000006,001024,001,002,00000008,01,004,002,016,016
0000000,0002923,0001072,0002188,0006953,0006823,0007043,0001727,001024,001,002,00000008,01,004,002,016,016
0000000,0000201,0000050,0001007,0005260,0004979,0005190,0000033,001024,002,002,00000008,01,004,002,016,016
0000000,0003095,0000712,0002369,0007494,0007233,0007384,0001852,001024,002,002,00000008,01,004,002,016,016
