tid,lock_impl_time(ms)
RUN 0
001, 17762.834
002, 17543.412
003, 17685.322
004, 17654.490
005, 17644.395
007, 17550.803
006, 17594.938
008, 17532.455
009, 17502.537
011, 17735.906
010, 17595.027
013, 17631.975
012, 17523.328
015, 17752.436
014, 17708.041
016, 17546.271
-----------------------------------------------------------------------------------------------

RUN 1
001, 17727.607
002, 17531.613
003, 17665.500
004, 17692.863
005, 17607.533
007, 17757.141
006, 17533.281
008, 17407.703
009, 17627.613
011, 17542.904
010, 17560.863
013, 17579.920
012, 17511.484
015, 17672.320
014, 17465.268
016, 17467.607
-----------------------------------------------------------------------------------------------

RUN 2
001, 17742.875
002, 17445.506
003, 17623.748
004, 17653.322
005, 17516.047
007, 17638.242
006, 17613.236
008, 17498.312
009, 17689.826
011, 17718.959
010, 17752.189
013, 17643.445
012, 17648.629
015, 17771.516
014, 17492.467
016, 17503.365
-----------------------------------------------------------------------------------------------

RUN 3
001, 17747.963
002, 17539.568
003, 17641.617
004, 17717.189
005, 17461.984
007, 17538.527
006, 17644.955
008, 17540.566
009, 17665.750
011, 17744.641
010, 17709.707
013, 17590.129
012, 17646.617
015, 17741.061
014, 17616.314
016, 17588.861
-----------------------------------------------------------------------------------------------

RUN 4
001, 17770.830
002, 17535.166
003, 17638.945
004, 17677.221
005, 17666.861
007, 17614.322
006, 17377.072
008, 17670.561
009, 17485.504
011, 17642.453
010, 17682.906
013, 17520.264
012, 17586.275
015, 17727.008
014, 17487.914
016, 17559.162
-----------------------------------------------------------------------------------------------

