tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,        63,      63,    0.009403
001,        65,      65,    0.011353
002,        91,      91,    0.017573
003,        33,      33,    0.006367
004,        71,      71,    0.014680
005,       121,     121,    0.022007
006,       112,     112,    0.017163
007,        41,      41,    0.007540
008,        47,      47,    0.006894
009,        39,      39,    0.006147
010,       127,     127,    0.020283
011,        44,      44,    0.008437
012,        54,      54,    0.009020
013,        91,      91,    0.015890
014,        38,      38,    0.006027
015,        50,      50,    0.007080
016,        80,      80,    0.012080
017,        57,      57,    0.008363
018,        44,      44,    0.009163
019,        50,      50,    0.007693
020,        46,      46,    0.006733
021,        63,      63,    0.011173
022,        70,      70,    0.011937
023,        47,      47,    0.006650
024,        92,      92,    0.019018
025,        91,      91,    0.015943
026,        79,      79,    0.015857
027,        44,      44,    0.006957
028,        54,      54,    0.009623
-------------------------------------------------------------------------------------------------------

RUN 1
000,        79,      79,    0.012180
001,        76,      76,    0.011377
002,        85,      85,    0.012690
003,        33,      33,    0.006273
004,        85,      85,    0.017297
005,        75,      75,    0.014403
006,        12,      12,    0.002380
007,        65,      65,    0.009453
008,        70,      70,    0.010367
009,        70,      70,    0.009493
010,        84,      84,    0.011777
011,        85,      85,    0.014483
012,        33,      33,    0.007117
013,        86,      86,    0.011717
014,       100,     100,    0.018273
015,        66,      66,    0.009003
016,        75,      75,    0.014867
017,        21,      21,    0.003443
018,        85,      85,    0.012830
019,        26,      26,    0.003850
020,        33,      33,    0.006443
021,        29,      29,    0.006187
022,        32,      32,    0.005260
023,        74,      74,    0.011803
024,        85,      85,    0.012797
025,        86,      86,    0.014927
026,        85,      85,    0.016773
027,        56,      56,    0.012067
028,        55,      55,    0.010510
-------------------------------------------------------------------------------------------------------

RUN 2
000,        65,      65,    0.013283
001,        77,      77,    0.013267
002,        68,      68,    0.013520
003,        71,      71,    0.011397
004,        71,      71,    0.011147
005,        67,      67,    0.010457
006,        57,      57,    0.010020
007,        16,      16,    0.002533
008,        85,      85,    0.012963
009,        71,      71,    0.012943
010,        54,      54,    0.009650
011,        44,      44,    0.008043
012,        70,      70,    0.013710
013,       108,     108,    0.020750
014,        49,      49,    0.010717
015,        24,      24,    0.003737
016,        85,      85,    0.015333
017,        85,      85,    0.015640
018,        71,      71,    0.009100
019,        30,      30,    0.004613
020,        37,      37,    0.005323
021,        71,      71,    0.010240
022,        63,      63,    0.011117
023,        85,      85,    0.015027
024,        56,      56,    0.010970
025,        28,      28,    0.004070
026,        71,      71,    0.011650
027,        38,      38,    0.007820
028,        44,      44,    0.008283
-------------------------------------------------------------------------------------------------------

RUN 3
000,        77,      77,    0.015543
001,        84,      84,    0.014577
002,        83,      83,    0.012063
003,        78,      78,    0.013053
004,        14,      14,    0.002603
005,        38,      38,    0.005907
006,        39,      39,    0.007750
007,        69,      69,    0.010870
008,        16,      16,    0.003183
009,        77,      77,    0.012857
010,        16,      16,    0.002587
011,        23,      23,    0.003237
012,        16,      16,    0.002750
013,        33,      33,    0.006727
014,        47,      47,    0.007403
015,        90,      90,    0.013520
016,       107,     107,    0.020200
017,        63,      63,    0.010173
018,        32,      32,    0.004407
019,        34,      34,    0.005643
020,        91,      91,    0.012963
021,        92,      92,    0.013663
022,        84,      84,    0.015360
023,        90,      90,    0.015020
024,       108,     108,    0.021713
025,        78,      78,    0.013977
026,        77,      77,    0.013510
027,        90,      90,    0.016007
028,        46,      46,    0.007950
-------------------------------------------------------------------------------------------------------

RUN 4
000,        43,      43,    0.006927
001,        48,      48,    0.008133
002,        79,      79,    0.016323
003,        32,      32,    0.005807
004,        50,      50,    0.007653
005,        63,      63,    0.010707
006,        61,      61,    0.010113
007,        52,      52,    0.008213
008,        95,      95,    0.013047
009,        62,      62,    0.011633
010,        21,      21,    0.003693
011,        70,      70,    0.011623
012,        62,      62,    0.011317
013,        82,      82,    0.012453
014,        95,      95,    0.018527
015,        71,      71,    0.012483
016,        53,      53,    0.008450
017,        60,      60,    0.009373
018,        67,      67,    0.012547
019,        48,      48,    0.007923
020,        95,      95,    0.017510
021,        55,      55,    0.008260
022,        61,      61,    0.010310
023,        94,      94,    0.015226
024,        54,      54,    0.011567
025,        55,      55,    0.008647
026,        54,      54,    0.010783
027,        80,      80,    0.014910
028,        59,      59,    0.008340
-------------------------------------------------------------------------------------------------------

