tid,lock_impl_time(ms)
RUN 0
001, 26641.055
002, 26785.887
003, 26157.980
004, 26481.771
005, 26732.537
006, 26103.229
007, 26442.516
008, 26544.867
009, 26461.965
010, 26448.967
011, 26156.119
013, 26657.275
012, 26390.289
014, 26455.553
015, 26413.242
016, 26638.682
-----------------------------------------------------------------------------------------------

RUN 1
001, 26574.160
002, 26641.586
003, 26674.107
004, 26651.566
005, 26756.881
006, 26629.836
007, 26107.111
008, 26464.373
009, 26419.053
010, 26410.994
011, 26400.350
013, 26412.383
012, 26389.377
014, 26467.910
015, 26417.068
016, 26157.818
-----------------------------------------------------------------------------------------------

RUN 2
001, 26342.588
002, 26686.338
003, 26287.881
004, 26622.410
005, 26810.598
006, 26506.076
007, 26551.494
008, 26588.139
009, 26286.779
010, 26166.949
011, 26466.359
013, 26442.027
012, 26468.010
014, 26670.332
015, 26489.770
016, 26141.217
-----------------------------------------------------------------------------------------------

RUN 3
001, 26339.096
002, 26722.654
003, 26389.512
004, 26689.480
005, 26691.988
006, 26438.014
007, 26780.012
008, 26561.318
009, 26177.785
010, 26397.566
011, 26457.836
013, 26504.373
012, 26418.156
014, 26367.494
015, 26218.404
016, 26302.803
-----------------------------------------------------------------------------------------------

RUN 4
001, 26434.758
002, 26637.287
003, 26141.383
004, 26670.990
005, 26868.475
006, 26524.695
007, 26270.904
008, 26556.988
009, 26378.289
010, 26292.656
011, 26471.334
013, 26225.127
012, 26522.770
014, 26432.031
015, 26471.834
016, 26265.480
-----------------------------------------------------------------------------------------------

