lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0007133,0001799,0006012,0001237,0007143,0006493,0005981,001024,001,000,0001
0011271,0004022,0007995,0003118,0010240,0009728,0008547,001024,001,000,0001
0007214,0001779,0006042,0001234,0007153,0006533,0006011,001024,002,000,0001
0011051,0003900,0007985,0002870,0009197,0009538,0008456,001024,002,000,0001
0007204,0001799,0006012,0001237,0007153,0006522,0005981,001024,003,000,0001
0012213,0004133,0009227,0003100,0011572,0010880,0009819,001024,003,000,0001
0007294,0001797,0006031,0001234,0007263,0006613,0005992,001024,004,000,0001
0011702,0004077,0010279,0003092,0013605,0010380,0010841,001024,004,000,0001
0007244,0001704,0006051,0001234,0007164,0006562,0006011,001024,001,001,0001
0010930,0004364,0007374,0003113,0010169,0009558,0008195,001024,001,001,0001
0007184,0001796,0006011,0001236,0007144,0006523,0005981,001024,002,001,0001
0010991,0004678,0008165,0003379,0010199,0009558,0008807,001024,002,001,0001
0007244,0001792,0006011,0001235,0007134,0006552,0005972,001024,003,001,0001
0012012,0004555,0008746,0003312,0010770,0010610,0009428,001024,003,001,0001
0007164,0001797,0006001,0001235,0007154,0006572,0005932,001024,004,001,0001
0011602,0004994,0009888,0003307,0012053,0010289,0010260,001024,004,001,0001
0007213,0001792,0006041,0001236,0007163,0006542,0006002,001024,001,002,0001
0010620,0004144,0007875,0003112,0009297,0009327,0008496,001024,001,002,0001
0007174,0001796,0006031,0001236,0007154,0006533,0005992,001024,002,002,0001
0011201,0004164,0008166,0003105,0009829,0009899,0008746,001024,002,002,0001
0007243,0001799,0006031,0001236,0007163,0006572,0006001,001024,003,002,0001
0012033,0004271,0009307,0003128,0011562,0010410,0009779,001024,003,002,0001
0007364,0001802,0006022,0001235,0007263,0006643,0005991,001024,004,002,0001
0011502,0004413,0010230,0003215,0013295,0010139,0010831,001024,004,002,0001
0007224,0001779,0006051,0001235,0007164,0006533,0006011,001024,001,003,0001
0010711,0003923,0007845,0002984,0010150,0009127,0008295,001024,001,003,0001
0007154,0001803,0006021,0001239,0007153,0006512,0005981,001024,002,003,0001
0011481,0004125,0008176,0003131,0009888,0010109,0008766,001024,002,003,0001
0007264,0001802,0006021,0001238,0007144,0006553,0005982,001024,003,003,0001
0012133,0004183,0009257,0003149,0011040,0010900,0009569,001024,003,003,0001
0007414,0001801,0006062,0001235,0007293,0006662,0005991,001024,004,003,0001
0011281,0004161,0010400,0003196,0012784,0009989,0010781,001024,004,003,0001
0007184,0001779,0006041,0001234,0007164,0006502,0006002,001024,001,004,0001
0010410,0005171,0007735,0003627,0009769,0009087,0008165,001024,001,004,0001
0007153,0001797,0006011,0001236,0007133,0006472,0005971,001024,002,004,0001
0011291,0005632,0008306,0003799,0009467,0009778,0008747,001024,002,004,0001
0007223,0001791,0006021,0001234,0007153,0006512,0005991,001024,003,004,0001
0012393,0005586,0009067,0003585,0010951,0010931,0009678,001024,003,004,0001
0007223,0001792,0006011,0001234,0007184,0006533,0005981,001024,004,004,0001
0011342,0006167,0009869,0003098,0013025,0010099,0010590,001024,004,004,0001
0007805,0000351,0000060,0001007,0009378,0007344,0009308,001024,001,000,0512
0016381,0001034,0017473,0001049,0028023,0015910,0027913,001024,001,000,0512
0007123,0000351,0000060,0001005,0006693,0006172,0006652,001024,002,000,0512
0013706,0001018,0006472,0001055,0009628,0012303,0009347,001024,002,000,0512
0007875,0000350,0000060,0001007,0009598,0007424,0009538,001024,003,000,0512
0016471,0001034,0017663,0001049,0028203,0015970,0028073,001024,003,000,0512
0007183,0000351,0000070,0001006,0007584,0006733,0007534,001024,004,000,0512
0015900,0001024,0011312,0001051,0025158,0015439,0025027,001024,004,000,0512
0007985,0000351,0000060,0001007,0010710,0007544,0010640,001024,001,001,0512
0016000,0001038,0019156,0001067,0029125,0015529,0029015,001024,001,001,0512
0006883,0000350,0000060,0001006,0007394,0006442,0007334,001024,002,001,0512
0013676,0001025,0010259,0001074,0024045,0013235,0023895,001024,002,001,0512
0007705,0000351,0000060,0001007,0009819,0007244,0009758,001024,003,001,0512
0015810,0001037,0018225,0001069,0028774,0015329,0028664,001024,003,001,0512
0008205,0000351,0000060,0001008,0011502,0007755,0011422,001024,004,001,0512
0016551,0001039,0019467,0001067,0030267,0016071,0030147,001024,004,001,0512
0007895,0000351,0000060,0001007,0010320,0007444,0010249,001024,001,002,0512
0015649,0001039,0018395,0001068,0028875,0015188,0028755,001024,001,002,0512
0007995,0000341,0000060,0001007,0010671,0007544,0010600,001024,002,002,0512
0015640,0001039,0018986,0001068,0029015,0015179,0028885,001024,002,002,0512
0008085,0000351,0000060,0001008,0010981,0007644,0010901,001024,003,002,0512
0015860,0001040,0018746,0001068,0029115,0015399,0029005,001024,003,002,0512
0008255,0000350,0000060,0001008,0011482,0007805,0011402,001024,004,002,0512
0016301,0001041,0019677,0001068,0030037,0015830,0029917,001024,004,002,0512
0007164,0000350,0000060,0001006,0007273,0006712,0007223,001024,001,003,0512
0014337,0001021,0009147,0001049,0019697,0013886,0019557,001024,001,003,0512
0007173,0000350,0000060,0001006,0007303,0006723,0007253,001024,002,003,0512
0015108,0001021,0009768,0001049,0023204,0014607,0023064,001024,002,003,0512
0007274,0000361,0000060,0001005,0006682,0006201,0006642,001024,003,003,0512
0013184,0001018,0006433,0001083,0009318,0011822,0009047,001024,003,003,0512
0008296,0000351,0000060,0001007,0010600,0007845,0010530,001024,004,003,0512
0017173,0001036,0018815,0001038,0029546,0016692,0029435,001024,004,003,0512
0006933,0000351,0000070,0001006,0007485,0006482,0007434,001024,001,004,0512
0013906,0001026,0011121,0001064,0024796,0013436,0024667,001024,001,004,0512
0007754,0000351,0000060,0001007,0009979,0007284,0009909,001024,002,004,0512
0015579,0001036,0018175,0001059,0028704,0015109,0028574,001024,002,004,0512
0007674,0000350,0000060,0001007,0009738,0007213,0009668,001024,003,004,0512
0015560,0001036,0017854,0001060,0028524,0015088,0028404,001024,003,004,0512
0007945,0000341,0000060,0001007,0010600,0007504,0010530,001024,004,004,0512
0016211,0001038,0019236,0001059,0029797,0015740,0029676,001024,004,004,0512
