tid,lock_impl_time(ms)
RUN 0
002,  4.736143
002,  0.597018
002,  0.385630
002,  0.356042
002,  0.352067
002,  0.353932
002,  0.360232
002,  0.377875
002,  0.399295
002,  0.345082
001,  5.140467
001,  0.492940
001,  0.372400
001,  0.350175
001,  0.352118
001,  0.357620
001,  0.338673
001,  0.421173
001,  0.346685
001,  0.336630
003,  5.078748
003,  0.527837
003,  0.382103
003,  0.360580
003,  0.367185
003,  0.372577
003,  0.356632
003,  0.436460
003,  0.372597
003,  0.355712
004,  4.826722
004,  0.554442
004,  0.365188
004,  0.339227
004,  0.336763
004,  0.312317
004,  0.351378
004,  0.372088
004,  0.380832
004,  0.328400
006,  5.312415
006,  0.384460
006,  0.362092
006,  0.353730
006,  0.356995
006,  0.366132
006,  0.379152
006,  0.406105
006,  0.351607
006,  0.348593
005,  4.988564
005,  0.542710
005,  0.387883
005,  0.367215
005,  0.364767
005,  0.359658
005,  0.362233
005,  0.413988
005,  0.370128
005,  0.355868
008,  4.911437
008,  0.577103
008,  0.387968
008,  0.364440
008,  0.359167
008,  0.358825
008,  0.370212
008,  0.398557
008,  0.399510
008,  0.355552
007,  5.221447
007,  0.464918
007,  0.367038
007,  0.357240
007,  0.358865
007,  0.370597
007,  0.356812
007,  0.407500
007,  0.356187
007,  0.350547
010,  0.172463
010,  0.502955
010,  0.357887
010,  0.346550
010,  0.334007
010,  0.335833
010,  0.337275
010,  0.330240
010,  0.332435
010,  0.331823
009,  0.258295
009,  0.468980
009,  0.352852
009,  0.342588
009,  0.327683
009,  0.326290
009,  0.336272
009,  0.327300
009,  0.330942
009,  0.333763
011,  0.001785
011,  0.565722
011,  0.357688
011,  0.339245
011,  0.334950
011,  0.330550
011,  0.333825
011,  0.327510
011,  0.326105
011,  0.323340
013,  0.349050
013,  0.451145
013,  0.357893
013,  0.348553
013,  0.340617
013,  0.336428
013,  0.337190
013,  0.325885
013,  0.336323
013,  0.343478
012,  0.511628
012,  0.377142
012,  0.344655
012,  0.342670
012,  0.340428
012,  0.340693
012,  0.339087
012,  0.333883
012,  0.335505
012,  0.332063
014,  0.581188
014,  0.357493
014,  0.340303
014,  0.336132
014,  0.333132
014,  0.334410
014,  0.328365
014,  0.327312
014,  0.327120
014,  0.337150
015,  0.425798
015,  0.417067
015,  0.355377
015,  0.346328
015,  0.341623
015,  0.341577
015,  0.336088
015,  0.332970
015,  0.335583
015,  0.342002
016,  0.089355
016,  0.535032
016,  0.354208
016,  0.336637
016,  0.331245
016,  0.332618
016,  0.334962
016,  0.326240
016,  0.329367
016,  0.327145
-----------------------------------------------------------------------------------------------

RUN 1
002,  4.618038
002,  0.437303
002,  0.367857
002,  0.353952
002,  0.381075
002,  0.351145
002,  0.348038
002,  0.394613
002,  0.334317
002,  0.387278
001,  4.891793
001,  0.391903
001,  0.368798
001,  0.365982
001,  0.357422
001,  0.349842
001,  0.373027
001,  0.367475
001,  0.361253
001,  0.339235
003,  4.761563
003,  0.406073
003,  0.365872
003,  0.353093
003,  0.368678
003,  0.355392
003,  0.370765
003,  0.378403
003,  0.338727
003,  0.364900
004,  4.682722
004,  0.400857
004,  0.351217
004,  0.340910
004,  0.363872
004,  0.336848
004,  0.339228
004,  0.360922
004,  0.321155
004,  0.371593
006,  4.946685
006,  0.386143
006,  0.374963
006,  0.371802
006,  0.362372
006,  0.356123
006,  0.379930
006,  0.359690
006,  0.377143
006,  0.352057
005,  4.948900
005,  0.376367
005,  0.375300
005,  0.387525
005,  0.365783
005,  0.362595
005,  0.398977
005,  0.358552
005,  0.388342
005,  0.361870
008,  4.552435
008,  0.444713
008,  0.381365
008,  0.369933
008,  0.392518
008,  0.362320
008,  0.355575
008,  0.410835
008,  0.355318
008,  0.383668
007,  4.822273
007,  0.391092
007,  0.365660
007,  0.352392
007,  0.355322
007,  0.346217
007,  0.369050
007,  0.365205
007,  0.323887
007,  0.343963
010,  0.096595
010,  0.397495
010,  0.329035
010,  0.322635
010,  0.317370
010,  0.354875
010,  0.336422
010,  0.374200
010,  0.324487
010,  0.329970
009,  0.340853
009,  0.342087
009,  0.315537
009,  0.313913
009,  0.323992
009,  0.342677
009,  0.352293
009,  0.333613
009,  0.330542
009,  0.307035
011,  0.001197
011,  0.404053
011,  0.335188
011,  0.328073
011,  0.324460
011,  0.353740
011,  0.341623
011,  0.383290
011,  0.328180
011,  0.331780
013,  0.225620
013,  0.368305
013,  0.326782
013,  0.324525
013,  0.320403
013,  0.359242
013,  0.353507
013,  0.351385
013,  0.330465
013,  0.317818
012,  0.404420
012,  0.348887
012,  0.316558
012,  0.314545
012,  0.324037
012,  0.347935
012,  0.369230
012,  0.334588
012,  0.324248
012,  0.322418
014,  0.452348
014,  0.334422
014,  0.328402
014,  0.324462
014,  0.344677
014,  0.330692
014,  0.381742
014,  0.317683
014,  0.332172
014,  0.333617
015,  0.290688
015,  0.365883
015,  0.326797
015,  0.319910
015,  0.322662
015,  0.351607
015,  0.360775
015,  0.337733
015,  0.329322
015,  0.317327
016,  0.168400
016,  0.381917
016,  0.330928
016,  0.327073
016,  0.321457
016,  0.365797
016,  0.343657
016,  0.369593
016,  0.326852
016,  0.324767
-----------------------------------------------------------------------------------------------

