tid,total_duration(s),min_slock_hold,med,max,min_swait_acq,med,max,min_swait_rel,med,max,min_slwait_acq,med,max,min_slwait_rel,med,max,min_sgwait_acq,med,max,min_sgwait_rel,med,max,min_sdata_read,med,max,min_sdata_write,med,max,min_sglock_tries,med,max,array_size(B),client_id
000,3.0, 0.000206667, 0.000235000, 0.006958333, 0.004465000, 0.017348334, 0.805316687, 0.000120000, 0.000148333, 0.007303333, 0.004421667, 0.011412500, 0.805201650, 0.000045000, 0.000071667, 0.003000000, 0.000000000, 0.000000000, 0.015233333, 0.000000000, 0.000000000, 0.013718333, 0.000000000, 0.000000000, 0.002420000, 0.000000000, 0.000000000, 0.000106667, 0.000000000, 0.000000000, 1.000000000,        33554432,000
001,3.0, 0.000201667, 0.000238333, 0.068361670, 0.004958333, 0.011543334, 0.634153306, 0.000120000, 0.000155000, 0.079763331, 0.004911667, 0.011475000, 0.634036660, 0.000043333, 0.000071667, 0.004976667, 0.000000000, 0.000000000, 0.024366667, 0.000000000, 0.000000000, 0.069733337, 0.000000000, 0.000000000, 0.001681667, 0.000000000, 0.000000000, 0.000095000, 0.000000000, 0.000000000, 1.000000000,        33554432,000
002,3.0, 0.000206667, 0.000246667, 0.003445000, 0.004550000, 0.011583333, 0.634401679, 0.000121667, 0.000158333, 0.014360000, 0.004498333, 0.010810833, 0.634103358, 0.000045000, 0.000071667, 0.003441667, 0.000000000, 0.000000000, 0.017914999, 0.000000000, 0.006188334, 0.164071664, 0.000000000, 0.000000000, 0.003333333, 0.000000000, 0.000053333, 0.000093333, 0.000000000, 0.000000000, 1.000000000,        33554432,000
003,3.0, 0.000206667, 0.000236667, 0.007543333, 0.004431667, 0.011595000, 0.804260015, 0.000121667, 0.000140000, 0.012293333, 0.004385000, 0.011255000, 0.804151654, 0.000043333, 0.000061667, 0.000185000, 0.000000000, 0.006213333, 0.013150000, 0.000000000, 0.000000000, 0.015158333, 0.000000000, 0.000043333, 0.004121667, 0.000000000, 0.000000000, 0.000100000, 0.000000000, 1.000000000, 1.000000000,        33554432,000
004,3.0, 0.000206667, 0.000235000, 0.006510000, 0.004515000, 0.017392499, 0.633643329, 0.000121667, 0.000143333, 0.003148333, 0.004466667, 0.017344167, 0.633218348, 0.000043333, 0.000056667, 0.002110000, 0.000000000, 0.006141667, 0.015516667, 0.000000000, 0.000000000, 0.039223332, 0.000000000, 0.000046667, 0.003420000, 0.000000000, 0.000000000, 0.000163333, 0.000000000, 1.000000000, 1.000000000,        33554432,000
005,3.0, 0.000196667, 0.000235000, 0.006891666, 0.004468333, 0.011584166, 0.803946674, 0.000120000, 0.000140000, 0.011466667, 0.004421667, 0.011523333, 0.803553343, 0.000043333, 0.000063333, 0.010615000, 0.000000000, 0.000000000, 0.015306666, 0.000000000, 0.006063333, 0.015495000, 0.000000000, 0.000000000, 0.002931667, 0.000000000, 0.000050000, 0.000133333, 0.000000000, 0.000000000, 1.000000000,        33554432,000
006,3.0, 0.000196667, 0.000243333, 0.005640000, 0.004538334, 0.017399166, 0.809345007, 0.000120000, 0.000143333, 0.010520000, 0.004495000, 0.011344166, 0.797956645, 0.000045000, 0.000061667, 0.003528333, 0.000000000, 0.000000000, 0.018533334, 0.000000000, 0.000000000, 0.069811665, 0.000000000, 0.000000000, 0.002235000, 0.000000000, 0.000000000, 0.000096667, 0.000000000, 0.000000000, 1.000000000,        33554432,000
007,3.0, 0.000206667, 0.000235000, 0.000476667, 0.004468333, 0.017375000, 0.809711695, 0.000120000, 0.000140000, 0.006655000, 0.004425000, 0.017323334, 0.809578359, 0.000043333, 0.000063333, 0.006560000, 0.000000000, 0.000000000, 0.015659999, 0.000000000, 0.000000000, 0.015271666, 0.000000000, 0.000000000, 0.003318333, 0.000000000, 0.000000000, 0.000088333, 0.000000000, 0.000000000, 1.000000000,        33554432,000
008,3.0, 0.000283333, 0.000475833, 0.004480000,30.009366989,866.590209961,1236.917846680, 0.000556667, 0.000590000, 0.005058333,30.008743286,866.589660645,1236.907104492, 0.000336667, 0.000375833, 0.000433333, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,        33554432,000
009,3.0, 0.000256667, 0.000395000, 0.005248333,192.829376221,709.315185547,1388.647338867, 0.000235000, 0.000440833, 0.006163334,192.829254150,709.305908203,1388.646850586, 0.000148333, 0.000331667, 0.000605000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,        33554432,000
