tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR
000,00115589,00115589,020,00134607,00003600,00003600,001024,000,000,00000512
001,00115257,00115257,020,00133996,00003638,00003638,001024,000,000,00000512
002,00114858,00114858,020,00133502,00003634,00003634,001024,000,000,00000512
003,00114290,00114290,020,00133224,00003567,00003567,001024,000,000,00000512
004,00114012,00114012,020,00132151,00003641,00003641,001024,000,000,00000512
005,00113837,00113837,020,00132187,00003556,00003556,001024,000,000,00000512
006,00113316,00113316,020,00131835,00003546,00003546,001024,000,000,00000512
007,00113024,00113024,020,00130964,00003583,00003583,001024,000,000,00000512
008,00112659,00112659,020,00130400,00003616,00003616,001024,000,000,00000512
009,00112301,00112301,020,00129915,00003671,00003671,001024,000,000,00000512
010,00111983,00111983,020,00129739,00003562,00003562,001024,000,000,00000512
011,00111503,00111503,020,00129437,00003646,00003646,001024,000,000,00000512
012,00111415,00111415,020,00128962,00003666,00003666,001024,000,000,00000512
013,00110892,00110892,020,00128707,00003663,00003663,001024,000,000,00000512
014,00110757,00110757,020,00128142,00003626,00003626,001024,000,000,00000512
015,00110276,00110276,020,00127994,00003679,00003679,001024,000,000,00000512
016,00110158,00110158,020,00127240,00003623,00003623,001024,000,000,00000512
017,00109742,00109742,020,00127405,00003507,00003507,001024,000,000,00000512
018,00109721,00109721,020,00127148,00003533,00003533,001024,000,000,00000512
019,00109329,00109329,020,00126685,00003600,00003600,001024,000,000,00000512
020,00109173,00109173,020,00126634,00003699,00003699,001024,000,000,00000512
021,00108878,00108878,020,00125856,00003580,00003580,001024,000,000,00000512
022,00108607,00108607,020,00126256,00003557,00003557,001024,000,000,00000512
023,00108537,00108537,020,00125142,00003692,00003692,001024,000,000,00000512
024,00108221,00108221,020,00125236,00003716,00003716,001024,000,000,00000512
025,00107905,00107905,020,00124476,00003680,00003680,001024,000,000,00000512
026,00107823,00107823,020,00124898,00003618,00003618,001024,000,000,00000512
027,00107562,00107562,020,00124430,00003569,00003569,001024,000,000,00000512
028,00107306,00107306,020,00124202,00003600,00003600,001024,000,000,00000512
029,00107021,00107021,020,00123628,00003628,00003628,001024,000,000,00000512
030,00106769,00106769,020,00123132,00003724,00003724,001024,000,000,00000512
031,00106398,00106398,020,00122881,00003669,00003669,001024,000,000,00000512
000,00157508,00157508,020,00185441,00005360,00005360,001024,001,000,00000512
001,00156012,00156012,020,00183590,00005356,00005356,001024,001,000,00000512
002,00154612,00154612,020,00182099,00005286,00005286,001024,001,000,00000512
003,00153225,00153225,020,00179967,00005362,00005362,001024,001,000,00000512
004,00151533,00151533,020,00178038,00005255,00005255,001024,001,000,00000512
005,00150428,00150428,020,00176526,00005335,00005335,001024,001,000,00000512
006,00149367,00149367,020,00175556,00005109,00005109,001024,001,000,00000512
007,00148277,00148277,020,00173784,00005147,00005147,001024,001,000,00000512
008,00147404,00147404,020,00172720,00005311,00005311,001024,001,000,00000512
009,00146473,00146473,020,00171296,00005202,00005202,001024,001,000,00000512
010,00145621,00145621,020,00170611,00005087,00005087,001024,001,000,00000512
011,00144444,00144444,020,00168944,00005194,00005194,001024,001,000,00000512
012,00143757,00143757,020,00168251,00005077,00005077,001024,001,000,00000512
013,00143337,00143337,020,00167027,00005120,00005120,001024,001,000,00000512
014,00142346,00142346,020,00166075,00005172,00005172,001024,001,000,00000512
015,00141461,00141461,020,00165874,00005151,00005151,001024,001,000,00000512
016,00141003,00141003,020,00164533,00005134,00005134,001024,001,000,00000512
017,00140175,00140175,020,00163421,00005041,00005041,001024,001,000,00000512
018,00139331,00139331,020,00162148,00005121,00005121,001024,001,000,00000512
019,00139018,00139018,020,00161868,00004899,00004899,001024,001,000,00000512
020,00138374,00138374,020,00160740,00005083,00005083,001024,001,000,00000512
021,00137675,00137675,020,00160040,00005062,00005062,001024,001,000,00000512
022,00137186,00137186,020,00159944,00005050,00005050,001024,001,000,00000512
023,00136743,00136743,020,00158906,00005066,00005066,001024,001,000,00000512
024,00136281,00136281,020,00157986,00005040,00005040,001024,001,000,00000512
025,00135993,00135993,020,00157513,00005097,00005097,001024,001,000,00000512
026,00135657,00135657,020,00156831,00005094,00005094,001024,001,000,00000512
027,00135080,00135080,020,00156767,00004904,00004904,001024,001,000,00000512
028,00134793,00134793,020,00155733,00005053,00005053,001024,001,000,00000512
029,00134403,00134403,020,00155145,00005208,00005208,001024,001,000,00000512
030,00134244,00134244,020,00155509,00005074,00005074,001024,001,000,00000512
031,00133996,00133996,020,00154697,00005141,00005141,001024,001,000,00000512
000,00104139,00104139,020,00134425,00002555,00002555,001024,002,000,00000512
001,00104360,00104360,020,00135241,00002579,00002579,001024,002,000,00000512
002,00103502,00103502,020,00133920,00002593,00002593,001024,002,000,00000512
003,00102789,00102789,020,00132722,00002482,00002482,001024,002,000,00000512
004,00102331,00102331,020,00132395,00002540,00002540,001024,002,000,00000512
005,00101823,00101823,020,00131444,00002447,00002447,001024,002,000,00000512
006,00100987,00100987,020,00129932,00002518,00002518,001024,002,000,00000512
007,00101417,00101417,020,00130050,00002433,00002433,001024,002,000,00000512
008,00101000,00101000,020,00129847,00002463,00002463,001024,002,000,00000512
009,00100335,00100335,020,00128612,00002472,00002472,001024,002,000,00000512
010,00099300,00099300,020,00127178,00002431,00002431,001024,002,000,00000512
011,00100084,00100084,020,00128484,00002390,00002390,001024,002,000,00000512
012,00099200,00099200,020,00126957,00002479,00002479,001024,002,000,00000512
013,00098858,00098858,020,00126516,00002467,00002467,001024,002,000,00000512
014,00099200,00099200,020,00127140,00002392,00002392,001024,002,000,00000512
015,00098262,00098262,020,00126186,00002407,00002407,001024,002,000,00000512
016,00099400,00099400,020,00127075,00002466,00002466,001024,002,000,00000512
017,00099643,00099643,020,00127008,00002367,00002367,001024,002,000,00000512
018,00098122,00098122,020,00125282,00002419,00002419,001024,002,000,00000512
019,00098776,00098776,020,00126446,00002368,00002368,001024,002,000,00000512
020,00098952,00098952,020,00126278,00002390,00002390,001024,002,000,00000512
021,00098399,00098399,020,00125963,00002452,00002452,001024,002,000,00000512
022,00097600,00097600,020,00124804,00002318,00002318,001024,002,000,00000512
023,00098037,00098037,020,00125028,00002340,00002340,001024,002,000,00000512
024,00097600,00097600,020,00124496,00002360,00002360,001024,002,000,00000512
025,00098021,00098021,020,00125234,00002352,00002352,001024,002,000,00000512
026,00097026,00097026,020,00123675,00002373,00002373,001024,002,000,00000512
027,00097513,00097513,020,00124320,00002375,00002375,001024,002,000,00000512
028,00096936,00096936,020,00123923,00002352,00002352,001024,002,000,00000512
029,00097936,00097936,020,00124696,00002368,00002368,001024,002,000,00000512
030,00097300,00097300,020,00124161,00002403,00002403,001024,002,000,00000512
031,00097446,00097446,020,00123746,00002439,00002439,001024,002,000,00000512
000,00178356,00178356,020,00214249,00006619,00006619,001024,003,000,00000512
001,00176748,00176748,020,00211772,00006535,00006535,001024,003,000,00000512
002,00175157,00175157,020,00210372,00006361,00006361,001024,003,000,00000512
003,00174517,00174517,020,00208788,00006393,00006393,001024,003,000,00000512
004,00172671,00172671,020,00206704,00006428,00006428,001024,003,000,00000512
005,00171335,00171335,020,00204628,00006243,00006243,001024,003,000,00000512
006,00170090,00170090,020,00202946,00006287,00006287,001024,003,000,00000512
007,00169675,00169675,020,00201717,00006380,00006380,001024,003,000,00000512
008,00168696,00168696,020,00200858,00006261,00006261,001024,003,000,00000512
009,00167630,00167630,020,00199462,00006187,00006187,001024,003,000,00000512
010,00166783,00166783,020,00198279,00006299,00006299,001024,003,000,00000512
011,00166181,00166181,020,00196813,00006260,00006260,001024,003,000,00000512
012,00164825,00164825,020,00195977,00006210,00006210,001024,003,000,00000512
013,00164759,00164759,020,00195325,00006115,00006115,001024,003,000,00000512
014,00163780,00163780,020,00194192,00006209,00006209,001024,003,000,00000512
015,00163224,00163224,020,00193227,00006186,00006186,001024,003,000,00000512
016,00162758,00162758,020,00192589,00006142,00006142,001024,003,000,00000512
017,00161988,00161988,020,00191290,00006233,00006233,001024,003,000,00000512
018,00161700,00161700,020,00190878,00006120,00006120,001024,003,000,00000512
019,00161548,00161548,020,00190575,00006110,00006110,001024,003,000,00000512
020,00160963,00160963,020,00189680,00006123,00006123,001024,003,000,00000512
021,00160086,00160086,020,00189366,00006082,00006082,001024,003,000,00000512
022,00160239,00160239,020,00188960,00005868,00005868,001024,003,000,00000512
023,00159817,00159817,020,00188425,00006015,00006015,001024,003,000,00000512
024,00159946,00159946,020,00188677,00006122,00006122,001024,003,000,00000512
025,00159270,00159270,020,00188216,00005992,00005992,001024,003,000,00000512
026,00158979,00158979,020,00187399,00006050,00006050,001024,003,000,00000512
027,00158375,00158375,020,00187218,00005944,00005944,001024,003,000,00000512
028,00158800,00158800,020,00186950,00005917,00005917,001024,003,000,00000512
029,00158202,00158202,020,00186328,00006096,00006096,001024,003,000,00000512
030,00157922,00157922,020,00186061,00005965,00005965,001024,003,000,00000512
031,00157795,00157795,020,00185701,00006005,00006005,001024,003,000,00000512
