tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la
000,00273444,00273444,020,00392214,00023832,00023832,001024,000,000,00016384,00273444
001,00273150,00273150,020,00393859,00023848,00023848,001024,000,000,00016384,00273150
002,00273284,00273284,020,00390529,00023979,00023979,001024,000,000,00016384,00273284
003,00273785,00273785,020,00391900,00023792,00023792,001024,000,000,00016384,00273785
004,00273181,00273181,020,00391943,00023756,00023756,001024,000,000,00016384,00273181
005,00273185,00273185,020,00391696,00024065,00024065,001024,000,000,00016384,00273185
006,00272898,00272898,020,00392687,00024069,00024069,001024,000,000,00016384,00272898
007,00272685,00272685,020,00390802,00023888,00023888,001024,000,000,00016384,00272685
008,00274082,00274082,020,00390201,00024245,00024245,001024,000,000,00016384,00274082
009,00272780,00272780,020,00391652,00023822,00023822,001024,000,000,00016384,00272780
010,00273288,00273288,020,00392465,00023812,00023812,001024,000,000,00016384,00273288
011,00273056,00273056,020,00388863,00023889,00023889,001024,000,000,00016384,00273056
012,00273546,00273546,020,00391000,00023871,00023871,001024,000,000,00016384,00273546
013,00273524,00273524,020,00390072,00023952,00023952,001024,000,000,00016384,00273524
014,00273472,00273472,020,00390354,00024102,00024102,001024,000,000,00016384,00273472
015,00272444,00272444,020,00390553,00023841,00023841,001024,000,000,00016384,00272444
016,00272834,00272834,020,00391214,00023790,00023790,001024,000,000,00016384,00272834
017,00272869,00272869,020,00391118,00023764,00023764,001024,000,000,00016384,00272869
018,00272912,00272912,020,00390067,00023468,00023468,001024,000,000,00016384,00272912
019,00272583,00272583,020,00389673,00024014,00024014,001024,000,000,00016384,00272583
020,00272518,00272518,020,00390449,00023742,00023742,001024,000,000,00016384,00272518
021,00272214,00272214,020,00389847,00023683,00023683,001024,000,000,00016384,00272214
022,00272684,00272684,020,00388534,00023663,00023663,001024,000,000,00016384,00272684
023,00272635,00272635,020,00388908,00023721,00023721,001024,000,000,00016384,00272635
024,00272256,00272256,020,00390329,00023615,00023615,001024,000,000,00016384,00272256
025,00272701,00272701,020,00390793,00023839,00023839,001024,000,000,00016384,00272701
026,00272854,00272854,020,00389106,00023720,00023720,001024,000,000,00016384,00272854
027,00272343,00272343,020,00388603,00023895,00023895,001024,000,000,00016384,00272343
028,00272830,00272830,020,00389176,00023849,00023849,001024,000,000,00016384,00272830
029,00272422,00272422,020,00390743,00023913,00023913,001024,000,000,00016384,00272422
030,00272699,00272699,020,00388857,00023833,00023833,001024,000,000,00016384,00272699
031,00272370,00272370,020,00388284,00023853,00023853,001024,000,000,00016384,00272370
000,00273509,00273509,020,00389298,00024011,00024011,001024,001,000,00016384,00273509
001,00273007,00273007,020,00390748,00023842,00023842,001024,001,000,00016384,00273007
002,00273326,00273326,020,00391356,00023855,00023855,001024,001,000,00016384,00273326
003,00273367,00273367,020,00390794,00023856,00023856,001024,001,000,00016384,00273367
004,00273206,00273206,020,00393095,00023799,00023799,001024,001,000,00016384,00273206
005,00272973,00272973,020,00389563,00024174,00024174,001024,001,000,00016384,00272973
006,00273244,00273244,020,00390791,00024039,00024039,001024,001,000,00016384,00273244
007,00272984,00272984,020,00392778,00023800,00023800,001024,001,000,00016384,00272984
008,00273395,00273395,020,00390839,00023834,00023834,001024,001,000,00016384,00273395
009,00273177,00273177,020,00391376,00023975,00023975,001024,001,000,00016384,00273177
010,00273266,00273266,020,00388463,00023828,00023828,001024,001,000,00016384,00273266
011,00273308,00273308,020,00391704,00023930,00023930,001024,001,000,00016384,00273308
012,00273255,00273255,020,00392625,00023625,00023625,001024,001,000,00016384,00273255
013,00273161,00273161,020,00390959,00023882,00023882,001024,001,000,00016384,00273161
014,00273676,00273676,020,00391148,00023843,00023843,001024,001,000,00016384,00273676
015,00272661,00272661,020,00389330,00023993,00023993,001024,001,000,00016384,00272661
016,00273347,00273347,020,00390331,00023964,00023964,001024,001,000,00016384,00273347
017,00272709,00272709,020,00389495,00024064,00024064,001024,001,000,00016384,00272709
018,00273064,00273064,020,00388831,00023977,00023977,001024,001,000,00016384,00273064
019,00272992,00272992,020,00389710,00023907,00023907,001024,001,000,00016384,00272992
020,00272298,00272298,020,00391724,00023791,00023791,001024,001,000,00016384,00272298
