lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0042931,0000250,0000050,0001039,0037340,0042580,0035858,0000000,001024,000,000,0512
0080923,0001187,0001964,0001264,0081303,0080512,0079941,0000000,001024,000,000,0512
0037510,0000241,0000050,0001028,0015961,0036709,0006172,0000000,001024,001,000,0512
0059573,0001157,0002435,0001282,0046287,0058620,0044855,0000000,001024,001,000,0512
0037371,0000271,0000060,0001033,0009868,0036909,0016151,0000000,001024,002,000,0512
0061827,0001166,0001834,0001257,0047269,0061245,0048842,0000000,001024,002,000,0512
0037481,0000230,0000050,0001028,0016120,0036680,0006182,0000000,001024,003,000,0512
0059973,0001154,0002475,0001284,0046337,0058971,0044944,0000000,001024,003,000,0512
0004158,0000240,0000050,0001003,0002865,0003397,0003326,0000000,001024,000,001,0512
0006803,0001012,0001724,0001028,0004558,0005290,0005230,0000000,001024,000,001,0512
0006913,0000221,0000040,0001005,0005952,0006572,0006402,0000000,001024,001,001,0512
0015148,0001026,0001744,0001028,0019046,0014737,0021210,0000000,001024,001,001,0512
0006222,0000251,0000060,0001005,0005040,0005761,0005370,0000000,001024,002,001,0512
0009939,0001021,0001754,0001041,0008496,0008936,0009097,0000000,001024,002,001,0512
0006562,0000231,0000050,0001005,0005160,0005791,0005711,0000000,001024,003,001,0512
0009117,0001019,0001964,0001032,0007253,0007724,0007785,0000000,001024,003,001,0512
0004198,0000221,0000040,0001003,0002896,0003427,0003366,0000000,001024,000,002,0512
0006642,0001013,0001774,0001043,0004539,0005170,0005239,0000000,001024,000,002,0512
0007774,0000220,0000050,0001006,0007464,0007434,0008276,0000000,001024,001,002,0512
0016551,0001038,0001913,0001032,0021911,0016160,0023865,0000000,001024,001,002,0512
0006262,0000251,0000060,0001005,0005100,0005810,0005421,0000000,001024,002,002,0512
0010029,0001021,0001773,0001052,0008426,0008937,0008867,0000000,001024,002,002,0512
0006583,0000231,0000041,0001005,0005180,0005811,0005730,0000000,001024,003,002,0512
0009397,0001020,0001964,0001048,0007154,0007844,0007784,0000000,001024,003,002,0512
