tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.837095  0.001838
001,  1.199962  0.001363
001,  2.035108  0.001450
001,  1.000195  0.001365
001,  0.957347  0.001335
001,  1.058077  0.001317
001,  0.925125  0.001368
001,  0.891302  0.001387
001,  0.807237  0.001365
001,  0.536718  0.001332
002,  1.075075  0.002375
002,  1.139080  0.010243
002,  1.011508  0.001783
002,  1.023812  0.001533
002,  0.990367  0.001430
002,  0.955938  0.001608
002,  1.048600  0.001390
002,  0.920660  0.001297
002,  0.855235  0.001368
002,  0.778128  0.001300
003,  0.418213  0.001898
003,  2.274430  0.001512
003,  0.000218  0.001382
003,  0.001015  0.001798
003,  0.000252  0.001363
003,  0.000215  0.001447
003,  1.014582  0.001385
003,  0.000240  0.001630
003,  0.989915  0.001397
003,  0.948755  0.001272
004,  0.337703  0.002168
004,  1.367465  0.001260
004,  0.973205  0.001673
004,  1.063347  0.001625
004,  0.997853  0.001570
004,  0.966795  0.001533
004,  1.044178  0.001720
004,  0.905433  0.001598
004,  0.873655  0.001667
004,  0.823808  0.001658
006,  0.521257  0.002290
006,  1.291240  0.001787
006,  0.991003  0.001835
006,  0.001345  0.001790
006,  0.001063  0.001835
006,  1.029178  0.001622
006,  0.994970  0.001890
006,  0.970352  0.001760
006,  1.046818  0.001692
006,  0.930602  0.001735
005,  0.115293  0.002383
005,  1.355852  0.001830
005,  1.002728  0.001750
005,  1.051683  0.001618
005,  1.019123  0.001570
005,  0.977162  0.001627
005,  0.995892  0.001778
005,  0.973512  0.001660
005,  0.898193  0.001733
005,  0.889043  0.001875
007,  1.243892  0.002130
007,  1.074403  0.001968
007,  1.020967  0.001905
007,  1.014297  0.001665
007,  0.988487  0.001725
007,  0.949997  0.001692
007,  0.962360  0.001647
007,  0.882198  0.001717
007,  0.830652  0.001610
007,  0.767435  0.001635
008,  0.921345  0.001983
008,  1.173433  0.001678
008,  2.042260  0.001692
008,  1.006355  0.001983
008,  0.965890  0.001642
008,  1.061050  0.001738
008,  0.927817  0.001608
008,  0.896820  0.001585
008,  0.803218  0.001735
008,  0.547278  0.001537
009,  0.001300  0.004397
009,  0.001617  0.001677
009,  1.380800  0.002507
009,  0.979288  0.001867
009,  1.043752  0.001723
009,  0.990437  0.002593
009,  0.959368  0.001470
009,  0.989450  0.002670
009,  0.912948  0.001450
009,  0.885857  0.001505
010,  1.341053  0.002015
010,  1.016312  0.001650
010,  1.014698  0.002333
010,  0.990730  0.002403
010,  0.967192  0.001367
010,  0.962680  0.002250
010,  0.949588  0.001423
010,  0.884012  0.001283
010,  0.838418  0.002280
010,  0.728777  0.001203
011,  0.252068  0.002242
011,  1.373195  0.002533
011,  0.000483  0.003073
011,  0.000277  0.002560
011,  2.038418  0.001610
011,  1.941143  0.001560
011,  1.023535  0.002497
011,  0.895557  0.001587
011,  0.872637  0.001560
011,  0.816423  0.002383
012,  1.152865  0.002345
012,  3.118432  0.002123
012,  0.991547  0.001790
012,  0.942148  0.014570
012,  1.039200  0.001825
012,  0.923537  0.001958
012,  0.873390  0.014865
012,  0.763968  0.001468
012,  0.533268  0.001697
012,  0.000427  0.000347
013,  0.621610  0.003670
013,  3.259203  0.001660
013,  0.991172  0.002660
013,  0.000348  0.001495
013,  0.955730  0.001443
013,  1.048538  0.001462
013,  0.915223  0.001518
013,  0.861347  0.002493
013,  0.799212  0.002297
013,  0.526513  0.002173
014,  1.001443  0.002322
014,  1.134457  0.002048
014,  0.000227  0.001943
014,  1.025882  0.002567
014,  1.997698  0.001775
014,  0.955783  0.001775
014,  1.058118  0.001510
014,  0.926367  0.001558
014,  0.822162  0.001588
014,  0.761638  0.001637
015,  1.523913  0.002350
015,  0.990393  0.001728
015,  1.037183  0.002633
015,  0.987747  0.002513
015,  0.964135  0.001417
015,  0.985338  0.002467
015,  0.959523  0.001605
015,  0.888180  0.001558
015,  0.861095  0.002540
015,  0.728193  0.001422
016,  0.725450  0.003713
016,  1.189947  0.001600
016,  2.028755  0.002063
016,  1.002140  0.001645
016,  0.950562  0.001753
016,  1.050250  0.001550
016,  0.922060  0.001537
016,  0.877203  0.001608
016,  0.794777  0.002470
016,  0.509137  0.002433
-----------------------------------------------------------------------------------------------

RUN 1
001,  0.697605  0.002237
001,  1.010610  0.001628
001,  0.991175  0.001628
001,  1.048965  0.001622
001,  0.994782  0.001525
001,  0.962768  0.001545
001,  0.996488  0.001245
001,  1.092883  0.001200
001,  0.974522  0.001272
001,  0.973115  0.001187
002,  0.644137  0.001607
002,  1.022215  0.001217
002,  0.994675  0.001180
002,  1.042603  0.001198
002,  0.997528  0.001170
002,  0.963367  0.001260
002,  0.991930  0.001192
002,  1.080837  0.001198
002,  0.981830  0.001240
002,  0.961637  0.001112
003,  0.447278  0.001717
003,  1.040772  0.001528
003,  0.996398  0.001580
003,  1.026150  0.001673
003,  1.002135  0.001527
003,  0.960550  0.001593
003,  1.003720  0.001558
003,  1.049480  0.001547
003,  1.026848  0.001660
003,  0.960767  0.001498
004,  0.887352  0.001952
004,  1.000208  0.001693
004,  0.990508  0.001603
004,  1.031915  0.001503
004,  1.922470  0.001465
004,  0.993563  0.001273
004,  1.094775  0.001317
004,  0.975935  0.001273
004,  0.974128  0.001238
004,  0.193902  0.000767
006,  0.572180  0.001972
006,  1.025858  0.001550
006,  0.984408  0.001460
006,  1.043403  0.001430
006,  0.984312  0.007525
006,  0.946460  0.001395
006,  0.986278  0.001335
006,  1.048885  0.007800
006,  0.990127  0.001293
006,  0.958738  0.001328
005,  0.371172  0.001880
005,  1.042232  0.001443
005,  0.991930  0.001503
005,  1.016057  0.001437
005,  0.995470  0.001397
005,  0.958890  0.001485
005,  0.965875  0.001482
005,  1.033223  0.001437
005,  1.017237  0.001427
005,  0.946920  0.001268
007,  1.027117  0.002160
007,  0.972377  0.001948
007,  0.978657  0.001922
007,  1.021022  0.001858
007,  0.950330  0.001825
007,  0.945893  0.001950
007,  0.997613  0.001745
007,  1.032148  0.001903
007,  0.945368  0.001940
007,  0.858888  0.001308
008,  0.830385  0.001995
008,  1.013868  0.001328
008,  0.975653  0.001443
008,  1.026435  0.001382
008,  0.979795  0.001485
008,  0.936837  0.001808
008,  0.993030  0.001630
008,  1.086280  0.001743
008,  0.954220  0.001680
008,  0.969603  0.001592
009,  0.152610  0.002352
009,  1.046642  0.001615
009,  0.992592  0.001415
009,  0.987683  0.014407
009,  0.984335  0.001547
009,  0.949475  0.001523
009,  0.967388  0.001457
009,  1.010197  0.001483
009,  1.027448  0.002490
009,  0.934250  0.002380
010,  0.225190  0.001980
010,  1.053967  0.001467
010,  0.998188  0.001327
010,  1.011573  0.001372
010,  0.988285  0.001375
010,  0.955713  0.001300
010,  0.973252  0.001350
010,  1.019398  0.001437
010,  1.010143  0.002300
010,  0.931547  0.001245
011,  0.000363  0.001882
011,  1.055083  0.001538
011,  0.977290  0.014703
011,  0.966230  0.002327
011,  0.998478  0.001558
011,  0.953490  0.001507
011,  0.959295  0.002273
011,  0.997320  0.001555
011,  1.023913  0.002243
011,  0.935923  0.002297
012,  0.509362  0.001995
012,  1.043725  0.002108
012,  0.994625  0.001808
012,  1.026283  0.001922
012,  0.996153  0.001805
012,  0.956205  0.001797
012,  0.998615  0.001812
012,  1.045083  0.001880
012,  0.990600  0.002800
012,  0.933078  0.015067
013,  0.301460  0.002217
013,  1.046463  0.001675
013,  0.995905  0.001567
013,  1.011607  0.001565
013,  0.993833  0.001595
013,  0.956668  0.001560
013,  0.973085  0.001618
013,  1.016220  0.001553
013,  1.011925  0.002353
013,  0.941308  0.001362
014,  0.765743  0.002328
014,  1.009583  0.002423
014,  0.954087  0.001742
014,  1.025047  0.001687
014,  0.973953  0.001640
014,  0.001262  0.001737
014,  0.935178  0.002463
014,  0.975022  0.014873
014,  1.066980  0.001448
014,  0.923533  0.002460
015,  1.017008  0.002067
015,  0.986060  0.002607
015,  0.970153  0.002457
015,  1.016233  0.001542
015,  0.963378  0.001543
015,  0.946790  0.002480
015,  0.991545  0.001545
015,  1.060798  0.001507
015,  0.933647  0.002473
015,  0.856545  0.001458
016,  0.960572  0.001835
016,  0.996340  0.002373
016,  0.983800  0.002303
016,  1.020038  0.015012
016,  0.969588  0.001285
016,  0.945418  0.002250
016,  1.007168  0.001342
016,  1.072665  0.001273
016,  0.946005  0.002223
016,  0.876710  0.001370
-----------------------------------------------------------------------------------------------

