tid,wait_acq(ms),wait_rel(ms),client_id,run
000,  1.447880,  2.859435,000,000
001,  1.466838,  2.856066,000,000
002,  1.448654,  2.863838,000,000
003,  1.430350,  2.861917,000,000
004,  1.421621,  2.856645,000,000
005,  1.435855,  2.849733,000,000
006,  1.424803,  2.865341,000,000
007,  1.421941,  2.869893,000,000
008,  1.427168,  2.953323,000,000
009,  1.402339,  2.944391,000,000
010,  1.402868,  2.941427,000,000
011,  1.471173,  2.957612,000,000
012,  1.418669,  2.965605,000,000
013,  1.443806,  2.964305,000,000
014,  1.427228,  2.964405,000,000
015,  1.441168,  2.975644,000,000
000,  1.450811,  2.829136,000,001
001,  1.437924,  2.836386,000,001
002,  1.418696,  2.837423,000,001
003,  1.434754,  2.813719,000,001
004,  1.432594,  2.809229,000,001
005,  1.455746,  2.801458,000,001
006,  1.484329,  2.815048,000,001
007,  1.452124,  2.809325,000,001
008,  1.437692,  2.917980,000,001
009,  1.462387,  2.936692,000,001
010,  1.444858,  2.891432,000,001
011,  1.403708,  2.919452,000,001
012,  1.453330,  2.913348,000,001
013,  1.410472,  2.912591,000,001
014,  1.414887,  2.906362,000,001
015,  1.449244,  2.909298,000,001
