tid,loop_in_cs,lock_acquires,duration,glock_tries,array_size(B),nodeID,run,lockNR
000,00023560,00023560,010,00048784,001024,001,000,0512
001,00024782,00024782,010,00051125,001024,001,000,0512
002,00023467,00023467,010,00048517,001024,001,000,0512
003,00023658,00023658,010,00048861,001024,001,000,0512
004,00023811,00023811,010,00049214,001024,001,000,0512
005,00023325,00023325,010,00048417,001024,001,000,0512
006,00024539,00024539,010,00050777,001024,001,000,0512
007,00024074,00024074,010,00049652,001024,001,000,0512
008,00024968,00024968,010,00051746,001024,001,000,0512
009,00024816,00024816,010,00051417,001024,001,000,0512
010,00023069,00023069,010,00047572,001024,001,000,0512
011,00024347,00024347,010,00050431,001024,001,000,0512
012,00023247,00023247,010,00057316,001024,001,000,0512
013,00024417,00024417,010,00050520,001024,001,000,0512
014,00024755,00024755,010,00051161,001024,001,000,0512
015,00024182,00024182,010,00049855,001024,001,000,0512
016,00023715,00023715,010,00048996,001024,001,000,0512
017,00023727,00023727,010,00049217,001024,001,000,0512
018,00023578,00023578,010,00048794,001024,001,000,0512
019,00023729,00023729,010,00049061,001024,001,000,0512
020,00024042,00024042,010,00049754,001024,001,000,0512
021,00023682,00023682,010,00048980,001024,001,000,0512
022,00023826,00023826,010,00049349,001024,001,000,0512
023,00023633,00023633,010,00048871,001024,001,000,0512
024,00023119,00023119,010,00047802,001024,001,000,0512
025,00023915,00023915,010,00049412,001024,001,000,0512
026,00023971,00023971,010,00049508,001024,001,000,0512
027,00023898,00023898,010,00054485,001024,001,000,0512
028,00023767,00023767,010,00048974,001024,001,000,0512
029,00022993,00022993,010,00055761,001024,001,000,0512
030,00023998,00023998,010,00049707,001024,001,000,0512
031,00023214,00023214,010,00048016,001024,001,000,0512
000,00017604,00017604,010,00036574,001024,002,000,0512
001,00017288,00017288,010,00035903,001024,002,000,0512
002,00017665,00017665,010,00036537,001024,002,000,0512
003,00016878,00016878,010,00034851,001024,002,000,0512
004,00016645,00016645,010,00034577,001024,002,000,0512
005,00018050,00018050,010,00037434,001024,002,000,0512
006,00017245,00017245,010,00035863,001024,002,000,0512
007,00017166,00017166,010,00035502,001024,002,000,0512
008,00016139,00016139,010,00033448,001024,002,000,0512
009,00017387,00017387,010,00045369,001024,002,000,0512
010,00016989,00016989,010,00035222,001024,002,000,0512
011,00017285,00017285,010,00035726,001024,002,000,0512
012,00017492,00017492,010,00036196,001024,002,000,0512
013,00016419,00016419,010,00034052,001024,002,000,0512
014,00016768,00016768,010,00034858,001024,002,000,0512
015,00017497,00017497,010,00036240,001024,002,000,0512
016,00017566,00017566,010,00036325,001024,002,000,0512
017,00017664,00017664,010,00036625,001024,002,000,0512
018,00017317,00017317,010,00035855,001024,002,000,0512
019,00018010,00018010,010,00037430,001024,002,000,0512
020,00017544,00017544,010,00036434,001024,002,000,0512
021,00017921,00017921,010,00037152,001024,002,000,0512
022,00017667,00017667,010,00036602,001024,002,000,0512
023,00017929,00017929,010,00037163,001024,002,000,0512
024,00017914,00017914,010,00037192,001024,002,000,0512
025,00017910,00017910,010,00037280,001024,002,000,0512
026,00016967,00016967,010,00039989,001024,002,000,0512
027,00017253,00017253,010,00035706,001024,002,000,0512
028,00018031,00018031,010,00037252,001024,002,000,0512
029,00017253,00017253,010,00035710,001024,002,000,0512
030,00017632,00017632,010,00036474,001024,002,000,0512
031,00018438,00018438,010,00045845,001024,002,000,0512
000,00024110,00024110,010,00049817,001024,003,000,0512
001,00023479,00023479,010,00048534,001024,003,000,0512
002,00024287,00024287,010,00050259,001024,003,000,0512
003,00023753,00023753,010,00049074,001024,003,000,0512
004,00023241,00023241,010,00048084,001024,003,000,0512
005,00023740,00023740,010,00049137,001024,003,000,0512
006,00024188,00024188,010,00050099,001024,003,000,0512
007,00023571,00023571,010,00048738,001024,003,000,0512
008,00024125,00024125,010,00049928,001024,003,000,0512
009,00023736,00023736,010,00052094,001024,003,000,0512
010,00023311,00023311,010,00048233,001024,003,000,0512
011,00023665,00023665,010,00048842,001024,003,000,0512
012,00024117,00024117,010,00049866,001024,003,000,0512
013,00023003,00023003,010,00047467,001024,003,000,0512
014,00023669,00023669,010,00049144,001024,003,000,0512
015,00023646,00023646,010,00056479,001024,003,000,0512
016,00024566,00024566,010,00050758,001024,003,000,0512
017,00024192,00024192,010,00050036,001024,003,000,0512
018,00023972,00023972,010,00049628,001024,003,000,0512
019,00023848,00023848,010,00049416,001024,003,000,0512
020,00024256,00024256,010,00050091,001024,003,000,0512
021,00024375,00024375,010,00050320,001024,003,000,0512
022,00024088,00024088,010,00049770,001024,003,000,0512
023,00023540,00023540,010,00048536,001024,003,000,0512
024,00024016,00024016,010,00049677,001024,003,000,0512
025,00024150,00024150,010,00049923,001024,003,000,0512
026,00024073,00024073,010,00049856,001024,003,000,0512
027,00023544,00023544,010,00048612,001024,003,000,0512
028,00024222,00024222,010,00050176,001024,003,000,0512
029,00023533,00023533,010,00048633,001024,003,000,0512
030,00024025,00024025,010,00049599,001024,003,000,0512
031,00024029,00024029,010,00055253,001024,003,000,0512
000,00020246,00020246,010,00041785,001024,004,000,0512
001,00021202,00021202,010,00043806,001024,004,000,0512
002,00024046,00024046,010,00049649,001024,004,000,0512
003,00024331,00024331,010,00050224,001024,004,000,0512
004,00024046,00024046,010,00049719,001024,004,000,0512
005,00024571,00024571,010,00050718,001024,004,000,0512
006,00024265,00024265,010,00050071,001024,004,000,0512
007,00023309,00023309,010,00048039,001024,004,000,0512
008,00023189,00023189,010,00047932,001024,004,000,0512
009,00023785,00023785,010,00049068,001024,004,000,0512
010,00023308,00023308,010,00048164,001024,004,000,0512
011,00023171,00023171,010,00047797,001024,004,000,0512
012,00024215,00024215,010,00050094,001024,004,000,0512
013,00024601,00024601,010,00050895,001024,004,000,0512
014,00023100,00023100,010,00047672,001024,004,000,0512
015,00023155,00023155,010,00047842,001024,004,000,0512
016,00024153,00024153,010,00049927,001024,004,000,0512
017,00024236,00024236,010,00050075,001024,004,000,0512
018,00023631,00023631,010,00049115,001024,004,000,0512
019,00024271,00024271,010,00050066,001024,004,000,0512
020,00024083,00024083,010,00049770,001024,004,000,0512
021,00024368,00024368,010,00050394,001024,004,000,0512
022,00023830,00023830,010,00049341,001024,004,000,0512
023,00024563,00024563,010,00050770,001024,004,000,0512
024,00022898,00022898,010,00047235,001024,004,000,0512
025,00023444,00023444,010,00048531,001024,004,000,0512
