tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,   1677567, 1677567,   15.743008,   30.000000,11277.121094,11188.162109,   59.390190,  125.361366,11074.517578,10946.508789,   1677567,               0,000,000
000,   1663588, 1663588,   15.651491,   30.000000,11267.965820,11197.724609,   57.858086,  123.475983,11069.643555,10959.181641,   1663588,               0,000,001
