tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,     45136,   45136,    0.433517,   30.000000,22219.236328,  279.914642,21964.433594,   43.992088,  252.604507,  233.694458,     45136,               0,000,000
001,     50368,   50368,    0.484141,   30.000000,22194.333984,  304.724213,21914.103516,   43.273670,  277.751068,  259.390961,     50368,               0,000,000
002,     55670,   55670,    0.550408,   30.000000,22158.404297,  340.533508,21845.759766,   48.608269,  310.167389,  289.598389,     55670,               0,000,000
003,     44630,   44630,    0.417722,   30.000000,22224.345703,  275.121155,21975.148438,   45.561947,  247.405304,  227.779907,     44630,               0,000,000
004,     46362,   46362,    0.436012,   30.000000,22213.558594,  285.997742,21952.511719,   41.646946,  259.024170,  242.391479,     46362,               0,000,000
005,     43713,   43713,    0.426437,   30.000000,22234.775391,  264.679169,21990.072266,   36.021645,  242.739716,  226.796326,     43713,               0,000,000
006,     51457,   51457,    0.493373,   30.000000,22153.970703,  345.136078,21833.777344,   52.256393,  317.910309,  290.683807,     51457,               0,000,000
007,     50213,   50213,    0.476468,   30.000000,22195.660156,  303.463989,21916.714844,   45.080490,  276.805054,  256.259033,     50213,               0,000,000
008,     44330,   44330,    0.438427,   30.000000,22225.521484,  273.628967,21974.648438,   40.690197,  248.856964,  231.023636,     44330,               0,000,000
009,     51386,   51386,    0.480076,   30.000000,22194.242188,  305.196350,21914.914062,   45.307800,  277.332275,  257.910919,     51386,               0,000,000
010,     53408,   53408,    0.512199,   30.000000,22168.841797,  330.599854,21866.658203,   48.982010,  299.716675,  279.330231,     53408,               0,000,000
011,     39757,   39757,    0.377036,   30.000000,22263.833984,  235.380173,22045.833984,   32.211262,  216.226547,  201.487595,     39757,               0,000,000
012,     64603,   64603,    0.637725,   30.000000,22101.753906,  397.334351,21737.378906,   60.124706,  361.433533,  334.452362,     64603,               0,000,000
013,     39542,   39542,    0.389289,   30.000000,22257.482422,  241.898254,22035.099609,   36.467724,  220.440216,  203.693817,     39542,               0,000,000
014,     46559,   46559,    0.449787,   30.000000,22229.304688,  270.014771,21964.013672,   33.444244,  261.304291,  233.343781,     46559,               0,000,000
015,     54130,   54130,    0.519174,   30.000000,22168.320312,  331.076935,21865.246094,   51.161301,  300.795776,  277.723145,     54130,               0,000,000
016,     56621,   56621,    0.545039,   30.000000,22075.099609,  424.090118,21680.134766,   56.132229,  390.462189,  364.178802,     56621,               0,000,000
017,     49642,   49642,    0.466014,   30.000000,22115.189453,  384.077118,21756.101562,   55.852829,  355.140106,  324.900513,     49642,               0,000,000
018,     29401,   29401,    0.274633,   30.000000,22287.183594,  212.442856,22094.152344,   29.255285,  191.872284,  181.993439,     29401,               0,000,000
019,     50364,   50364,    0.467520,   30.000000,22142.560547,  356.703918,21814.679688,   48.227196,  325.705505,  306.179382,     50364,               0,000,000
020,     53450,   53450,    0.499418,   30.000000,22111.109375,  388.296631,21757.119141,   53.356514,  351.892242,  332.820801,     53450,               0,000,000
021,     46370,   46370,    0.434360,   30.000000,22168.455078,  330.949371,21866.205078,   44.140171,  300.408112,  284.954346,     46370,               0,000,000
022,     45543,   45543,    0.430930,   30.000000,22164.744141,  334.442200,21864.199219,   50.286930,  298.662689,  282.347900,     45543,               0,000,000
023,     50243,   50243,    0.472857,   30.000000,22136.058594,  363.149597,21803.615234,   53.127384,  330.490448,  308.061188,     50243,               0,000,000
024,     46169,   46169,    0.431138,   30.000000,22168.744141,  330.449371,21869.189453,   44.816025,  297.756134,  283.839172,     46169,               0,000,000
025,     55963,   55963,    0.522036,   30.000000,22100.521484,  398.667267,21737.353516,   54.639954,  360.983429,  341.841248,     55963,               0,000,000
026,     48363,   48363,    0.450577,   30.000000,22151.857422,  347.588715,21836.300781,   48.187130,  313.687988,  297.495026,     48363,               0,000,000
027,     42077,   42077,    0.388868,   30.000000,22198.910156,  300.670990,21923.714844,   39.919258,  273.563995,  259.122864,     42077,               0,000,000
028,     55884,   55884,    0.532528,   30.000000,22093.724609,  405.515564,21725.125000,   55.747681,  366.424133,  347.600403,     55884,               0,000,000
029,     38756,   38756,    0.364275,   30.000000,22217.039062,  282.257111,21962.662109,   40.262585,  252.845139,  240.462265,     38756,               0,000,000
030,     54639,   54639,    0.520442,   30.000000,22110.435547,  388.850067,21753.523438,   55.176559,  354.812531,  331.567017,     54639,               0,000,000
031,     51084,   51084,    0.475259,   30.000000,22133.082031,  366.370880,21800.373047,   52.103470,  330.702759,  312.229584,     51084,               0,000,000
000,     54535,   54535,    0.528145,   30.000000,22159.792969,  339.110229,21850.177734,   51.756481,  306.916992,  284.568207,     54535,               0,000,001
001,     46825,   46825,    0.441363,   30.000000,22208.789062,  290.441742,21942.871094,   43.923969,  263.615265,  244.551437,     46825,               0,000,001
002,     44247,   44247,    0.436971,   30.000000,22224.158203,  275.452667,21972.949219,   42.060474,  249.220123,  231.489105,     44247,               0,000,001
003,     44907,   44907,    0.426839,   30.000000,22219.644531,  279.715424,21963.929688,   44.351929,  253.790695,  233.509506,     44907,               0,000,001
004,     44914,   44914,    0.433297,   30.000000,22225.251953,  273.966400,21973.558594,   40.348759,  249.798065,  231.811905,     44914,               0,000,001
005,     52915,   52915,    0.508326,   30.000000,22172.673828,  326.583405,21874.246094,   49.289410,  296.111053,  275.056152,     52915,               0,000,001
006,     59226,   59226,    0.569062,   30.000000,22103.472656,  395.480804,21736.810547,   57.467018,  364.044769,  335.466553,     59226,               0,000,001
007,     45320,   45320,    0.439771,   30.000000,22229.130859,  270.454163,21980.318359,   40.213688,  246.972076,  228.390900,     45320,               0,000,001
008,     53677,   53677,    0.517914,   30.000000,22169.835938,  329.520813,21867.994141,   48.049446,  299.475433,  279.245392,     53677,               0,000,001
009,     48253,   48253,    0.454555,   30.000000,22212.195312,  287.358459,21947.648438,   41.864044,  262.585754,  243.597656,     48253,               0,000,001
