tid,lock_impl_time(ms)
RUN 0
001,   130.948
002,   167.798
004,    68.388
005,   108.870
003,   153.478
006,    85.319
007,   128.157
008,    99.497
009,   137.419
010,   112.484
011,    91.800
012,    81.891
013,    92.334
014,    90.424
015,   166.456
016,   127.570
-----------------------------------------------------------------------------------------------

RUN 1
001,   134.162
002,   164.083
004,    86.077
005,   144.144
003,   154.062
006,   120.108
007,   106.507
008,   154.940
009,   125.529
010,    91.566
011,    81.255
012,    81.317
013,    95.068
014,   101.660
015,   125.266
016,   111.753
-----------------------------------------------------------------------------------------------

RUN 2
001,   122.624
002,    72.066
004,   104.528
005,   150.540
003,    78.217
006,   140.723
007,   176.811
008,   110.505
009,   135.009
010,   110.574
011,   119.082
012,   107.414
013,   133.523
014,    82.339
015,    95.477
016,   154.095
-----------------------------------------------------------------------------------------------

RUN 3
001,   182.808
002,   124.337
004,   144.829
005,   201.961
003,    98.364
006,    81.107
007,   138.913
008,    74.397
009,   150.713
010,    45.836
011,   159.927
012,   116.962
013,   155.604
014,    47.569
015,   120.011
016,   102.330
-----------------------------------------------------------------------------------------------

RUN 4
001,   186.619
002,   122.145
004,   169.342
005,   194.644
003,    88.666
006,    97.987
007,   142.423
008,    58.449
009,   147.537
010,    85.916
011,   159.629
012,    72.744
013,   122.577
014,    69.403
015,   124.014
016,    90.663
-----------------------------------------------------------------------------------------------

