tid,lock_impl_time(ms)
RUN 0
001,59991.683594
002,40651.367188
003,45025.562500
004,59368.453125
005,59971.933594
006,56272.906250
007,58816.527344
008,59973.148438
009,59980.937500
010,59964.675781
011,56707.664062
012,59991.273438
013,59357.257812
014,59990.308594
015,48259.167969
016,55454.027344
-----------------------------------------------------------------------------------------------

RUN 1
001,49756.718750
002,40455.148438
003,48454.445312
004,54918.000000
005,59958.859375
006,50218.050781
007,59985.742188
008,59991.375000
009,59995.640625
010,60002.789062
011,56178.457031
012,59991.468750
013,59990.363281
014,59968.832031
015,59923.851562
016,59991.230469
-----------------------------------------------------------------------------------------------

