lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR,numa,cnNR,mnNR,threadNR,maxHandover
0000000,0001956,0000481,0001601,0010840,0010740,0010760,0000848,001024,001,000,00000128,01,004,004,016,016
0000000,0000180,0000031,0001004,0005099,0004849,0005009,0000009,001024,002,000,00000128,01,004,004,016,016
0000000,0001959,0000471,0001641,0010930,0010690,0010840,0000853,001024,002,000,00000128,01,004,004,016,016
0000000,0000180,0000030,0001008,0009749,0009497,0009668,0000010,001024,003,000,00000128,01,004,004,016,016
0000000,0002526,0000450,0002106,0011562,0011311,0011481,0001371,001024,003,000,00000128,01,004,004,016,016
0000000,0000171,0000030,0001003,0004869,0004759,0004919,0000009,001024,000,001,00000128,01,004,004,016,016
0000000,0004194,0000491,0002147,0010980,0010780,0010910,0002735,001024,000,001,00000128,01,004,004,016,016
0000000,0000171,0000030,0001003,0004970,0004839,0004979,0000009,001024,001,001,00000128,01,004,004,016,016
0000000,0003990,0000451,0001820,0010880,0010670,0010811,0002444,001024,001,001,00000128,01,004,004,016,016
0000000,0000171,0000030,0001003,0005190,0004939,0005180,0000010,001024,002,001,00000128,01,004,004,016,016
0000000,0004236,0000471,0002187,0010971,0010710,0010910,0002775,001024,002,001,00000128,01,004,004,016,016
0000000,0000180,0000030,0001008,0009688,0009477,0009578,0000010,001024,003,001,00000128,01,004,004,016,016
0000000,0001841,0000441,0001625,0011271,0011011,0011161,0000706,001024,003,001,00000128,01,004,004,016,016
0000000,0000171,0000030,0001003,0004779,0004639,0004769,0000008,001024,000,002,00000128,01,004,004,016,016
0000000,0003238,0000431,0001902,0010951,0010851,0010890,0001942,001024,000,002,00000128,01,004,004,016,016
0000000,0000180,0000030,0001003,0004990,0004769,0004979,0000009,001024,001,002,00000128,01,004,004,016,016
0000000,0003293,0000441,0001930,0010990,0010780,0010920,0001957,001024,001,002,00000128,01,004,004,016,016
0000000,0000180,0000030,0001008,0009618,0009458,0009518,0000010,001024,002,002,00000128,01,004,004,016,016
0000000,0001742,0000371,0001608,0011371,0011181,0011281,0000629,001024,002,002,00000128,01,004,004,016,016
0000000,0000180,0000030,0001003,0005169,0004850,0005140,0000010,001024,003,002,00000128,01,004,004,016,016
0000000,0003341,0000441,0002016,0011011,0010750,0010941,0002017,001024,003,002,00000128,01,004,004,016,016
0000000,0001013,0000171,0001007,0005199,0004779,0004969,0000010,001024,000,000,00000008,01,004,004,016,016
0000000,0002569,0000521,0002157,0010760,0010630,0010530,0001414,001024,000,000,00000008,01,004,004,016,016
0000000,0001021,0000171,0001008,0009768,0009518,0008766,0000010,001024,001,000,00000008,01,004,004,016,016
0000000,0002847,0000511,0002354,0011111,0010821,0010840,0001730,001024,001,000,00000008,01,004,004,016,016
0000000,0001016,0000171,0001007,0005160,0005009,0004608,0000010,001024,002,000,00000008,01,004,004,016,016
0000000,0003015,0000501,0002539,0010660,0010530,0010459,0001797,001024,002,000,00000008,01,004,004,016,016
0000000,0001014,0000171,0001006,0005120,0004999,0004468,0000010,001024,003,000,00000008,01,004,004,016,016
0000000,0002957,0000501,0002479,0010680,0010550,0010480,0001767,001024,003,000,00000008,01,004,004,016,016
0000000,0001013,0000171,0001004,0005210,0004789,0005080,0000010,001024,000,001,00000008,01,004,004,016,016
0000000,0002829,0000531,0002319,0010730,0010660,0010519,0001630,001024,000,001,00000008,01,004,004,016,016
0000000,0001024,0000171,0001008,0009778,0009508,0008746,0000010,001024,001,001,00000008,01,004,004,016,016
0000000,0002424,0000511,0002070,0011071,0010790,0010810,0001328,001024,001,001,00000008,01,004,004,016,016
0000000,0001018,0000171,0001004,0005149,0005019,0004999,0000010,001024,002,001,00000008,01,004,004,016,016
0000000,0003084,0000521,0002588,0010650,0010549,0010450,0001872,001024,002,001,00000008,01,004,004,016,016
0000000,0001017,0000171,0001004,0005119,0005019,0004789,0000010,001024,003,001,00000008,01,004,004,016,016
0000000,0002988,0000501,0002537,0010639,0010549,0010450,0001774,001024,003,001,00000008,01,004,004,016,016
0000000,0001015,0000171,0001008,0005210,0004759,0004117,0000010,001024,000,002,00000008,01,004,004,016,016
0000000,0001946,0000521,0001769,0010810,0010430,0010580,0000850,001024,000,002,00000008,01,004,004,016,016
0000000,0001012,0000171,0001008,0005140,0004869,0004157,0000010,001024,001,002,00000008,01,004,004,016,016
0000000,0002832,0000511,0002297,0010730,0010399,0010530,0001655,001024,001,002,00000008,01,004,004,016,016
0000000,0001014,0000180,0001008,0005130,0004939,0004188,0000010,001024,002,002,00000008,01,004,004,016,016
0000000,0002897,0000511,0002323,0010710,0010359,0010509,0001676,001024,002,002,00000008,01,004,004,016,016
0000000,0001022,0000171,0001008,0009768,0009568,0008797,0000010,001024,003,002,00000008,01,004,004,016,016
0000000,0005060,0000511,0003584,0011071,0010801,0010851,0003525,001024,003,002,00000008,01,004,004,016,016
