lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0007905,0000100,0000041,0001005,0005381,0007183,0005931,001024,001,000,0001
0010881,0000200,0000100,0001192,0008516,0009929,0009578,001024,001,000,0001
0007945,0000100,0000041,0001005,0005371,0007224,0005921,001024,001,001,0001
0010830,0000191,0000110,0001024,0008926,0009848,0009458,001024,001,001,0001
0007915,0000110,0000041,0001005,0005400,0007204,0005941,001024,001,002,0001
0010911,0000191,0000081,0001194,0008927,0009949,0009498,001024,001,002,0001
0007905,0000101,0000041,0001005,0005391,0007164,0005931,001024,001,003,0001
0010930,0000210,0000090,0001193,0009107,0009959,0009678,001024,001,003,0001
0008015,0000101,0000041,0001006,0005400,0007254,0005941,001024,001,004,0001
0010880,0000200,0000090,0001023,0008365,0009879,0009428,001024,001,004,0001
0007735,0000190,0000091,0001006,0005390,0007244,0005941,001024,001,000,0512
0010800,0000791,0000161,0001070,0008416,0009989,0009628,001024,001,000,0512
0007644,0000181,0000091,0001005,0005410,0007143,0005941,001024,001,001,0512
0010771,0000742,0000160,0001194,0009017,0009968,0009448,001024,001,001,0512
0007684,0000180,0000100,0001005,0005390,0007214,0005941,001024,001,002,0512
0010550,0000802,0000161,0001023,0008186,0009848,0009328,001024,001,002,0512
0007715,0000181,0000091,0001005,0005390,0007234,0005941,001024,001,003,0512
0010600,0000741,0000161,0001023,0008336,0009858,0009528,001024,001,003,0512
0007615,0000190,0000100,0001005,0005370,0007104,0005911,001024,001,004,0512
0010550,0000762,0000180,0001066,0007885,0009768,0008666,001024,001,004,0512
